p,r,n,poly,factorization
523,1,2,x^2 + x + 2,2^3 * 3^2 * 29 * 131
523,1,3,x^3 + x^2 + 36,2 * 3^3 * 13 * 29 * 7027
523,1,4,x^4 + x^3 + 45,2^4 * 3^2 * 5 * 17 * 29 * 131 * 1609
523,1,5,x^5 + x^4 + 25,2 * 3^2 * 29 * 3491 * 21472771
523,1,6,x^6 + x^5 + 12,2^3 * 3^3 * 7 * 13 * 29 * 43 * 131 * 907 * 7027
523,1,7,x^7 + x^6 + 7,2 * 3^2 * 29 * 20504128695797293
523,1,8,x^8 + x^7 + 32,2^5 * 3^2 * 5 * 17 * 29 * 131 * 1609 * 37409056921
523,1,9,x^9 + x^8 + 49,2 * 3^4 * 13 * 29 * 7027 * 6821641334623519
523,1,10,x^10 + x^9 + 2,2^3 * 3^2 * 11 * 29 * 31 * 41 * 131 * 1471 * 3491 * 3631 * 21472771
523,1,11,x^11 + x^10 + 25,2 * 3^2 * 29 * 89 * 199 * 397 * 2003 * 108926496542584733
523,1,12,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041
523,1,13,x^13 + x^12 + 10,2 * 3^2 * 29 * 53 * 7917272313053609286926516514677
523,1,14,x^14 + x^13 + 18,2^3 * 3^2 * 29 * 71 * 131 * 287688291022637 * 20504128695797293
523,1,15,x^15 + x^14 + 71,2 * 3^3 * 13 * 29 * 271 * 3491 * 5851 * 7027 * 21472771 * 3523570287351661
523,1,16,x^16 + x^15 + 108,2^6 * 3^2 * 5 * 17 * 29 * 113 * 131 * 1609 * 37409056921 * 24768806012056795457
523,1,17,x^17 + x^16 + 36,2 * 3^2 * 29 * 103 * 307 * 13963087 * 122490373 * 580495966484016998781671
523,1,18,x^18 + x^17 + 283,2^3 * 3^4 * 7 * 13 * 19 * 29 * 43 * 131 * 907 * 1153 * 7027 * 934172808589 * 6821641334623519
523,1,19,x^19 + x^18 + 28,2 * 3^2 * 29 * 8587397878814934502471755814823916938500312152613
523,1,20,x^20 + x^19 + 132,2^4 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 41 * 131 * 1471 * 1609 * 3301 * 3491 * 3631 * 21472771 * 339153571273904441
523,1,21,x^21 + x^20 + 96,2 * 3^3 * 13 * 29 * 211 * 4201 * 7027 * 8863 * 20504128695797293 * 53207542112340192979333
523,1,22,x^22 + x^21 + 5,2^3 * 3^2 * 23 * 29 * 89 * 131 * 199 * 397 * 2003 * 190807 * 108926496542584733 * 348229172820034159127
523,1,23,x^23 + x^22 + 4,2 * 3^2 * 29 * 47 * 139 * 51405671048323 * 233731586013628177781 * 8185161332380007782007
523,1,24,x^24 + x^23 + 39,2^5 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041 * 100641913 * 37409056921 * 55620466580857
523,1,25,x^25 + x^24 + 4,2 * 3^2 * 29 * 2251 * 3491 * 261101 * 21472771 * 1574601401 * 414647608296401 * 6109419531357802947151
523,1,26,x^26 + x^25 + 146,2^3 * 3^2 * 29 * 53 * 131 * 313 * 8737 * 3178943 * 48084073702461781427 * 7917272313053609286926516514677
523,1,27,x^27 + x^26 + 169,2 * 3^5 * 13 * 29 * 7027 * 17713 * 86293 * 416719 * 6821641334623519 * 4485368744172552260049779870188741
523,1,28,x^28 + x^27 + 57,2^4 * 3^2 * 5 * 17 * 29 * 71 * 131 * 197 * 281 * 1609 * 2689 * 514618322233 * 5467264509253 * 287688291022637 * 20504128695797293
523,1,29,x^29 + x^28 + 10,2 * 3^2 * 29^2 * 59 * 132338137 * 94761240752145718174706929 * 612791467514170484712651895524501542207
523,2,2,x^4 + x^3 + 45,2^4 * 3^2 * 5 * 17 * 29 * 131 * 1609
523,2,3,x^6 + x^5 + 12,2^3 * 3^3 * 7 * 13 * 29 * 43 * 131 * 907 * 7027
523,2,4,x^8 + x^7 + 32,2^5 * 3^2 * 5 * 17 * 29 * 131 * 1609 * 37409056921
523,2,5,x^10 + x^9 + 2,2^3 * 3^2 * 11 * 29 * 31 * 41 * 131 * 1471 * 3491 * 3631 * 21472771
523,2,6,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041
523,2,7,x^14 + x^13 + 18,2^3 * 3^2 * 29 * 71 * 131 * 287688291022637 * 20504128695797293
523,2,8,x^16 + x^15 + 108,2^6 * 3^2 * 5 * 17 * 29 * 113 * 131 * 1609 * 37409056921 * 24768806012056795457
523,2,9,x^18 + x^17 + 283,2^3 * 3^4 * 7 * 13 * 19 * 29 * 43 * 131 * 907 * 1153 * 7027 * 934172808589 * 6821641334623519
523,2,10,x^20 + x^19 + 132,2^4 * 3^2 * 5^2 * 11 * 17 * 29 * 31 * 41 * 131 * 1471 * 1609 * 3301 * 3491 * 3631 * 21472771 * 339153571273904441
523,2,11,x^22 + x^21 + 5,2^3 * 3^2 * 23 * 29 * 89 * 131 * 199 * 397 * 2003 * 190807 * 108926496542584733 * 348229172820034159127
523,2,12,x^24 + x^23 + 39,2^5 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041 * 100641913 * 37409056921 * 55620466580857
523,2,13,x^26 + x^25 + 146,2^3 * 3^2 * 29 * 53 * 131 * 313 * 8737 * 3178943 * 48084073702461781427 * 7917272313053609286926516514677
523,2,14,x^28 + x^27 + 57,2^4 * 3^2 * 5 * 17 * 29 * 71 * 131 * 197 * 281 * 1609 * 2689 * 514618322233 * 5467264509253 * 287688291022637 * 20504128695797293
523,3,2,x^6 + x^5 + 12,2^3 * 3^3 * 7 * 13 * 29 * 43 * 131 * 907 * 7027
523,3,3,x^9 + x^8 + 49,2 * 3^4 * 13 * 29 * 7027 * 6821641334623519
523,3,4,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041
523,3,5,x^15 + x^14 + 71,2 * 3^3 * 13 * 29 * 271 * 3491 * 5851 * 7027 * 21472771 * 3523570287351661
523,3,6,x^18 + x^17 + 283,2^3 * 3^4 * 7 * 13 * 19 * 29 * 43 * 131 * 907 * 1153 * 7027 * 934172808589 * 6821641334623519
523,3,7,x^21 + x^20 + 96,2 * 3^3 * 13 * 29 * 211 * 4201 * 7027 * 8863 * 20504128695797293 * 53207542112340192979333
523,3,8,x^24 + x^23 + 39,2^5 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041 * 100641913 * 37409056921 * 55620466580857
523,3,9,x^27 + x^26 + 169,2 * 3^5 * 13 * 29 * 7027 * 17713 * 86293 * 416719 * 6821641334623519 * 4485368744172552260049779870188741
523,4,2,x^8 + x^7 + 32,2^5 * 3^2 * 5 * 17 * 29 * 131 * 1609 * 37409056921
523,4,3,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 17 * 29 * 43 * 131 * 907 * 1609 * 7027 * 143593 * 521041
