p,r,n,poly,factorization
7681,1,2,x^2 + x + 17,2^10 * 3 * 5 * 23 * 167
7681,1,3,x^3 + x^2 + 17,2^9 * 3^2 * 5 * 7 * 2809783
7681,1,4,x^4 + x^3 + 34,2^11 * 3 * 5 * 23 * 167 * 29498881
7681,1,5,x^5 + x^4 + 17,2^9 * 3 * 5^2 * 11 * 491 * 128909054761
7681,1,6,x^6 + x^5 + 17,2^10 * 3^2 * 5 * 7 * 23 * 157 * 167 * 607 * 619 * 2809783
7681,1,7,x^7 + x^6 + 34,2^9 * 3 * 5 * 29 * 9437 * 7642013 * 98202695963
7681,1,8,x^8 + x^7 + 31,2^12 * 3 * 5 * 23 * 41 * 167 * 14969 * 29498881 * 2835727009
7681,1,9,x^9 + x^8 + 31,2^9 * 3^3 * 5 * 7 * 19 * 73 * 1842481 * 2809783 * 26785876174003
7681,1,10,x^10 + x^9 + 143,2^10 * 3 * 5^2 * 11 * 23 * 167 * 491 * 128909054761 * 3480282700200961
7681,1,11,x^11 + x^10 + 109,2^9 * 3 * 5 * 9967 * 844141 * 44693639 * 1901117793509829731167
7681,1,12,x^12 + x^11 + 123,2^11 * 3^2 * 5 * 7 * 13 * 23 * 157 * 167 * 607 * 619 * 2809783 * 29498881 * 267748903385797
7681,1,13,x^13 + x^12 + 34,2^9 * 3 * 5 * 53 * 79 * 2731 * 8952841 * 411987646418385066131079999248189
7681,1,14,x^14 + x^13 + 31,2^10 * 3 * 5 * 23 * 29 * 43 * 167 * 9437 * 130649 * 7642013 * 98202695963 * 36549000714837563
7681,1,15,x^15 + x^14 + 74,2^9 * 3^2 * 5^2 * 7 * 11 * 61 * 491 * 2809783 * 128909054761 * 473509854031 * 419398351836464731
7681,1,16,x^16 + x^15 + 51,2^13 * 3 * 5 * 17 * 23 * 41 * 97 * 167 * 14969 * 29498881 * 2835727009 * 3673596643534686560928592529
7681,1,17,x^17 + x^16 + 193,2^9 * 3 * 5 * 308962902767 * 4721240983372583 * 100641773600067770168630631615299177
7681,1,18,x^18 + x^17 + 46,2^10 * 3^3 * 5 * 7 * 19 * 23 * 73 * 157 * 167 * 271 * 607 * 619 * 1842481 * 2809783 * 13828933 * 26785876174003 * 54795971015587
7681,1,19,x^19 + x^18 + 93,2^9 * 3 * 5 * 419 * 128145007 * 179512609 * 154568423077241 * 1019442349275472783 * 5702721974689815289
7681,1,20,x^20 + x^19 + 173,2^11 * 3 * 5^2 * 11 * 23 * 167 * 491 * 5981 * 26801 * 13281781 * 29498881 * 128909054761 * 3480282700200961 * 5690638495041361
7681,2,2,x^4 + x^3 + 34,2^11 * 3 * 5 * 23 * 167 * 29498881
7681,2,3,x^6 + x^5 + 17,2^10 * 3^2 * 5 * 7 * 23 * 157 * 167 * 607 * 619 * 2809783
7681,2,4,x^8 + x^7 + 31,2^12 * 3 * 5 * 23 * 41 * 167 * 14969 * 29498881 * 2835727009
7681,2,5,x^10 + x^9 + 143,2^10 * 3 * 5^2 * 11 * 23 * 167 * 491 * 128909054761 * 3480282700200961
7681,2,6,x^12 + x^11 + 123,2^11 * 3^2 * 5 * 7 * 13 * 23 * 157 * 167 * 607 * 619 * 2809783 * 29498881 * 267748903385797
7681,2,7,x^14 + x^13 + 31,2^10 * 3 * 5 * 23 * 29 * 43 * 167 * 9437 * 130649 * 7642013 * 98202695963 * 36549000714837563
7681,2,8,x^16 + x^15 + 51,2^13 * 3 * 5 * 17 * 23 * 41 * 97 * 167 * 14969 * 29498881 * 2835727009 * 3673596643534686560928592529
7681,2,9,x^18 + x^17 + 46,2^10 * 3^3 * 5 * 7 * 19 * 23 * 73 * 157 * 167 * 271 * 607 * 619 * 1842481 * 2809783 * 13828933 * 26785876174003 * 54795971015587
7681,2,10,x^20 + x^19 + 173,2^11 * 3 * 5^2 * 11 * 23 * 167 * 491 * 5981 * 26801 * 13281781 * 29498881 * 128909054761 * 3480282700200961 * 5690638495041361
7681,3,2,x^6 + x^5 + 17,2^10 * 3^2 * 5 * 7 * 23 * 157 * 167 * 607 * 619 * 2809783
7681,3,3,x^9 + x^8 + 31,2^9 * 3^3 * 5 * 7 * 19 * 73 * 1842481 * 2809783 * 26785876174003
7681,3,4,x^12 + x^11 + 123,2^11 * 3^2 * 5 * 7 * 13 * 23 * 157 * 167 * 607 * 619 * 2809783 * 29498881 * 267748903385797
7681,3,5,x^15 + x^14 + 74,2^9 * 3^2 * 5^2 * 7 * 11 * 61 * 491 * 2809783 * 128909054761 * 473509854031 * 419398351836464731
7681,3,6,x^18 + x^17 + 46,2^10 * 3^3 * 5 * 7 * 19 * 23 * 73 * 157 * 167 * 271 * 607 * 619 * 1842481 * 2809783 * 13828933 * 26785876174003 * 54795971015587
7681,4,2,x^8 + x^7 + 31,2^12 * 3 * 5 * 23 * 41 * 167 * 14969 * 29498881 * 2835727009
7681,4,3,x^12 + x^11 + 123,2^11 * 3^2 * 5 * 7 * 13 * 23 * 157 * 167 * 607 * 619 * 2809783 * 29498881 * 267748903385797
7681,4,4,x^16 + x^15 + 51,2^13 * 3 * 5 * 17 * 23 * 41 * 97 * 167 * 14969 * 29498881 * 2835727009 * 3673596643534686560928592529
7681,4,5,x^20 + x^19 + 173,2^11 * 3 * 5^2 * 11 * 23 * 167 * 491 * 5981 * 26801 * 13281781 * 29498881 * 128909054761 * 3480282700200961 * 5690638495041361
7681,5,2,x^10 + x^9 + 143,2^10 * 3 * 5^2 * 11 * 23 * 167 * 491 * 128909054761 * 3480282700200961
7681,5,3,x^15 + x^14 + 74,2^9 * 3^2 * 5^2 * 7 * 11 * 61 * 491 * 2809783 * 128909054761 * 473509854031 * 419398351836464731
7681,5,4,x^20 + x^19 + 173,2^11 * 3 * 5^2 * 11 * 23 * 167 * 491 * 5981 * 26801 * 13281781 * 29498881 * 128909054761 * 3480282700200961 * 5690638495041361
7681,6,2,x^12 + x^11 + 123,2^11 * 3^2 * 5 * 7 * 13 * 23 * 157 * 167 * 607 * 619 * 2809783 * 29498881 * 267748903385797
7681,6,3,x^18 + x^17 + 46,2^10 * 3^3 * 5 * 7 * 19 * 23 * 73 * 157 * 167 * 271 * 607 * 619 * 1842481 * 2809783 * 13828933 * 26785876174003 * 54795971015587
7681,7,2,x^14 + x^13 + 31,2^10 * 3 * 5 * 23 * 29 * 43 * 167 * 9437 * 130649 * 7642013 * 98202695963 * 36549000714837563
7681,8,2,x^16 + x^15 + 51,2^13 * 3 * 5 * 17 * 23 * 41 * 97 * 167 * 14969 * 29498881 * 2835727009 * 3673596643534686560928592529
