p,e,n,poly,factorization
701,1,2,x^2 + x + 3,2^3 * 3^3 * 5^2 * 7 * 13
701,1,3,x^3 + x^2 + 2,2^2 * 5^2 * 7 * 492103
701,1,4,x^4 + x^3 + 3,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149
701,1,5,x^5 + x^4 + 2,2^2 * 5^3 * 7 * 101 * 478851301
701,1,6,x^6 + x^5 + 55,2^3 * 3^4 * 5^2 * 7 * 13 * 163567 * 492103
701,1,7,x^7 + x^6 + 2,2^2 * 5^2 * 7^2 * 16975792017452101
701,1,8,x^8 + x^7 + 8,2^5 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149 * 120737471401
701,1,9,x^9 + x^8 + 58,2^2 * 5^2 * 7 * 19 * 397 * 59023 * 492103 * 266527927
701,1,10,x^10 + x^9 + 18,2^3 * 3^3 * 5^3 * 7 * 11 * 13 * 41 * 101 * 478851301 * 534658451
701,1,11,x^11 + x^10 + 10,2^2 * 5^2 * 7 * 89 * 322411222976532914376077399
701,1,12,x^12 + x^11 + 14,2^4 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 163567 * 492103 * 241474451401
701,1,13,x^13 + x^12 + 15,2^2 * 5^2 * 7 * 223939 * 62966051321959646638153131367
701,1,14,x^14 + x^13 + 40,2^3 * 3^3 * 5^2 * 7^2 * 13 * 29 * 5573 * 45403 * 16147951 * 16975792017452101
701,1,15,x^15 + x^14 + 105,2^2 * 5^3 * 7 * 31 * 101 * 1021 * 4051 * 492103 * 478851301 * 454124034924601
701,1,16,x^16 + x^15 + 60,2^6 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149 * 7592718929 * 120737471401 * 3839872682369
701,1,17,x^17 + x^16 + 90,2^2 * 5^2 * 7 * 137 * 20157701890477 * 1232953449712040705707556756333
701,1,18,x^18 + x^17 + 57,2^3 * 3^5 * 5^2 * 7 * 13 * 19 * 397 * 59023 * 163567 * 492103 * 132189949 * 266527927 * 299218483
701,1,19,x^19 + x^18 + 2,2^2 * 5^2 * 7 * 57457 * 100853 * 7076057 * 11548391 * 22911015823 * 154225215596708939
701,1,20,x^20 + x^19 + 308,2^4 * 3^3 * 5^3 * 7 * 11 * 13 * 17 * 41 * 97 * 101 * 149 * 170101 * 478851301 * 534658451 * 342796511131382701
701,1,21,x^21 + x^20 + 3,2^2 * 5^2 * 7^2 * 43 * 379 * 492103 * 16975792017452101 * 862757162350353078181498301233
701,1,22,x^22 + x^21 + 244,2^3 * 3^3 * 5^2 * 7 * 13 * 23 * 89 * 463 * 2333 * 1151695101542601930953 * 322411222976532914376077399
701,1,23,x^23 + x^22 + 40,2^2 * 5^2 * 7 * 139 * 599 * 244312303 * 77151373789826569 * 257445763365710345466696602713049
701,1,24,x^24 + x^23 + 188,2^5 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 409 * 163567 * 492103 * 10802593 * 120737471401 * 241474451401 * 13197534982873
701,1,25,x^25 + x^24 + 27,2^2 * 5^4 * 7 * 101 * 478851301 * 682233143401 * 240689719646462671079194901327391763991923601
701,1,26,x^26 + x^25 + 220,2^3 * 3^3 * 5^2 * 7 * 13^2 * 79 * 223939 * 62966051321959646638153131367 * 13690732275418161097588697558563
701,1,27,x^27 + x^26 + 50,2^2 * 5^2 * 7 * 19 * 397 * 919 * 59023 * 492103 * 266527927 * 52948536440887 * 152235655937073271 * 225547734389222881
701,1,28,x^28 + x^27 + 413,2^4 * 3^3 * 5^2 * 7^2 * 13 * 17 * 29 * 97 * 149 * 197 * 5573 * 45403 * 16147951 * 222014717 * 16975792017452101 * 321934367578955544699049
701,2,2,x^4 + x^3 + 3,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149
701,2,3,x^6 + x^5 + 55,2^3 * 3^4 * 5^2 * 7 * 13 * 163567 * 492103
701,2,4,x^8 + x^7 + 8,2^5 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149 * 120737471401
701,2,5,x^10 + x^9 + 18,2^3 * 3^3 * 5^3 * 7 * 11 * 13 * 41 * 101 * 478851301 * 534658451
701,2,6,x^12 + x^11 + 14,2^4 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 163567 * 492103 * 241474451401
701,2,7,x^14 + x^13 + 40,2^3 * 3^3 * 5^2 * 7^2 * 13 * 29 * 5573 * 45403 * 16147951 * 16975792017452101
701,2,8,x^16 + x^15 + 60,2^6 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149 * 7592718929 * 120737471401 * 3839872682369
701,2,9,x^18 + x^17 + 57,2^3 * 3^5 * 5^2 * 7 * 13 * 19 * 397 * 59023 * 163567 * 492103 * 132189949 * 266527927 * 299218483
701,2,10,x^20 + x^19 + 308,2^4 * 3^3 * 5^3 * 7 * 11 * 13 * 17 * 41 * 97 * 101 * 149 * 170101 * 478851301 * 534658451 * 342796511131382701
701,2,11,x^22 + x^21 + 244,2^3 * 3^3 * 5^2 * 7 * 13 * 23 * 89 * 463 * 2333 * 1151695101542601930953 * 322411222976532914376077399
701,2,12,x^24 + x^23 + 188,2^5 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 409 * 163567 * 492103 * 10802593 * 120737471401 * 241474451401 * 13197534982873
701,2,13,x^26 + x^25 + 220,2^3 * 3^3 * 5^2 * 7 * 13^2 * 79 * 223939 * 62966051321959646638153131367 * 13690732275418161097588697558563
701,2,14,x^28 + x^27 + 413,2^4 * 3^3 * 5^2 * 7^2 * 13 * 17 * 29 * 97 * 149 * 197 * 5573 * 45403 * 16147951 * 222014717 * 16975792017452101 * 321934367578955544699049
701,3,2,x^6 + x^5 + 55,2^3 * 3^4 * 5^2 * 7 * 13 * 163567 * 492103
701,3,3,x^9 + x^8 + 58,2^2 * 5^2 * 7 * 19 * 397 * 59023 * 492103 * 266527927
701,3,4,x^12 + x^11 + 14,2^4 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 163567 * 492103 * 241474451401
701,3,5,x^15 + x^14 + 105,2^2 * 5^3 * 7 * 31 * 101 * 1021 * 4051 * 492103 * 478851301 * 454124034924601
701,3,6,x^18 + x^17 + 57,2^3 * 3^5 * 5^2 * 7 * 13 * 19 * 397 * 59023 * 163567 * 492103 * 132189949 * 266527927 * 299218483
701,3,7,x^21 + x^20 + 3,2^2 * 5^2 * 7^2 * 43 * 379 * 492103 * 16975792017452101 * 862757162350353078181498301233
701,3,8,x^24 + x^23 + 188,2^5 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 409 * 163567 * 492103 * 10802593 * 120737471401 * 241474451401 * 13197534982873
701,3,9,x^27 + x^26 + 50,2^2 * 5^2 * 7 * 19 * 397 * 919 * 59023 * 492103 * 266527927 * 52948536440887 * 152235655937073271 * 225547734389222881
701,4,2,x^8 + x^7 + 8,2^5 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149 * 120737471401
701,4,3,x^12 + x^11 + 14,2^4 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 163567 * 492103 * 241474451401
701,4,4,x^16 + x^15 + 60,2^6 * 3^3 * 5^2 * 7 * 13 * 17 * 97 * 149 * 7592718929 * 120737471401 * 3839872682369
701,4,5,x^20 + x^19 + 308,2^4 * 3^3 * 5^3 * 7 * 11 * 13 * 17 * 41 * 97 * 101 * 149 * 170101 * 478851301 * 534658451 * 342796511131382701
701,4,6,x^24 + x^23 + 188,2^5 * 3^4 * 5^2 * 7 * 13 * 17 * 97 * 149 * 409 * 163567 * 492103 * 10802593 * 120737471401 * 241474451401 * 13197534982873
701,4,7,x^28 + x^27 + 413,2^4 * 3^3 * 5^2 * 7^2 * 13 * 17 * 29 * 97 * 149 * 197 * 5573 * 45403 * 16147951 * 222014717 * 16975792017452101 * 321934367578955544699049
701,5,2,x^10 + x^9 + 18,2^3 * 3^3 * 5^3 * 7 * 11 * 13 * 41 * 101 * 478851301 * 534658451
701,5,3,x^15 + x^14 + 105,2^2 * 5^3 * 7 * 31 * 101 * 1021 * 4051 * 492103 * 478851301 * 454124034924601
