p,n,poly,factorization
3271,2,x^2 + x + 6,2^4 * 3 * 5 * 109 * 409
3271,3,x^3 + x^2 + 9,2 * 3^2 * 5 * 7 * 109 * 509653
3271,4,x^4 + x^3 + 31,2^5 * 3 * 5 * 13 * 41 * 109 * 409 * 10037
3271,5,x^5 + x^4 + 81,2 * 3 * 5^2 * 11 * 31^2 * 71 * 109 * 30514801
3271,6,x^6 + x^5 + 3,2^4 * 3^2 * 5 * 7 * 109 * 409 * 509653 * 10696171
3271,7,x^7 + x^6 + 9,2 * 3 * 5 * 29 * 109 * 37591 * 561191 * 2002734973
3271,8,x^8 + x^7 + 6,2^6 * 3 * 5 * 13 * 41 * 109 * 409 * 3761 * 10037 * 15219095681
3271,9,x^9 + x^8 + 41,2 * 3^3 * 5 * 7 * 109 * 757 * 5113 * 75223 * 509653 * 1402295977
3271,10,x^10 + x^9 + 174,2^4 * 3 * 5^2 * 11 * 31^2 * 71 * 109 * 409 * 1735291 * 30514801 * 65950351
3271,11,x^11 + x^10 + 102,2 * 3 * 5 * 89 * 109 * 894378827 * 1762084441813864053260387
3271,12,x^12 + x^11 + 34,2^5 * 3^2 * 5 * 7 * 13 * 41 * 109 * 409 * 10037 * 509653 * 5773429 * 10696171 * 19828429
3271,13,x^13 + x^12 + 33,2 * 3 * 5 * 109 * 1500718792540319805381461620438777366139473
3271,14,x^14 + x^13 + 31,2^4 * 3 * 5 * 29 * 109 * 409 * 37591 * 561191 * 80748851 * 2002734973 * 15164013505061
3271,15,x^15 + x^14 + 324,2 * 3^2 * 5^2 * 7 * 11 * 31^2 * 71 * 109 * 509653 * 30514801 * 20435289291211 * 641107372864771
3271,16,x^16 + x^15 + 14,2^7 * 3 * 5 * 13 * 17 * 41 * 97 * 109 * 409 * 3761 * 10037 * 3784321 * 10492081 * 15219095681 * 100079263169
3271,17,x^17 + x^16 + 102,2 * 3 * 5 * 109 * 37854989 * 46930794049 * 3621914053210471 * 26699450935652208218227
3271,18,x^18 + x^17 + 14,2^4 * 3^3 * 5 * 7 * 19 * 109 * 409 * 757 * 5113 * 17623 * 75223 * 509653 * 2147869 * 10696171 * 1402295977 * 1703107387
3271,19,x^19 + x^18 + 5,2 * 3 * 5 * 109 * 326497 * 484691 * 11615514063977078904335857421587640002516462383103907
3271,20,x^20 + x^19 + 267,2^5 * 3 * 5^2 * 11 * 13 * 31^2 * 41 * 61 * 71 * 101 * 109 * 409 * 1601 * 10037 * 1735291 * 30514801 * 65950351 * 35114792201 * 37836562121
3271,21,x^21 + x^20 + 245,2 * 3^2 * 5 * 7^2 * 29 * 109 * 37591 * 38977 * 509653 * 561191 * 2002734973 * 5497019643936887368124552606009819239
3271,22,x^22 + x^21 + 68,2^4 * 3 * 5 * 23 * 89 * 109 * 409 * 1126313 * 1390357 * 35626009 * 894378827 * 109242657505873 * 1762084441813864053260387
