p,n,poly,factorization
2593,2,x^2 + x + 10,2^6 * 3^4 * 1297
2593,3,x^3 + x^2 + 10,2^5 * 3^5 * 193 * 11617
2593,4,x^4 + x^3 + 21,2^7 * 3^4 * 5^2 * 29 * 1297 * 4637
2593,5,x^5 + x^4 + 30,2^5 * 3^4 * 41 * 181 * 1361 * 4477721
2593,6,x^6 + x^5 + 20,2^6 * 3^5 * 7 * 193 * 1297 * 11617 * 960151
2593,7,x^7 + x^6 + 30,2^5 * 3^4 * 71 * 491 * 1051 * 8299273241113
2593,8,x^8 + x^7 + 61,2^8 * 3^4 * 5^2 * 17 * 29 * 89 * 137 * 1297 * 4637 * 109048721
2593,9,x^9 + x^8 + 14,2^5 * 3^6 * 19 * 193 * 2017 * 11617 * 75997 * 34788675799
2593,10,x^10 + x^9 + 13,2^6 * 3^4 * 11 * 41 * 181 * 421 * 1297 * 1361 * 4477721 * 9758157671
2593,11,x^11 + x^10 + 10,2^5 * 3^4 * 105115637441 * 130775189787552540708523
2593,12,x^12 + x^11 + 185,2^7 * 3^5 * 5^2 * 7 * 13 * 29 * 193 * 1297 * 4637 * 11617 * 960151 * 3477496088581
2593,13,x^13 + x^12 + 14,2^5 * 3^4 * 53 * 79^2 * 443 * 20411 * 246403 * 104794419679 * 1196783275637
2593,14,x^14 + x^13 + 116,2^6 * 3^4 * 71 * 491 * 1051 * 1297 * 391301 * 8299273241113 * 776491467552557
2593,15,x^15 + x^14 + 112,2^5 * 3^5 * 31 * 41 * 181 * 193 * 241 * 1361 * 11617 * 11701 * 4477721 * 23369579546209142131
2593,16,x^16 + x^15 + 11,2^9 * 3^4 * 5^2 * 17 * 29 * 89 * 137 * 1297 * 4637 * 109048721 * 1021857033354122706443395201
2593,17,x^17 + x^16 + 56,2^5 * 3^4 * 15199 * 274911414800624823580636374129414885532962355251599
2593,18,x^18 + x^17 + 118,2^6 * 3^6 * 7 * 19 * 37 * 193 * 1297 * 2017 * 11617 * 75997 * 960151 * 34788675799 * 8215109877578510989
2593,19,x^19 + x^18 + 13,2^5 * 3^4 * 12161 * 10068006860794337407 * 229456323165528885333564219065130560909
2593,20,x^20 + x^19 + 83,2^7 * 3^4 * 5^3 * 11 * 29 * 41 * 181 * 421 * 1297 * 1361 * 1901 * 4637 * 25261 * 3997141 * 4477721 * 9758157671 * 2129452422001
2593,21,x^21 + x^20 + 69,2^5 * 3^5 * 43 * 71 * 193 * 491 * 1051 * 5503 * 11617 * 8299273241113 * 117200854688611 * 3330151062963538347871
2593,22,x^22 + x^21 + 66,2^6 * 3^4 * 23 * 353 * 1297 * 3566443 * 106812157 * 105115637441 * 4441188417188953 * 130775189787552540708523
2593,23,x^23 + x^22 + 26,2^5 * 3^4 * 47 * 139 * 14813 * 2055511 * 8333131 * 12388583 * 72329711 * 654971930593191881 * 1305503799450990410179
