p,r,n,poly,factorization
8941,1,2,x^2 + x + 6,2^3 * 3 * 5 * 17 * 149 * 263
8941,1,3,x^3 + x^2 + 38,2^2 * 3^2 * 5 * 7 * 19 * 149 * 151 * 1327
8941,1,4,x^4 + x^3 + 22,2^4 * 3 * 5 * 17 * 149 * 263 * 39970741
8941,1,5,x^5 + x^4 + 23,2^2 * 3 * 5^2 * 11 * 149 * 8011 * 14505861761
8941,1,6,x^6 + x^5 + 6,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771
8941,1,7,x^7 + x^6 + 37,2^2 * 3 * 5 * 149 * 239 * 2137800845105617911773
8941,1,8,x^8 + x^7 + 6,2^5 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697
8941,1,9,x^9 + x^8 + 61,2^2 * 3^3 * 5 * 7 * 19 * 149 * 151 * 1327 * 5039407 * 33792154306642603
8941,1,10,x^10 + x^9 + 47,2^3 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 835951 * 107660561 * 14505861761
8941,1,11,x^11 + x^10 + 61,2^2 * 3 * 5 * 149 * 2993299 * 1090835904836665119730299998547989
8941,1,12,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 193 * 263 * 1327 * 91771 * 439141 * 39970741 * 75402037
8941,1,13,x^13 + x^12 + 30,2^2 * 3 * 5 * 149 * 893754577 * 292054186286780063797312942125162074629
8941,1,14,x^14 + x^13 + 89,2^3 * 3 * 5 * 17 * 29 * 149 * 239 * 263 * 2129 * 18457097 * 448260988673 * 2137800845105617911773
8941,1,15,x^15 + x^14 + 38,2^2 * 3^2 * 5^2 * 7 * 11 * 19 * 149 * 151 * 241 * 331 * 1327 * 8011 * 14505861761 * 19920527770051 * 25697703047041
8941,1,16,x^16 + x^15 + 22,2^6 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697 * 20420142261830913650922659318161
8941,1,17,x^17 + x^16 + 6,2^2 * 3 * 5 * 149 * 1668115409195125330991943604336673907178341989531231464590063857
8941,1,18,x^18 + x^17 + 257,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771 * 5039407 * 33792154306642603 * 510877256872495126606021
8941,1,19,x^19 + x^18 + 23,2^2 * 3 * 5 * 149 * 6043 * 4985753 * 25797137 * 169775033 * 18273981083 * 55301438181643283905287904825014847
8941,1,20,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 238681 * 835951 * 4878361 * 39970741 * 107660561 * 14505861761 * 35074942666275205921
8941,2,2,x^4 + x^3 + 22,2^4 * 3 * 5 * 17 * 149 * 263 * 39970741
8941,2,3,x^6 + x^5 + 6,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771
8941,2,4,x^8 + x^7 + 6,2^5 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697
8941,2,5,x^10 + x^9 + 47,2^3 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 835951 * 107660561 * 14505861761
8941,2,6,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 193 * 263 * 1327 * 91771 * 439141 * 39970741 * 75402037
8941,2,7,x^14 + x^13 + 89,2^3 * 3 * 5 * 17 * 29 * 149 * 239 * 263 * 2129 * 18457097 * 448260988673 * 2137800845105617911773
8941,2,8,x^16 + x^15 + 22,2^6 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697 * 20420142261830913650922659318161
8941,2,9,x^18 + x^17 + 257,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771 * 5039407 * 33792154306642603 * 510877256872495126606021
8941,2,10,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 238681 * 835951 * 4878361 * 39970741 * 107660561 * 14505861761 * 35074942666275205921
8941,3,2,x^6 + x^5 + 6,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771
8941,3,3,x^9 + x^8 + 61,2^2 * 3^3 * 5 * 7 * 19 * 149 * 151 * 1327 * 5039407 * 33792154306642603
8941,3,4,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 193 * 263 * 1327 * 91771 * 439141 * 39970741 * 75402037
8941,3,5,x^15 + x^14 + 38,2^2 * 3^2 * 5^2 * 7 * 11 * 19 * 149 * 151 * 241 * 331 * 1327 * 8011 * 14505861761 * 19920527770051 * 25697703047041
8941,3,6,x^18 + x^17 + 257,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771 * 5039407 * 33792154306642603 * 510877256872495126606021
8941,4,2,x^8 + x^7 + 6,2^5 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697
8941,4,3,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 193 * 263 * 1327 * 91771 * 439141 * 39970741 * 75402037
8941,4,4,x^16 + x^15 + 22,2^6 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697 * 20420142261830913650922659318161
8941,4,5,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 238681 * 835951 * 4878361 * 39970741 * 107660561 * 14505861761 * 35074942666275205921
8941,5,2,x^10 + x^9 + 47,2^3 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 835951 * 107660561 * 14505861761
8941,5,3,x^15 + x^14 + 38,2^2 * 3^2 * 5^2 * 7 * 11 * 19 * 149 * 151 * 241 * 331 * 1327 * 8011 * 14505861761 * 19920527770051 * 25697703047041
8941,5,4,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 238681 * 835951 * 4878361 * 39970741 * 107660561 * 14505861761 * 35074942666275205921
8941,6,2,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 193 * 263 * 1327 * 91771 * 439141 * 39970741 * 75402037
8941,6,3,x^18 + x^17 + 257,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771 * 5039407 * 33792154306642603 * 510877256872495126606021
8941,7,2,x^14 + x^13 + 89,2^3 * 3 * 5 * 17 * 29 * 149 * 239 * 263 * 2129 * 18457097 * 448260988673 * 2137800845105617911773
8941,8,2,x^16 + x^15 + 22,2^6 * 3 * 5 * 17 * 41 * 149 * 263 * 353 * 39970741 * 220778013697 * 20420142261830913650922659318161
8941,9,2,x^18 + x^17 + 257,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 67 * 149 * 151 * 263 * 1327 * 91771 * 5039407 * 33792154306642603 * 510877256872495126606021
8941,10,2,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11 * 17 * 71 * 149 * 263 * 8011 * 238681 * 835951 * 4878361 * 39970741 * 107660561 * 14505861761 * 35074942666275205921
