p,r,n,poly,factorization
8539,1,2,x^2 + x + 2,2^3 * 3 * 5 * 7 * 61 * 1423
8539,1,3,x^3 + x^2 + 6,2 * 3^2 * 1423 * 1531 * 15877
8539,1,4,x^4 + x^3 + 71,2^4 * 3 * 5 * 7 * 61 * 601 * 1423 * 60661
8539,1,5,x^5 + x^4 + 24,2 * 3 * 11 * 761 * 1423 * 6271 * 101289581
8539,1,6,x^6 + x^5 + 17,2^3 * 3^2 * 5 * 7 * 19 * 61 * 67 * 1423 * 1531 * 15877 * 57271
8539,1,7,x^7 + x^6 + 5,2 * 3 * 281 * 1423 * 2194697 * 628654537469533
8539,1,8,x^8 + x^7 + 60,2^5 * 3 * 5 * 7 * 61 * 601 * 1423 * 60661 * 2658263686329721
8539,1,9,x^9 + x^8 + 16,2 * 3^3 * 1423 * 1531 * 3313 * 15877 * 43075801 * 905453243479
8539,1,10,x^10 + x^9 + 11,2^3 * 3 * 5^2 * 7 * 11 * 61 * 761 * 1423 * 3761 * 6271 * 101289581 * 282685712761
8539,1,11,x^11 + x^10 + 4,2 * 3 * 23 * 1423 * 60919 * 1338041 * 1099438588075645334663305853
8539,1,12,x^12 + x^11 + 48,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 37 * 61 * 67 * 601 * 1423 * 1531 * 10009 * 15877 * 57271 * 60661 * 84947173
8539,1,13,x^13 + x^12 + 141,2 * 3 * 1423 * 19325493719897 * 53987080462080013 * 144050438858805701
8539,1,14,x^14 + x^13 + 41,2^3 * 3 * 5 * 7^2 * 29 * 61 * 113 * 281 * 1423 * 7127 * 25747 * 54083 * 1702639 * 2194697 * 628654537469533
8539,1,15,x^15 + x^14 + 16,2 * 3^2 * 11 * 31 * 761 * 1423 * 1531 * 6271 * 15877 * 101289581 * 52033818961 * 17520958055175887551
8539,1,16,x^16 + x^15 + 2,2^6 * 3 * 5 * 7 * 17^2 * 61 * 601 * 1423 * 60661 * 86113 * 341233 * 1445713 * 1151135480497 * 2658263686329721
8539,1,17,x^17 + x^16 + 20,2 * 3 * 103 * 1423 * 11867 * 7562469651956445287 * 86441295703387493763082899572672392163
8539,1,18,x^18 + x^17 + 40,2^3 * 3^3 * 5 * 7 * 19 * 61 * 67 * 73 * 1423 * 1531 * 3313 * 15877 * 57271 * 43075801 * 905453243479 * 5310302010414096158191
8539,1,19,x^19 + x^18 + 28,2 * 3 * 1423 * 2129 * 66653 * 1798123 * 3945594461532254734225103 * 57869523015728648511372504543797
8539,1,20,x^20 + x^19 + 186,2^4 * 3 * 5^2 * 7 * 11 * 61 * 601 * 761 * 1423 * 2441 * 3761 * 6271 * 60661 * 101289581 * 282685712761 * 8039098777121 * 1440392854209481
8539,2,2,x^4 + x^3 + 71,2^4 * 3 * 5 * 7 * 61 * 601 * 1423 * 60661
8539,2,3,x^6 + x^5 + 17,2^3 * 3^2 * 5 * 7 * 19 * 61 * 67 * 1423 * 1531 * 15877 * 57271
8539,2,4,x^8 + x^7 + 60,2^5 * 3 * 5 * 7 * 61 * 601 * 1423 * 60661 * 2658263686329721
