p,r,n,poly,factorization
2851,1,2,x^2 + x + 18,2^3 * 3 * 5^2 * 19 * 23 * 31
2851,1,3,x^3 + x^2 + 44,2 * 3^2 * 5^2 * 7 * 19 * 67 * 5779
2851,1,4,x^4 + x^3 + 10,2^4 * 3 * 5^2 * 19 * 23 * 31 * 457 * 8893
2851,1,5,x^5 + x^4 + 13,2 * 3 * 5^3 * 19 * 311 * 1811 * 23468881
2851,1,6,x^6 + x^5 + 88,2^3 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 5779 * 48079
2851,1,7,x^7 + x^6 + 79,2 * 3 * 5^2 * 19 * 18542517953 * 28971231269
2851,1,8,x^8 + x^7 + 12,2^5 * 3 * 5^2 * 19 * 23 * 31 * 457 * 8893 * 33033825748201
2851,1,9,x^9 + x^8 + 4,2 * 3^3 * 5^2 * 7 * 19 * 67 * 73 * 5779 * 63280909 * 38749533643
2851,1,10,x^10 + x^9 + 165,2^3 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 1361 * 1811 * 25171 * 175261 * 23468881
2851,1,11,x^11 + x^10 + 136,2 * 3 * 5^2 * 19 * 24050872253 * 1475685122474626705890337
2851,1,12,x^12 + x^11 + 7,2^4 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 457 * 5779 * 8893 * 48079 * 66067643368201
2851,1,13,x^13 + x^12 + 71,2 * 3 * 5^2 * 19 * 53 * 11445877 * 475547629160366607077789777948273
2851,1,14,x^14 + x^13 + 50,2^3 * 3 * 5^2 * 19 * 23 * 29 * 31 * 197 * 18542517953 * 28971231269 * 93965142329908627
2851,1,15,x^15 + x^14 + 100,2 * 3^2 * 5^3 * 7 * 19 * 67 * 311 * 331 * 1811 * 3001 * 5779 * 23468881 * 4392698461687797092971
2851,1,16,x^16 + x^15 + 153,2^6 * 3 * 5^2 * 17 * 19 * 23 * 31 * 457 * 977 * 8893 * 43889 * 33033825748201 * 2993977774311424001
2851,1,17,x^17 + x^16 + 79,2 * 3 * 5^2 * 19 * 18089 * 1053642488759991945893094661008259128533669236780153
2851,1,18,x^18 + x^17 + 112,2^3 * 3^3 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 73 * 5779 * 48079 * 814069 * 63280909 * 38749533643 * 659662941270979
2851,1,19,x^19 + x^18 + 36,2 * 3 * 5^2 * 19^2 * 191 * 61979 * 148429 * 7312356326429251 * 634592051620271588327313467944021
2851,1,20,x^20 + x^19 + 50,2^4 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 457 * 1361 * 1811 * 8893 * 25171 * 175261 * 3506401 * 23468881 * 4314106681 * 288552753721
2851,1,21,x^21 + x^20 + 262,2 * 3^2 * 5^2 * 7^2 * 19 * 43 * 67 * 5779 * 7561 * 8930904319 * 18542517953 * 28971231269 * 14183162547127907253744139
2851,1,22,x^22 + x^21 + 7,2^3 * 3 * 5^2 * 19 * 23 * 31 * 7393 * 24050872253 * 1475685122474626705890337 * 4797325240942174389741873675007
2851,1,23,x^23 + x^22 + 30,2 * 3 * 5^2 * 19 * 1546579748113 * 5369801401451 * 68633947703159 * 153348667863557 * 117095878222117993421317
2851,2,2,x^4 + x^3 + 10,2^4 * 3 * 5^2 * 19 * 23 * 31 * 457 * 8893
2851,2,3,x^6 + x^5 + 88,2^3 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 5779 * 48079
2851,2,4,x^8 + x^7 + 12,2^5 * 3 * 5^2 * 19 * 23 * 31 * 457 * 8893 * 33033825748201
2851,2,5,x^10 + x^9 + 165,2^3 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 1361 * 1811 * 25171 * 175261 * 23468881
2851,2,6,x^12 + x^11 + 7,2^4 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 457 * 5779 * 8893 * 48079 * 66067643368201
2851,2,7,x^14 + x^13 + 50,2^3 * 3 * 5^2 * 19 * 23 * 29 * 31 * 197 * 18542517953 * 28971231269 * 93965142329908627
2851,2,8,x^16 + x^15 + 153,2^6 * 3 * 5^2 * 17 * 19 * 23 * 31 * 457 * 977 * 8893 * 43889 * 33033825748201 * 2993977774311424001
2851,2,9,x^18 + x^17 + 112,2^3 * 3^3 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 73 * 5779 * 48079 * 814069 * 63280909 * 38749533643 * 659662941270979
2851,2,10,x^20 + x^19 + 50,2^4 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 457 * 1361 * 1811 * 8893 * 25171 * 175261 * 3506401 * 23468881 * 4314106681 * 288552753721
2851,2,11,x^22 + x^21 + 7,2^3 * 3 * 5^2 * 19 * 23 * 31 * 7393 * 24050872253 * 1475685122474626705890337 * 4797325240942174389741873675007
2851,3,2,x^6 + x^5 + 88,2^3 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 5779 * 48079
2851,3,3,x^9 + x^8 + 4,2 * 3^3 * 5^2 * 7 * 19 * 67 * 73 * 5779 * 63280909 * 38749533643
2851,3,4,x^12 + x^11 + 7,2^4 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 457 * 5779 * 8893 * 48079 * 66067643368201
2851,3,5,x^15 + x^14 + 100,2 * 3^2 * 5^3 * 7 * 19 * 67 * 311 * 331 * 1811 * 3001 * 5779 * 23468881 * 4392698461687797092971
2851,3,6,x^18 + x^17 + 112,2^3 * 3^3 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 73 * 5779 * 48079 * 814069 * 63280909 * 38749533643 * 659662941270979
2851,3,7,x^21 + x^20 + 262,2 * 3^2 * 5^2 * 7^2 * 19 * 43 * 67 * 5779 * 7561 * 8930904319 * 18542517953 * 28971231269 * 14183162547127907253744139
2851,4,2,x^8 + x^7 + 12,2^5 * 3 * 5^2 * 19 * 23 * 31 * 457 * 8893 * 33033825748201
2851,4,3,x^12 + x^11 + 7,2^4 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 457 * 5779 * 8893 * 48079 * 66067643368201
2851,4,4,x^16 + x^15 + 153,2^6 * 3 * 5^2 * 17 * 19 * 23 * 31 * 457 * 977 * 8893 * 43889 * 33033825748201 * 2993977774311424001
2851,4,5,x^20 + x^19 + 50,2^4 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 457 * 1361 * 1811 * 8893 * 25171 * 175261 * 3506401 * 23468881 * 4314106681 * 288552753721
2851,5,2,x^10 + x^9 + 165,2^3 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 1361 * 1811 * 25171 * 175261 * 23468881
2851,5,3,x^15 + x^14 + 100,2 * 3^2 * 5^3 * 7 * 19 * 67 * 311 * 331 * 1811 * 3001 * 5779 * 23468881 * 4392698461687797092971
2851,5,4,x^20 + x^19 + 50,2^4 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 457 * 1361 * 1811 * 8893 * 25171 * 175261 * 3506401 * 23468881 * 4314106681 * 288552753721
2851,6,2,x^12 + x^11 + 7,2^4 * 3^2 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 457 * 5779 * 8893 * 48079 * 66067643368201
2851,6,3,x^18 + x^17 + 112,2^3 * 3^3 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 73 * 5779 * 48079 * 814069 * 63280909 * 38749533643 * 659662941270979
2851,7,2,x^14 + x^13 + 50,2^3 * 3 * 5^2 * 19 * 23 * 29 * 31 * 197 * 18542517953 * 28971231269 * 93965142329908627
2851,7,3,x^21 + x^20 + 262,2 * 3^2 * 5^2 * 7^2 * 19 * 43 * 67 * 5779 * 7561 * 8930904319 * 18542517953 * 28971231269 * 14183162547127907253744139
2851,8,2,x^16 + x^15 + 153,2^6 * 3 * 5^2 * 17 * 19 * 23 * 31 * 457 * 977 * 8893 * 43889 * 33033825748201 * 2993977774311424001
2851,9,2,x^18 + x^17 + 112,2^3 * 3^3 * 5^2 * 7 * 13^2 * 19 * 23 * 31 * 67 * 73 * 5779 * 48079 * 814069 * 63280909 * 38749533643 * 659662941270979
2851,10,2,x^20 + x^19 + 50,2^4 * 3 * 5^3 * 11 * 19 * 23 * 31 * 311 * 457 * 1361 * 1811 * 8893 * 25171 * 175261 * 3506401 * 23468881 * 4314106681 * 288552753721
2851,11,2,x^22 + x^21 + 7,2^3 * 3 * 5^2 * 19 * 23 * 31 * 7393 * 24050872253 * 1475685122474626705890337 * 4797325240942174389741873675007
