p,n,poly,factorization
4789,2,x^2 + x + 6,2^3 * 3^2 * 5 * 7 * 19 * 479
4789,3,x^3 + x^2 + 2,2^2 * 3^3 * 7 * 19 * 7646437
4789,4,x^4 + x^3 + 31,2^4 * 3^2 * 5 * 7 * 13 * 19 * 479 * 509 * 1733
4789,5,x^5 + x^4 + 6,2^2 * 3^2 * 7 * 11 * 19 * 251 * 991 * 192278171
4789,6,x^6 + x^5 + 24,2^3 * 3^3 * 5 * 7 * 19 * 97^2 * 479 * 2437 * 7646437
4789,7,x^7 + x^6 + 17,2^2 * 3^2 * 7^2 * 19 * 43 * 71 * 234977 * 2402755159393
4789,8,x^8 + x^7 + 194,2^5 * 3^2 * 5 * 7 * 13 * 19 * 479 * 509 * 1733 * 262996126749721
4789,9,x^9 + x^8 + 24,2^2 * 3^4 * 7 * 19 * 37 * 7646437 * 1690335991 * 64294378831
4789,10,x^10 + x^9 + 24,2^3 * 3^2 * 5^2 * 7 * 11 * 19 * 31 * 131 * 251 * 479 * 991 * 192278171 * 25899159961
4789,11,x^11 + x^10 + 2,2^2 * 3^2 * 7 * 19 * 949213 * 1263109 * 63219047 * 83731064751967249
4789,12,x^12 + x^11 + 42,2^4 * 3^3 * 5 * 7 * 13 * 19 * 97^2 * 479 * 509 * 1733 * 2437 * 56929 * 7646437 * 9239442649
4789,13,x^13 + x^12 + 31,2^2 * 3^2 * 7 * 19 * 51169 * 137983 * 2246827727 * 9175430553555789090637109
4789,14,x^14 + x^13 + 142,2^3 * 3^2 * 5 * 7^2 * 19 * 29 * 43 * 71 * 379 * 479 * 2129 * 8233 * 234977 * 62604760891 * 2402755159393
4789,15,x^15 + x^14 + 56,2^2 * 3^3 * 7 * 11 * 19 * 251 * 991 * 65881 * 7646437 * 192278171 * 4198632067140465652283161
4789,16,x^16 + x^15 + 39,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 479 * 509 * 1733 * 262996126749721 * 8137289727688829497370215073
4789,17,x^17 + x^16 + 40,2^2 * 3^2 * 7 * 19 * 3163 * 685787110186693 * 35295519466452064616898419092218070135559
4789,18,x^18 + x^17 + 42,2^3 * 3^4 * 5 * 7 * 19 * 37 * 97^2 * 127 * 479 * 2437 * 7646437 * 1690335991 * 64294378831 * 94987247115042674659
4789,19,x^19 + x^18 + 211,2^2 * 3^2 * 7 * 19^2 * 260453 * 644101 * 366597173 * 1502698012267690000739684429549443352029141081
4789,20,x^20 + x^19 + 66,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 31 * 41 * 131 * 251 * 479 * 509 * 991 * 1733 * 7001 * 192278171 * 25899159961 * 614117500561 * 1569507044641
4789,21,x^21 + x^20 + 278,2^2 * 3^3 * 7^2 * 19 * 43 * 71 * 11173 * 202021 * 234977 * 7646437 * 1399520289301 * 2402755159393 * 46057656339482703165517
