p,n,poly,factorization
1871,2,x^2 + x + 19,2^5 * 3^2 * 5 * 11 * 13 * 17
1871,3,x^3 + x^2 + 5,2 * 5 * 7 * 11 * 17 * 157 * 3187
1871,4,x^4 + x^3 + 55,2^6 * 3^2 * 5 * 11 * 13 * 17 * 73 * 23977
1871,5,x^5 + x^4 + 4,2 * 5^2 * 11 * 17 * 71 * 151 * 228729421
1871,6,x^6 + x^5 + 19,2^5 * 3^3 * 5 * 7 * 11 * 13 * 17 * 157 * 1033 * 1129 * 3187
1871,7,x^7 + x^6 + 26,2 * 5 * 11 * 17 * 911 * 47114710726125407
1871,8,x^8 + x^7 + 84,2^7 * 3^2 * 5 * 11 * 13 * 17 * 73 * 23977 * 1873513 * 3270457
1871,9,x^9 + x^8 + 17,2 * 5 * 7 * 11 * 17 * 19 * 157 * 3187 * 2257819003740188107
1871,10,x^10 + x^9 + 55,2^5 * 3^2 * 5^2 * 11 * 13 * 17 * 61 * 71 * 151 * 191 * 228729421 * 1051235191
1871,11,x^11 + x^10 + 30,2 * 5 * 11^2 * 17 * 23 * 67 * 89 * 18488779 * 18857169038492899181
1871,12,x^12 + x^11 + 44,2^6 * 3^3 * 5 * 7 * 11 * 13 * 17 * 73 * 157 * 1021 * 1033 * 1129 * 3121 * 3187 * 23977 * 3845701
1871,13,x^13 + x^12 + 86,2 * 5 * 11 * 17 * 53 * 10453 * 442807 * 745465631 * 10068359354671057441
1871,14,x^14 + x^13 + 14,2^5 * 3^2 * 5 * 11 * 13 * 17 * 43 * 911 * 2801 * 257321 * 1383419437 * 47114710726125407
1871,15,x^15 + x^14 + 15,2 * 5^2 * 7 * 11 * 17 * 71 * 151 * 157 * 3187 * 82171 * 228729421 * 1826583569855607300211
1871,16,x^16 + x^15 + 84,2^8 * 3^2 * 5 * 11 * 13 * 17 * 73 * 23977 * 1873513 * 3270457 * 75086230851720457458598081
1871,17,x^17 + x^16 + 2,2 * 5 * 11 * 17^2 * 24379 * 15052447 * 3616936344056235805854323909096739154397
1871,18,x^18 + x^17 + 42,2^5 * 3^4 * 5 * 7 * 11 * 13 * 17 * 19 * 37 * 157 * 163 * 1033 * 1129 * 3187 * 15427 * 21169 * 7260229 * 2257819003740188107
1871,19,x^19 + x^18 + 5,2 * 5 * 11 * 17 * 7297 * 63841814638781852577761767 * 169555072468458953816715647911
1871,20,x^20 + x^19 + 58,2^6 * 3^2 * 5^2 * 11 * 13 * 17 * 61 * 71 * 73 * 151 * 191 * 23977 * 233201 * 228729421 * 1051235191 * 8625139841 * 74660969041
1871,21,x^21 + x^20 + 26,2 * 5 * 7^2 * 11 * 17 * 157 * 911 * 3187 * 12463291 * 24448327 * 47114710726125407 * 862329707861068834283779
1871,22,x^22 + x^21 + 378,2^5 * 3^2 * 5 * 11^2 * 13 * 17 * 23 * 67 * 89 * 18488779 * 40459717 * 399106873859 * 32538218382517 * 18857169038492899181
1871,23,x^23 + x^22 + 30,2 * 5 * 11 * 17 * 139 * 293803 * 49337734793 * 480402516286640863381189884265043294574407339453786993
1871,24,x^24 + x^23 + 168,2^7 * 3^3 * 5 * 7 * 11 * 13 * 17 * 73 * 157 * 1021 * 1033 * 1129 * 3121 * 3187 * 23977 * 1873513 * 3270457 * 3845701 * 150172461703428660429785281
