p,r,n,poly,factorization
1439,1,2,x^2 + x + 7,2^6 * 3^2 * 5 * 719
1439,1,3,x^3 + x^2 + 6,2 * 7^2 * 13 * 719 * 3253
1439,1,4,x^4 + x^3 + 14,2^7 * 3^2 * 5 * 719 * 1035361
1439,1,5,x^5 + x^4 + 13,2 * 11 * 719 * 4561 * 85524851
1439,1,6,x^6 + x^5 + 53,2^6 * 3^3 * 5 * 7^2 * 13 * 719 * 3253 * 689761
1439,1,7,x^7 + x^6 + 5,2 * 719 * 8885189025331426081
1439,1,8,x^8 + x^7 + 14,2^8 * 3^2 * 5 * 449 * 719 * 3593 * 1035361 * 1328953
1439,1,9,x^9 + x^8 + 95,2 * 7^2 * 13 * 37 * 719 * 3253 * 239973364061275213
1439,1,10,x^10 + x^9 + 11,2^6 * 3^2 * 5^2 * 11 * 41 * 271 * 719 * 4561 * 4621 * 16691 * 85524851
1439,1,11,x^11 + x^10 + 2,2 * 23 * 719 * 7723 * 19614893 * 473884753 * 23074765561
1439,1,12,x^12 + x^11 + 71,2^7 * 3^3 * 5 * 7^2 * 13 * 97 * 719 * 3253 * 41389 * 689761 * 1035361 * 1068037
1439,1,13,x^13 + x^12 + 4,2 * 719 * 9413 * 31357 * 3960889453 * 67480167025260722357
1439,1,14,x^14 + x^13 + 53,2^6 * 3^2 * 5 * 113 * 719 * 4203613 * 18679355843 * 8885189025331426081
1439,1,15,x^15 + x^14 + 4,2 * 7^2 * 11 * 13 * 719 * 3253 * 4561 * 85524851 * 256923147721 * 71512376304121
1439,1,16,x^16 + x^15 + 28,2^9 * 3^2 * 5 * 17 * 449 * 719 * 3593 * 136273 * 1035361 * 1328953 * 194706769 * 20380581329
1439,1,17,x^17 + x^16 + 32,2 * 103 * 719 * 8263 * 36109 * 11007385387530656971779872143598065128181
1439,1,18,x^18 + x^17 + 21,2^6 * 3^4 * 5 * 7^2 * 13 * 19 * 37 * 719 * 3253 * 689761 * 155772183584344699 * 239973364061275213
1439,1,19,x^19 + x^18 + 5,2 * 457 * 719 * 1532780612918522334992024637496113562893518028137873113
1439,1,20,x^20 + x^19 + 73,2^7 * 3^2 * 5^2 * 11 * 41 * 271 * 719 * 1721 * 4561 * 4621 * 15061 * 16691 * 1035361 * 1717981 * 85524851 * 412888803881
1439,1,21,x^21 + x^20 + 16,2 * 7^3 * 13 * 211 * 421 * 719 * 3253 * 50821 * 260660359 * 1045348879 * 9149251693 * 8885189025331426081
1439,1,22,x^22 + x^21 + 14,2^6 * 3^2 * 5 * 23 * 719 * 7723 * 19614893 * 473884753 * 23074765561 * 38045758006282924284706134064811
1439,1,23,x^23 + x^22 + 6,2 * 719 * 46061005484279444654820554654251 * 65208762787749240635165299510098743011
