p,n,poly,factorization
4339,2,x^2 + x + 11,2^3 * 3^2 * 5 * 7 * 31 * 241
4339,3,x^3 + x^2 + 5,2 * 3^3 * 19 * 37 * 241 * 8929
4339,4,x^4 + x^3 + 26,2^4 * 3^2 * 5 * 7 * 17 * 31 * 241 * 553733
4339,5,x^5 + x^4 + 7,2 * 3^2 * 11 * 241 * 32230423925611
4339,6,x^6 + x^5 + 34,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 241 * 8929 * 1447891
4339,7,x^7 + x^6 + 30,2 * 3^2 * 241 * 337 * 14889547 * 1330229630479
4339,8,x^8 + x^7 + 10,2^5 * 3^2 * 5 * 7 * 17 * 31 * 241 * 3001 * 8761 * 553733 * 6740761
4339,9,x^9 + x^8 + 30,2 * 3^4 * 19 * 37 * 73 * 241 * 8929 * 30471496665123353599
4339,10,x^10 + x^9 + 14,2^3 * 3^2 * 5^2 * 7 * 11 * 31 * 241 * 401 * 56941 * 3103981 * 32230423925611
4339,11,x^11 + x^10 + 23,2 * 3^2 * 89 * 241 * 91873 * 313036623124633 * 924322551791101
4339,12,x^12 + x^11 + 14,2^4 * 3^3 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 241 * 8929 * 553733 * 1447891 * 354452935513321
4339,13,x^13 + x^12 + 25,2 * 3^2 * 53 * 241 * 840427073670795244393766519386055091431237
4339,14,x^14 + x^13 + 61,2^3 * 3^2 * 5 * 7^2 * 31 * 43^2 * 241 * 337 * 14889547 * 1330229630479 * 515469377469112669
4339,15,x^15 + x^14 + 121,2 * 3^3 * 11 * 19 * 37 * 241 * 8929 * 202021 * 7116121 * 81162121 * 1076524381 * 32230423925611
4339,16,x^16 + x^15 + 19,2^6 * 3^2 * 5 * 7 * 17 * 31 * 241 * 1409 * 3001 * 8761 * 553733 * 6740761 * 1958036967281 * 22769596016929
4339,17,x^17 + x^16 + 180,2 * 3^2 * 103 * 241 * 6140962707628717 * 24960933300154530485541758129525605873331
4339,18,x^18 + x^17 + 60,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 73 * 241 * 8929 * 1447891 * 30471496665123353599 * 6673257769498634417743
4339,19,x^19 + x^18 + 13,2 * 3^2 * 241 * 347487163 * 24485771809 * 68271950603 * 8062054158171137 * 63470689911751591093
4339,20,x^20 + x^19 + 360,2^4 * 3^2 * 5^2 * 7 * 11 * 17 * 31 * 61^2 * 241 * 401 * 641 * 56941 * 553733 * 3103981 * 32230423925611 * 52674385572826134601481
4339,21,x^21 + x^20 + 168,2 * 3^3 * 19 * 37 * 241 * 337 * 8929 * 14889547 * 345692929 * 1330229630479 * 128790907321168820554593245487847609
