p,n,poly,factorization
43,2,x^2 + x + 3,2^3 * 3 * 7 * 11
43,3,x^3 + x^2 + 9,2 * 3^2 * 7 * 631
43,4,x^4 + 2*x^3 + 33,2^4 * 3 * 5^2 * 7 * 11 * 37
43,5,x^5 + x^4 + 9,2 * 3 * 7 * 3500201
43,6,x^6 + x^5 + 3,2^3 * 3^2 * 7 * 11 * 13 * 139 * 631
43,7,x^7 + x^6 + 10,2 * 3 * 7^2 * 5839 * 158341
43,8,x^8 + 5*x^7 + 26,2^5 * 3 * 5^2 * 7 * 11 * 17 * 37 * 193 * 521
43,9,x^9 + x^8 + x + 23,2 * 3^3 * 7 * 19 * 181 * 199 * 631 * 3079
43,10,x^10 + x^9 + 33,2^3 * 3 * 7 * 11 * 3341101 * 3500201
43,11,x^11 + 2*x^10 + 15,2 * 3 * 7 * 6038099 * 3664405207
43,12,x^12 + x^11 + 28,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 37 * 139 * 631 * 3416953
43,13,x^13 + 2*x^12 + 17,2 * 3 * 7 * 40911050578149780601
43,14,x^14 + x^13 + 33,2^3 * 3 * 7^2 * 11 * 5839 * 158341 * 6177695707
43,15,x^15 + x^14 + 14,2 * 3^2 * 7 * 631 * 3500201 * 11416525335601
43,16,x^16 + x^15 + 3,2^6 * 3 * 5^2 * 7 * 11 * 17 * 37 * 193 * 521 * 5844100138801
43,17,x^17 + 6*x^16 + 9,2 * 3 * 7 * 647 * 56770350869 * 3807926835707
43,18,x^18 + x^17 + 33,2^3 * 3^3 * 7 * 11 * 13 * 19 * 109 * 139 * 181 * 199 * 631 * 3079 * 57993427
43,19,x^19 + 3*x^18 + 17,2 * 3 * 7 * 229 * 2699 * 4219 * 46399 * 2137444528747943
43,20,x^20 + x^19 + 28,2^4 * 3 * 5^3 * 7 * 11 * 37 * 41 * 4481 * 3341101 * 3500201 * 12716981
43,21,x^21 + x^20 + 2*x + 14,2 * 3^2 * 7^2 * 211 * 631 * 5839 * 158341 * 84110461 * 2199253519
43,22,x^22 + x^21 + 12,2^3 * 3 * 7 * 11^2 * 23 * 67 * 359063 * 3470039 * 6038099 * 3664405207
43,23,x^23 + 7*x^22 + 9,2 * 3 * 7 * 11264087821629961 * 78492680453872857413
43,24,x^24 + x^23 + x + 12,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 37 * 73 * 97 * 139 * 193 * 313 * 521 * 631 * 3416953 * 5273617
43,25,x^25 + x^24 + 9,2 * 3 * 7 * 3500201 * 467056170954468301850494793701001
43,26,x^26 + 2*x^25 + 34,2^3 * 3 * 7 * 11 * 53 * 55147 * 13361016018611 * 40911050578149780601
43,27,x^27 + x^26 + 2*x + 17,2 * 3^4 * 7 * 19 * 181 * 199 * 631 * 3079 * 1102642863391 * 76361785536696841
43,28,x^28 + x^27 + 7*x + 5,2^4 * 3 * 5^2 * 7^2 * 11 * 29 * 37 * 5839 * 158341 * 210113 * 297641 * 22021301 * 6177695707
43,29,x^29 + x^28 + x + 25,2 * 3 * 7 * 523 * 10499 * 3208002856867129 * 317286468181844536610497
43,30,x^30 + x^29 + x + 5,2^3 * 3^2 * 7 * 11 * 13 * 31 * 139 * 631 * 6481 * 3341101 * 3500201 * 59528191 * 11416525335601
43,31,x^31 + x^30 + 17,2 * 3 * 7 * 7069 * 37712369 * 38764218807661859561560979794277966513
43,32,x^32 + x^31 + 5*x + 28,2^7 * 3 * 5^2 * 7 * 11 * 17 * 37 * 193 * 521 * 769 * 19681 * 5844100138801 * 4513274958253588609
43,33,x^33 + x^32 + 13,2 * 3^2 * 7 * 631 * 859 * 77419 * 188431 * 6038099 * 3664405207 * 36405108913842101599
43,34,x^34 + 2*x^33 + 3,2^3 * 3 * 7 * 11 * 647 * 4917999089 * 56770350869 * 3807926835707 * 27147048848953409
43,35,x^35 + 3*x^34 + 13,2 * 3 * 7^2 * 71 * 5839 * 158341 * 3500201 * 2024407053042571 * 10850945476122023815061
43,36,x^36 + x^35 + 2*x + 18,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 19 * 37 * 109 * 139 * 181 * 199 * 631 * 829 * 3079 * 3416953 * 57993427 * 48202208432980957
43,37,x^37 + x^36 + 6*x + 38,2 * 3 * 7 * 11795676517 * 12857916473 * 1097982497857379 * 392278670244313775322559
43,38,x^38 + x^37 + 2*x + 18,2^3 * 3 * 7 * 11 * 229 * 2699 * 4219 * 46399 * 2137444528747943 * 246858439628645832157006697407
43,39,x^39 + x^38 + 9,2 * 3^2 * 7 * 631 * 11311 * 40911050578149780601 * 137888557627781175467246489029462591
