p,e,n,poly,factorization
3533,1,2,x^2 + x + 2,2^3 * 3 * 19 * 31 * 883
3533,1,3,x^3 + x^2 + 2,2^2 * 109 * 883 * 114547
3533,1,4,x^4 + x^3 + 8,2^4 * 3 * 5 * 19 * 31 * 883 * 1248209
3533,1,5,x^5 + x^4 + 3,2^2 * 71 * 271 * 883 * 8099717141
3533,1,6,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 13 * 19 * 31 * 43 * 109 * 883 * 1063 * 114547
3533,1,7,x^7 + x^6 + 11,2^2 * 29 * 113 * 883 * 1163 * 510421090476893
3533,1,8,x^8 + x^7 + 44,2^5 * 3 * 5 * 19 * 31 * 883 * 1248209 * 3795457 * 20524873
3533,1,9,x^9 + x^8 + 17,2^2 * 109 * 757 * 883 * 1009 * 114547 * 1529191 * 1664995429
3533,1,10,x^10 + x^9 + 5,2^3 * 3 * 11 * 19 * 31 * 71 * 271 * 883 * 1051 * 3061 * 4401421 * 8099717141
3533,1,11,x^11 + x^10 + 48,2^2 * 883 * 33023 * 53647441 * 905669909 * 188896470396349
3533,1,12,x^12 + x^11 + 37,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 43 * 109 * 883 * 1063 * 114547 * 1248209 * 155802533321833
3533,1,13,x^13 + x^12 + 149,2^2 * 883 * 3783089289478533277754262608059653458566741
3533,1,14,x^14 + x^13 + 48,2^3 * 3 * 19 * 29 * 31 * 113 * 883 * 1163 * 19867 * 965399 * 101367743849 * 510421090476893
3533,1,15,x^15 + x^14 + 17,2^2 * 61 * 71 * 109 * 271 * 883 * 114547 * 1102411 * 2678702491 * 8099717141 * 134718829981
3533,1,16,x^16 + x^15 + 99,2^6 * 3 * 5 * 17^2 * 19 * 31 * 577 * 883 * 26881 * 1248209 * 3795457 * 20524873 * 2707696770869970097
3533,1,17,x^17 + x^16 + 59,2^2 * 239 * 883 * 301985179 * 327663169 * 24923554763787301438959893227578568589
3533,1,18,x^18 + x^17 + 42,2^3 * 3^3 * 7 * 13 * 19 * 31 * 43 * 109 * 163 * 757 * 883 * 1009 * 1063 * 114547 * 1529191 * 1664995429 * 3976975957274067997
3533,1,19,x^19 + x^18 + 27,2^2 * 883 * 8876801 * 451752652031 * 1834641535786482976628560129908091348763945113
