p,n,poly,factorization
5347,2,x^2 + x + 5,2^3 * 3^5 * 7 * 11 * 191
5347,3,x^3 + x^2 + 10,2 * 3^6 * 11 * 9531919
5347,4,x^4 + x^3 + 5,2^4 * 3^5 * 5 * 7 * 11 * 191 * 1213 * 2357
5347,5,x^5 + x^4 + 17,2 * 3^5 * 11 * 101 * 8094696913861
5347,6,x^6 + x^5 + 29,2^3 * 3^6 * 7 * 11 * 13 * 19^2 * 191 * 6091 * 9531919
5347,7,x^7 + x^6 + 71,2 * 3^5 * 11 * 1009 * 5379557 * 4306303695569
5347,8,x^8 + x^7 + 5,2^5 * 3^5 * 5 * 7 * 11 * 17 * 191 * 233 * 1213 * 2357 * 9433 * 10938457
5347,9,x^9 + x^8 + 19,2 * 3^7 * 11 * 9531919 * 1385903863 * 5620911462577
5347,10,x^10 + x^9 + 35,2^3 * 3^5 * 7 * 11 * 31 * 101 * 191 * 1959371 * 13454921 * 8094696913861
5347,11,x^11 + x^10 + 6,2 * 3^5 * 11^2 * 4773913 * 363844559502016131763680578959
5347,12,x^12 + x^11 + 39,2^4 * 3^6 * 5 * 7 * 11 * 13 * 19^2 * 61 * 191 * 1129 * 1213 * 2357 * 6091 * 47293 * 250969 * 9531919
5347,13,x^13 + x^12 + 24,2 * 3^5 * 11 * 53 * 131 * 287327 * 273829248947176283530537273033159721
5347,14,x^14 + x^13 + 47,2^3 * 3^5 * 7^2 * 11 * 191 * 1009 * 392519 * 5379557 * 4306303695569 * 8503959170160371
5347,15,x^15 + x^14 + 79,2 * 3^6 * 11 * 101 * 9531919 * 8094696913861 * 24725076902161 * 27018584463915841
5347,16,x^16 + x^15 + 158,2^6 * 3^5 * 5 * 7 * 11 * 17 * 97 * 191 * 233 * 433 * 1213 * 2357 * 9433 * 50129 * 184241 * 10938457 * 861224791720129
5347,17,x^17 + x^16 + 58,2 * 3^5 * 11 * 409 * 68147418187 * 4022894512561 * 3982289379969619424720355288115307
5347,18,x^18 + x^17 + 29,2^3 * 3^7 * 7 * 11 * 13 * 19^2 * 73 * 191 * 6091 * 57241 * 9531919 * 1385903863 * 5620911462577 * 5592822447267199
5347,19,x^19 + x^18 + 24,2 * 3^5 * 11 * 13018090199 * 94270009784233 * 10402643490084757442407357519697238411136451
5347,20,x^20 + x^19 + 165,2^4 * 3^5 * 5^2 * 7 * 11 * 31 * 101 * 191 * 1213 * 2357 * 3061 * 1959371 * 13454921 * 8354724901 * 8094696913861 * 5225357027523221
5347,21,x^21 + x^20 + 42,2 * 3^6 * 11 * 43 * 1009 * 3907 * 22807 * 5379557 * 9531919 * 4306303695569 * 81079097450737 * 1757729512125557115391
