p,e,n,poly,factorization
9421,1,2,x^2 + x + 2,2^3 * 3 * 5 * 7 * 157 * 673
9421,1,3,x^3 + x^2 + 10,2^2 * 3^2 * 5 * 13 * 157 * 631 * 3607
9421,1,4,x^4 + x^3 + 22,2^4 * 3 * 5 * 7 * 41 * 157 * 673 * 1082381
9421,1,5,x^5 + x^4 + 10,2^2 * 3 * 5^2 * 11 * 151 * 157 * 811 * 1169697671
9421,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 13 * 157 * 631 * 673 * 691 * 3607 * 128431
9421,1,7,x^7 + x^6 + 54,2^2 * 3 * 5 * 29 * 43 * 157 * 239 * 4999 * 469332503912581
9421,1,8,x^8 + x^7 + 18,2^5 * 3 * 5 * 7 * 41 * 157 * 521 * 673 * 1082381 * 7559973901121
9421,1,9,x^9 + x^8 + 2,2^2 * 3^3 * 5 * 13 * 19 * 73 * 157 * 631 * 3607 * 1898749 * 88494595570747
9421,1,10,x^10 + x^9 + 26,2^3 * 3 * 5^2 * 7 * 11 * 61 * 151 * 157 * 673 * 811 * 1169697671 * 129125520173581
9421,1,11,x^11 + x^10 + 163,2^2 * 3 * 5 * 157 * 397 * 3433 * 61051 * 102103 * 648366464960157105703487
9421,1,12,x^12 + x^11 + 18,2^4 * 3^2 * 5 * 7 * 13 * 37 * 41 * 157 * 421 * 631 * 673 * 691 * 3607 * 128431 * 1082381 * 505713084433
9421,1,13,x^13 + x^12 + 6,2^2 * 3 * 5 * 157 * 6165555497219 * 79293563412791330631753765089498567
9421,1,14,x^14 + x^13 + 2,2^3 * 3 * 5 * 7^2 * 29 * 43 * 157 * 239 * 617 * 673 * 4999 * 469332503912581 * 161864914655626106219
9421,1,15,x^15 + x^14 + 30,2^2 * 3^2 * 5^2 * 11 * 13 * 31 * 151 * 157 * 211 * 631 * 811 * 3607 * 100411 * 1169697671 * 4002610111 * 23602673559121
9421,1,16,x^16 + x^15 + 130,2^6 * 3 * 5 * 7 * 17 * 41 * 97 * 113 * 157 * 521 * 673 * 4129 * 1082381 * 7559973901121 * 40327569904821873754897
9421,1,17,x^17 + x^16 + 54,2^2 * 3 * 5 * 157 * 24233093 * 2209000806962860907 * 71943810780627702602972843678672597687
9421,1,18,x^18 + x^17 + 18,2^3 * 3^3 * 5 * 7 * 13 * 19 * 73 * 157 * 631 * 673 * 691 * 3607 * 128431 * 1898749 * 115461229843 * 6055441929127 * 88494595570747
9421,1,19,x^19 + x^18 + 2,2^2 * 3 * 5 * 157 * 21737 * 5518171 * 14450603 * 170550271 * 67565169807662277221 * 17113394155807868642101109
9421,1,20,x^20 + x^19 + 6,2^4 * 3 * 5^2 * 7 * 11 * 41 * 61 * 151 * 157 * 673 * 811 * 1181 * 26801 * 1082381 * 6858661 * 1169697671 * 129125520173581 * 285848416945065841
9421,2,2,x^4 + x^3 + 22,2^4 * 3 * 5 * 7 * 41 * 157 * 673 * 1082381
9421,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 13 * 157 * 631 * 673 * 691 * 3607 * 128431
9421,2,4,x^8 + x^7 + 18,2^5 * 3 * 5 * 7 * 41 * 157 * 521 * 673 * 1082381 * 7559973901121
9421,2,5,x^10 + x^9 + 26,2^3 * 3 * 5^2 * 7 * 11 * 61 * 151 * 157 * 673 * 811 * 1169697671 * 129125520173581
9421,2,6,x^12 + x^11 + 18,2^4 * 3^2 * 5 * 7 * 13 * 37 * 41 * 157 * 421 * 631 * 673 * 691 * 3607 * 128431 * 1082381 * 505713084433
9421,2,7,x^14 + x^13 + 2,2^3 * 3 * 5 * 7^2 * 29 * 43 * 157 * 239 * 617 * 673 * 4999 * 469332503912581 * 161864914655626106219
9421,2,8,x^16 + x^15 + 130,2^6 * 3 * 5 * 7 * 17 * 41 * 97 * 113 * 157 * 521 * 673 * 4129 * 1082381 * 7559973901121 * 40327569904821873754897
9421,2,9,x^18 + x^17 + 18,2^3 * 3^3 * 5 * 7 * 13 * 19 * 73 * 157 * 631 * 673 * 691 * 3607 * 128431 * 1898749 * 115461229843 * 6055441929127 * 88494595570747
9421,2,10,x^20 + x^19 + 6,2^4 * 3 * 5^2 * 7 * 11 * 41 * 61 * 151 * 157 * 673 * 811 * 1181 * 26801 * 1082381 * 6858661 * 1169697671 * 129125520173581 * 285848416945065841
9421,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 13 * 157 * 631 * 673 * 691 * 3607 * 128431
9421,3,3,x^9 + x^8 + 2,2^2 * 3^3 * 5 * 13 * 19 * 73 * 157 * 631 * 3607 * 1898749 * 88494595570747
