p,e,n,poly,factorization
5297,1,2,x^2 + x + 3,2^5 * 3 * 331 * 883
5297,1,3,x^3 + x^2 + 5,2^4 * 181 * 331 * 155047
5297,1,4,x^4 + x^3 + 5,2^6 * 3 * 5 * 37 * 331 * 883 * 75833
5297,1,5,x^5 + x^4 + 3,2^4 * 331 * 787411744684261
5297,1,6,x^6 + x^5 + 26,2^5 * 3^2 * 7 * 181 * 331 * 883 * 155047 * 1335853
5297,1,7,x^7 + x^6 + 3,2^4 * 331 * 10753 * 412007 * 4986864793457
5297,1,8,x^8 + x^7 + 34,2^7 * 3 * 5 * 37 * 331 * 883 * 75833 * 393631546143841
5297,1,9,x^9 + x^8 + 61,2^4 * 181 * 331 * 155047 * 23015576863 * 959749673581
5297,1,10,x^10 + x^9 + 38,2^5 * 3 * 11^2 * 31 * 331 * 641 * 883 * 941 * 347891 * 787411744684261
5297,1,11,x^11 + x^10 + 11,2^4 * 331 * 661 * 106217 * 273568670466829 * 905565514722419
5297,1,12,x^12 + x^11 + 46,2^6 * 3^2 * 5 * 7 * 13 * 37 * 181 * 331 * 829 * 883 * 75833 * 155047 * 1335853 * 73050298249
5297,1,13,x^13 + x^12 + 14,2^4 * 331 * 2728612979 * 178854442191957353905745593538099039
5297,1,14,x^14 + x^13 + 37,2^5 * 3 * 43 * 331 * 883 * 10753 * 412007 * 4986864793457 * 513605186881597436851
5297,1,15,x^15 + x^14 + 34,2^4 * 181 * 331 * 4021 * 155047 * 14617201 * 787411744684261 * 10542885621318737581
5297,1,16,x^16 + x^15 + 211,2^8 * 3 * 5 * 17 * 37 * 331 * 883 * 17681 * 75833 * 94513 * 176529601 * 61793807281 * 393631546143841
5297,1,17,x^17 + x^16 + 22,2^4 * 331 * 1429 * 268861944135213025309605033734181979209454801822686095629
5297,1,18,x^18 + x^17 + 5,2^5 * 3^3 * 7 * 19 * 73 * 127 * 181 * 331 * 883 * 3583 * 155047 * 257473 * 1335853 * 45310609 * 23015576863 * 959749673581
5297,1,19,x^19 + x^18 + 40,2^4 * 331 * 315009408850673 * 34221416631016367967500172242823147317347871211847379
5297,1,20,x^20 + x^19 + 175,2^6 * 3 * 5^2 * 11^2 * 31 * 37 * 41 * 331 * 641 * 883 * 941 * 75833 * 347891 * 25381716761 * 787411744684261 * 119114577193629581
5297,1,21,x^21 + x^20 + 14,2^4 * 181 * 331 * 1933 * 10753 * 103069 * 155047 * 412007 * 27118141 * 1318482229 * 4986864793457 * 68483124599880921673
5297,2,2,x^4 + x^3 + 5,2^6 * 3 * 5 * 37 * 331 * 883 * 75833
5297,2,3,x^6 + x^5 + 26,2^5 * 3^2 * 7 * 181 * 331 * 883 * 155047 * 1335853
5297,2,4,x^8 + x^7 + 34,2^7 * 3 * 5 * 37 * 331 * 883 * 75833 * 393631546143841
5297,2,5,x^10 + x^9 + 38,2^5 * 3 * 11^2 * 31 * 331 * 641 * 883 * 941 * 347891 * 787411744684261
5297,2,6,x^12 + x^11 + 46,2^6 * 3^2 * 5 * 7 * 13 * 37 * 181 * 331 * 829 * 883 * 75833 * 155047 * 1335853 * 73050298249
5297,2,7,x^14 + x^13 + 37,2^5 * 3 * 43 * 331 * 883 * 10753 * 412007 * 4986864793457 * 513605186881597436851
5297,2,8,x^16 + x^15 + 211,2^8 * 3 * 5 * 17 * 37 * 331 * 883 * 17681 * 75833 * 94513 * 176529601 * 61793807281 * 393631546143841
5297,2,9,x^18 + x^17 + 5,2^5 * 3^3 * 7 * 19 * 73 * 127 * 181 * 331 * 883 * 3583 * 155047 * 257473 * 1335853 * 45310609 * 23015576863 * 959749673581
5297,2,10,x^20 + x^19 + 175,2^6 * 3 * 5^2 * 11^2 * 31 * 37 * 41 * 331 * 641 * 883 * 941 * 75833 * 347891 * 25381716761 * 787411744684261 * 119114577193629581
5297,3,2,x^6 + x^5 + 26,2^5 * 3^2 * 7 * 181 * 331 * 883 * 155047 * 1335853
5297,3,3,x^9 + x^8 + 61,2^4 * 181 * 331 * 155047 * 23015576863 * 959749673581
