p,n,poly,factorization
2411,2,x^2 + x + 6,2^3 * 3^2 * 5 * 67 * 241
2411,3,x^3 + x^2 + 3,2 * 5 * 241 * 5815333
2411,4,x^4 + x^3 + 18,2^4 * 3^2 * 5 * 37 * 67 * 241 * 78553
2411,5,x^5 + x^4 + 3,2 * 5^2 * 131 * 241 * 2531 * 20390861
2411,6,x^6 + x^5 + 46,2^3 * 3^3 * 5 * 7 * 67 * 241 * 271 * 1021 * 5815333
2411,7,x^7 + x^6 + 7,2 * 5 * 241 * 337 * 7253 * 68713 * 1169975969
2411,8,x^8 + x^7 + 50,2^5 * 3^2 * 5 * 37 * 67 * 241 * 21649 * 78553 * 780406729
2411,9,x^9 + x^8 + 3,2 * 5 * 19^2 * 73 * 241 * 11467 * 5815333 * 649985079943
2411,10,x^10 + x^9 + 177,2^3 * 3^2 * 5^2 * 11^2 * 67 * 131 * 241 * 941 * 2531 * 20390861 * 296642761
2411,11,x^11 + x^10 + 29,2 * 5 * 89 * 241 * 74604026027808499347387531892349
2411,12,x^12 + x^11 + 46,2^4 * 3^3 * 5 * 7 * 13 * 37 * 61 * 67 * 241 * 271 * 373 * 1021 * 78553 * 5815333 * 114236989
2411,13,x^13 + x^12 + 34,2 * 5 * 241 * 2887 * 6163 * 219103 * 448631 * 6050087707 * 3647610577703
2411,14,x^14 + x^13 + 53,2^3 * 3^2 * 5 * 29 * 67 * 127 * 241 * 337 * 7253 * 68713 * 110951 * 1169975969 * 480474373807
2411,15,x^15 + x^14 + 9,2 * 5^2 * 131 * 241 * 2531 * 5815333 * 20390861 * 11132366007871 * 102520340208271
2411,16,x^16 + x^15 + 30,2^6 * 3^2 * 5 * 17 * 37 * 67 * 241 * 353 * 1601 * 2753 * 21649 * 78553 * 780406729 * 21583730879080897
2411,17,x^17 + x^16 + 12,2 * 5 * 241 * 2143 * 16253 * 596250975907 * 62798710280341138413793115224533209
2411,18,x^18 + x^17 + 149,2^3 * 3^4 * 5 * 7 * 19^2 * 67 * 73 * 241 * 271 * 1021 * 9631 * 11467 * 208891 * 5815333 * 32543997337 * 649985079943
2411,19,x^19 + x^18 + 34,2 * 5 * 229 * 241 * 15494572999 * 2136558850963335372441206074729114299577950747799
2411,20,x^20 + x^19 + 37,2^4 * 3^2 * 5^2 * 11^2 * 37 * 41 * 67 * 131 * 241 * 541 * 941 * 2531 * 78553 * 20390861 * 296642761 * 51475015549530753930461
2411,21,x^21 + x^20 + 7,2 * 5 * 241 * 337 * 7253 * 68713 * 534241 * 5815333 * 1169975969 * 60017043143586103 * 1202747732667324607
2411,22,x^22 + x^21 + 19,2^3 * 3^2 * 5 * 23 * 67 * 89 * 241 * 352441 * 367687 * 15193091 * 146505299840021 * 74604026027808499347387531892349
2411,23,x^23 + x^22 + 23,2 * 5 * 47^2 * 241 * 33581 * 12543511 * 21831490337 * 1523243344639 * 8278614640376490117361085766523536409
