p,r,n,poly,factorization
6043,1,2,x^2 + x + 45,2^3 * 3 * 19 * 53 * 1511
6043,1,3,x^3 + x^2 + 6,2 * 3^2 * 7 * 19 * 53 * 1739233
6043,1,4,x^4 + x^3 + 5,2^4 * 3 * 5^2 * 19 * 53 * 353 * 1511 * 2069
6043,1,5,x^5 + x^4 + 15,2 * 3 * 11 * 19 * 41 * 53 * 101 * 4441 * 6593311
6043,1,6,x^6 + x^5 + 12,2^3 * 3^2 * 7 * 19 * 53 * 1511 * 1739233 * 36511807
6043,1,7,x^7 + x^6 + 25,2 * 3 * 19 * 53 * 151340199529 * 321834899317
6043,1,8,x^8 + x^7 + 13,2^5 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569
6043,1,9,x^9 + x^8 + 61,2 * 3^3 * 7 * 19 * 37 * 53 * 1739233 * 1812457 * 242061028837291
6043,1,10,x^10 + x^9 + 7,2^3 * 3 * 11 * 19 * 31 * 41 * 53 * 101 * 1511 * 4441 * 6593311 * 43010730797971
6043,1,11,x^11 + x^10 + 22,2 * 3 * 19 * 53 * 331 * 1887413309 * 33774959747 * 3078278923473161
6043,1,12,x^12 + x^11 + 13,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 229 * 353 * 1511 * 2069 * 560113 * 799753 * 1739233 * 36511807
6043,1,13,x^13 + x^12 + 31,2 * 3 * 19 * 53 * 911 * 9257 * 89779 * 2730352281931 * 1147416034601858387887
6043,1,14,x^14 + x^13 + 30,2^3 * 3 * 19 * 53 * 1511 * 634990217 * 151340199529 * 321834899317 * 76679040477971
6043,1,15,x^15 + x^14 + 223,2 * 3^2 * 7 * 11 * 19 * 41 * 53 * 101 * 271 * 4441 * 1739233 * 6593311 * 6561144306847882320972559231
6043,1,16,x^16 + x^15 + 115,2^6 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569 * 889182196085208919731462706801
6043,1,17,x^17 + x^16 + 21,2 * 3 * 19 * 53 * 11370587 * 72037293293533 * 3861651781802297089633630539066610282831
6043,1,18,x^18 + x^17 + 7,2^3 * 3^3 * 7 * 19 * 37 * 53 * 73 * 1511 * 32077 * 1739233 * 1812457 * 36511807 * 242061028837291 * 20796917127695083
6043,1,19,x^19 + x^18 + 17,2 * 3 * 19^2 * 53 * 4523 * 23029 * 302329 * 6993023297023 * 14894831853762478619 * 1853458702330623384517
6043,1,20,x^20 + x^19 + 80,2^4 * 3 * 5^3 * 11 * 19 * 31 * 41 * 53 * 101 * 353 * 641 * 1511 * 2069 * 4441 * 6593311 * 822880321 * 43010730797971 * 674304459442822141
6043,1,21,x^21 + x^20 + 92,2 * 3^2 * 7^2 * 19 * 43 * 53 * 421 * 1739233 * 69350863 * 151340199529 * 321834899317 * 269810468748056894341507413404263
6043,2,2,x^4 + x^3 + 5,2^4 * 3 * 5^2 * 19 * 53 * 353 * 1511 * 2069
6043,2,3,x^6 + x^5 + 12,2^3 * 3^2 * 7 * 19 * 53 * 1511 * 1739233 * 36511807
6043,2,4,x^8 + x^7 + 13,2^5 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569
6043,2,5,x^10 + x^9 + 7,2^3 * 3 * 11 * 19 * 31 * 41 * 53 * 101 * 1511 * 4441 * 6593311 * 43010730797971
6043,2,6,x^12 + x^11 + 13,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 229 * 353 * 1511 * 2069 * 560113 * 799753 * 1739233 * 36511807
6043,2,7,x^14 + x^13 + 30,2^3 * 3 * 19 * 53 * 1511 * 634990217 * 151340199529 * 321834899317 * 76679040477971
6043,2,8,x^16 + x^15 + 115,2^6 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569 * 889182196085208919731462706801
6043,2,9,x^18 + x^17 + 7,2^3 * 3^3 * 7 * 19 * 37 * 53 * 73 * 1511 * 32077 * 1739233 * 1812457 * 36511807 * 242061028837291 * 20796917127695083
6043,2,10,x^20 + x^19 + 80,2^4 * 3 * 5^3 * 11 * 19 * 31 * 41 * 53 * 101 * 353 * 641 * 1511 * 2069 * 4441 * 6593311 * 822880321 * 43010730797971 * 674304459442822141
6043,3,2,x^6 + x^5 + 12,2^3 * 3^2 * 7 * 19 * 53 * 1511 * 1739233 * 36511807
6043,3,3,x^9 + x^8 + 61,2 * 3^3 * 7 * 19 * 37 * 53 * 1739233 * 1812457 * 242061028837291
6043,3,4,x^12 + x^11 + 13,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 229 * 353 * 1511 * 2069 * 560113 * 799753 * 1739233 * 36511807
6043,3,5,x^15 + x^14 + 223,2 * 3^2 * 7 * 11 * 19 * 41 * 53 * 101 * 271 * 4441 * 1739233 * 6593311 * 6561144306847882320972559231
6043,3,6,x^18 + x^17 + 7,2^3 * 3^3 * 7 * 19 * 37 * 53 * 73 * 1511 * 32077 * 1739233 * 1812457 * 36511807 * 242061028837291 * 20796917127695083
6043,3,7,x^21 + x^20 + 92,2 * 3^2 * 7^2 * 19 * 43 * 53 * 421 * 1739233 * 69350863 * 151340199529 * 321834899317 * 269810468748056894341507413404263
6043,4,2,x^8 + x^7 + 13,2^5 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569
6043,4,3,x^12 + x^11 + 13,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 229 * 353 * 1511 * 2069 * 560113 * 799753 * 1739233 * 36511807
6043,4,4,x^16 + x^15 + 115,2^6 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569 * 889182196085208919731462706801
6043,4,5,x^20 + x^19 + 80,2^4 * 3 * 5^3 * 11 * 19 * 31 * 41 * 53 * 101 * 353 * 641 * 1511 * 2069 * 4441 * 6593311 * 822880321 * 43010730797971 * 674304459442822141
6043,5,2,x^10 + x^9 + 7,2^3 * 3 * 11 * 19 * 31 * 41 * 53 * 101 * 1511 * 4441 * 6593311 * 43010730797971
6043,5,3,x^15 + x^14 + 223,2 * 3^2 * 7 * 11 * 19 * 41 * 53 * 101 * 271 * 4441 * 1739233 * 6593311 * 6561144306847882320972559231
6043,5,4,x^20 + x^19 + 80,2^4 * 3 * 5^3 * 11 * 19 * 31 * 41 * 53 * 101 * 353 * 641 * 1511 * 2069 * 4441 * 6593311 * 822880321 * 43010730797971 * 674304459442822141
6043,6,2,x^12 + x^11 + 13,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 53 * 229 * 353 * 1511 * 2069 * 560113 * 799753 * 1739233 * 36511807
6043,6,3,x^18 + x^17 + 7,2^3 * 3^3 * 7 * 19 * 37 * 53 * 73 * 1511 * 32077 * 1739233 * 1812457 * 36511807 * 242061028837291 * 20796917127695083
6043,7,2,x^14 + x^13 + 30,2^3 * 3 * 19 * 53 * 1511 * 634990217 * 151340199529 * 321834899317 * 76679040477971
6043,7,3,x^21 + x^20 + 92,2 * 3^2 * 7^2 * 19 * 43 * 53 * 421 * 1739233 * 69350863 * 151340199529 * 321834899317 * 269810468748056894341507413404263
6043,8,2,x^16 + x^15 + 115,2^6 * 3 * 5^2 * 17 * 19 * 53 * 353 * 1289 * 1511 * 2069 * 49033 * 620569 * 889182196085208919731462706801
6043,9,2,x^18 + x^17 + 7,2^3 * 3^3 * 7 * 19 * 37 * 53 * 73 * 1511 * 32077 * 1739233 * 1812457 * 36511807 * 242061028837291 * 20796917127695083
6043,10,2,x^20 + x^19 + 80,2^4 * 3 * 5^3 * 11 * 19 * 31 * 41 * 53 * 101 * 353 * 641 * 1511 * 2069 * 4441 * 6593311 * 822880321 * 43010730797971 * 674304459442822141
