p,e,n,poly,factorization
4729,1,2,x^2 + x + 85,2^4 * 3 * 5 * 11 * 43 * 197
4729,1,3,x^3 + x^2 + 17,2^3 * 3^2 * 7 * 197 * 397 * 2683
4729,1,4,x^4 + x^3 + 17,2^5 * 3 * 5 * 11 * 43 * 197 * 1097 * 10193
4729,1,5,x^5 + x^4 + 34,2^3 * 3 * 197 * 401 * 963121 * 1295221
4729,1,6,x^6 + x^5 + 178,2^4 * 3^2 * 5 * 7 * 11 * 13 * 43 * 197 * 397 * 2683 * 1719901
4729,1,7,x^7 + x^6 + 53,2^3 * 3 * 197 * 5463683 * 2047492107560117
4729,1,8,x^8 + x^7 + 61,2^6 * 3 * 5 * 11 * 41 * 43 * 89 * 197 * 1097 * 10193 * 56921 * 1203929
4729,1,9,x^9 + x^8 + 47,2^3 * 3^3 * 7 * 19 * 197 * 397 * 2683 * 196218986606785355923
4729,1,10,x^10 + x^9 + 51,2^4 * 3 * 5^2 * 11 * 43 * 197 * 241 * 401 * 541 * 963121 * 1295221 * 767010161
4729,1,11,x^11 + x^10 + 110,2^3 * 3 * 197 * 353 * 683183161 * 23199206333395558987895947
4729,1,12,x^12 + x^11 + 17,2^5 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 197 * 397 * 1097 * 2683 * 8233 * 10193 * 1719901 * 995839357
4729,1,13,x^13 + x^12 + 17,2^3 * 3 * 197 * 547 * 599 * 3433 * 9257 * 12016151587349839648572892079497
4729,1,14,x^14 + x^13 + 47,2^4 * 3 * 5 * 11 * 43 * 197 * 1303 * 339557 * 5463683 * 25273591039187 * 2047492107560117
4729,1,15,x^15 + x^14 + 217,2^3 * 3^2 * 7 * 197 * 397 * 401 * 2683 * 963121 * 1295221 * 17693701 * 14915247241 * 947574849541
4729,1,16,x^16 + x^15 + 115,2^7 * 3 * 5 * 11 * 17 * 41 * 43 * 89 * 197 * 1097 * 4129 * 10193 * 56921 * 1203929 * 428607041 * 4156917553764337
4729,1,17,x^17 + x^16 + 51,2^3 * 3 * 197 * 10133 * 977912686819693 * 6314845758917811382305785452939233103969
4729,1,18,x^18 + x^17 + 86,2^4 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 43 * 73 * 197 * 397 * 2683 * 2953 * 38611 * 1719901 * 36317571751 * 196218986606785355923
4729,1,19,x^19 + x^18 + 122,2^3 * 3 * 197 * 647 * 26107 * 4618317031556900382533 * 17938846188794945838800973781343175883
4729,1,20,x^20 + x^19 + 217,2^5 * 3 * 5^2 * 11 * 43 * 197 * 241 * 401 * 541 * 881 * 1097 * 10193 * 963121 * 1295221 * 30713041 * 578739481 * 767010161 * 15972491081
4729,1,21,x^21 + x^20 + 136,2^3 * 3^2 * 7^2 * 197 * 397 * 2683 * 50527 * 104623 * 648649 * 5463683 * 7895581 * 2047492107560117 * 659929213159158319147
4729,2,2,x^4 + x^3 + 17,2^5 * 3 * 5 * 11 * 43 * 197 * 1097 * 10193
4729,2,3,x^6 + x^5 + 178,2^4 * 3^2 * 5 * 7 * 11 * 13 * 43 * 197 * 397 * 2683 * 1719901
4729,2,4,x^8 + x^7 + 61,2^6 * 3 * 5 * 11 * 41 * 43 * 89 * 197 * 1097 * 10193 * 56921 * 1203929
4729,2,5,x^10 + x^9 + 51,2^4 * 3 * 5^2 * 11 * 43 * 197 * 241 * 401 * 541 * 963121 * 1295221 * 767010161
4729,2,6,x^12 + x^11 + 17,2^5 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 197 * 397 * 1097 * 2683 * 8233 * 10193 * 1719901 * 995839357
