p,r,n,poly,factorization
9337,1,2,x^2 + x + 5,2^4 * 3 * 7 * 23 * 29 * 389
9337,1,3,x^3 + x^2 + 19,2^3 * 3^2 * 13 * 43 * 389 * 51991
9337,1,4,x^4 + x^3 + 7,2^5 * 3 * 5 * 7 * 17 * 23 * 29 * 389 * 512821
9337,1,5,x^5 + x^4 + 74,2^3 * 3 * 11 * 389 * 541 * 1277279672971
9337,1,6,x^6 + x^5 + 19,2^4 * 3^2 * 7 * 13 * 19 * 23 * 29 * 31 * 43 * 389 * 51991 * 147997
9337,1,7,x^7 + x^6 + 7,2^3 * 3 * 389 * 421 * 168253 * 9355042314114799
9337,1,8,x^8 + x^7 + 7,2^6 * 3 * 5 * 7 * 17 * 23 * 29 * 389 * 449 * 66617 * 512821 * 127048057
9337,1,9,x^9 + x^8 + 19,2^3 * 3^3 * 13 * 43 * 389 * 51991 * 220862965008581549170921
9337,1,10,x^10 + x^9 + 46,2^4 * 3 * 7 * 11 * 23 * 29 * 389 * 541 * 1277279672971 * 7599463342560241
9337,1,11,x^11 + x^10 + 21,2^3 * 3 * 67 * 389 * 39138166211 * 1920634951650447036594213691
9337,1,12,x^12 + x^11 + 253,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 23 * 29 * 31 * 43 * 389 * 613 * 51991 * 147997 * 512821 * 12398494557661
9337,1,13,x^13 + x^12 + 45,2^3 * 3 * 389 * 32839 * 70649099 * 189251037994633197662526371941790801
9337,1,14,x^14 + x^13 + 47,2^4 * 3 * 7^2 * 23 * 29 * 379 * 389 * 421 * 168253 * 9355042314114799 * 249724062885677032381
9337,1,15,x^15 + x^14 + 90,2^3 * 3^2 * 11 * 13 * 43 * 389 * 541 * 51991 * 498061 * 1277279672971 * 115965770658649857943624741
9337,1,16,x^16 + x^15 + 46,2^7 * 3 * 5 * 7 * 17 * 23 * 29 * 113 * 389 * 449 * 66617 * 512821 * 1396561 * 127048057 * 260424790289 * 702761883793
9337,1,17,x^17 + x^16 + 77,2^3 * 3 * 389 * 23869 * 22613307862202657 * 110689919841611947 * 55854460835885284491538831
9337,1,18,x^18 + x^17 + 5,2^4 * 3^3 * 7 * 13 * 19 * 23 * 29 * 31 * 43 * 389 * 51991 * 147997 * 220862965008581549170921 * 662588895024116656241257
9337,1,19,x^19 + x^18 + 77,2^3 * 3 * 389 * 647 * 1559 * 100207 * 7554732849273884933870142889 * 380988096258114460994927208777613
