p,e,n,poly,factorization
2161,1,2,x^2 + x + 23,2^5 * 3^3 * 5 * 23 * 47
2161,1,3,x^3 + x^2 + 28,2^4 * 3^4 * 5 * 13 * 119797
2161,1,4,x^4 + x^3 + 23,2^6 * 3^3 * 5 * 23 * 47 * 2334961
2161,1,5,x^5 + x^4 + 23,2^4 * 3^3 * 5^2 * 11 * 396695609411
2161,1,6,x^6 + x^5 + 70,2^5 * 3^4 * 5 * 7 * 13 * 23 * 47 * 119797 * 666823
2161,1,7,x^7 + x^6 + 28,2^4 * 3^3 * 5 * 43 * 127 * 197 * 239 * 547 * 724445947
2161,1,8,x^8 + x^7 + 69,2^7 * 3^3 * 5 * 17 * 23 * 47 * 241 * 2334961 * 2661479393
2161,1,9,x^9 + x^8 + 23,2^4 * 3^5 * 5 * 13 * 119797 * 116445349 * 291531307069
2161,1,10,x^10 + x^9 + 23,2^5 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 1113794651 * 396695609411
2161,1,11,x^11 + x^10 + 73,2^4 * 3^3 * 5 * 3268739 * 679780089078403501951661449
2161,1,12,x^12 + x^11 + 116,2^6 * 3^4 * 5 * 7 * 13 * 23 * 47 * 20857 * 119797 * 666823 * 2334961 * 1045603753
2161,1,13,x^13 + x^12 + 74,2^4 * 3^3 * 5 * 575042417 * 232553208688529 * 77595404487763501
2161,1,14,x^14 + x^13 + 42,2^5 * 3^3 * 5 * 23 * 43 * 47 * 127 * 197 * 239 * 547 * 820793 * 1746697 * 71002961 * 724445947
2161,1,15,x^15 + x^14 + 177,2^4 * 3^4 * 5^2 * 11 * 13 * 119797 * 9633721 * 396695609411 * 49344988798159438921
2161,1,16,x^16 + x^15 + 23,2^8 * 3^3 * 5 * 17 * 23 * 47 * 97 * 241 * 2334961 * 2661479393 * 206747438593 * 11857585569121
2161,1,17,x^17 + x^16 + 31,2^4 * 3^3 * 5 * 1123 * 36857 * 795414113773 * 6873599981196765251927285977660159
2161,1,18,x^18 + x^17 + 168,2^5 * 3^5 * 5 * 7 * 13 * 19 * 23 * 47 * 119797 * 666823 * 116445349 * 1138294873 * 4708908163 * 291531307069
2161,1,19,x^19 + x^18 + 79,2^4 * 3^3 * 5 * 1483 * 1901 * 11287 * 6182572337 * 5371750344075093470693350918935116947627
2161,1,20,x^20 + x^19 + 28,2^6 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 2334961 * 4357481 * 1113794651 * 396695609411 * 109144671968590635161
2161,1,21,x^21 + x^20 + 53,2^4 * 3^4 * 5 * 13 * 43 * 127 * 197 * 239 * 547 * 119797 * 724445947 * 56389705620067 * 183846920435818663732343083
2161,1,22,x^22 + x^21 + 92,2^5 * 3^3 * 5 * 23 * 47 * 89 * 3268739 * 109425089462371 * 227950122067533779 * 679780089078403501951661449
2161,1,23,x^23 + x^22 + 94,2^4 * 3^3 * 5 * 16561 * 53959 * 55799 * 1057670000016786848027012473 * 436997382436113740380075527664111
2161,2,2,x^4 + x^3 + 23,2^6 * 3^3 * 5 * 23 * 47 * 2334961
2161,2,3,x^6 + x^5 + 70,2^5 * 3^4 * 5 * 7 * 13 * 23 * 47 * 119797 * 666823
2161,2,4,x^8 + x^7 + 69,2^7 * 3^3 * 5 * 17 * 23 * 47 * 241 * 2334961 * 2661479393
2161,2,5,x^10 + x^9 + 23,2^5 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 1113794651 * 396695609411
2161,2,6,x^12 + x^11 + 116,2^6 * 3^4 * 5 * 7 * 13 * 23 * 47 * 20857 * 119797 * 666823 * 2334961 * 1045603753
2161,2,7,x^14 + x^13 + 42,2^5 * 3^3 * 5 * 23 * 43 * 47 * 127 * 197 * 239 * 547 * 820793 * 1746697 * 71002961 * 724445947
2161,2,8,x^16 + x^15 + 23,2^8 * 3^3 * 5 * 17 * 23 * 47 * 97 * 241 * 2334961 * 2661479393 * 206747438593 * 11857585569121
2161,2,9,x^18 + x^17 + 168,2^5 * 3^5 * 5 * 7 * 13 * 19 * 23 * 47 * 119797 * 666823 * 116445349 * 1138294873 * 4708908163 * 291531307069
2161,2,10,x^20 + x^19 + 28,2^6 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 2334961 * 4357481 * 1113794651 * 396695609411 * 109144671968590635161
2161,2,11,x^22 + x^21 + 92,2^5 * 3^3 * 5 * 23 * 47 * 89 * 3268739 * 109425089462371 * 227950122067533779 * 679780089078403501951661449
2161,3,2,x^6 + x^5 + 70,2^5 * 3^4 * 5 * 7 * 13 * 23 * 47 * 119797 * 666823
2161,3,3,x^9 + x^8 + 23,2^4 * 3^5 * 5 * 13 * 119797 * 116445349 * 291531307069
2161,3,4,x^12 + x^11 + 116,2^6 * 3^4 * 5 * 7 * 13 * 23 * 47 * 20857 * 119797 * 666823 * 2334961 * 1045603753
2161,3,5,x^15 + x^14 + 177,2^4 * 3^4 * 5^2 * 11 * 13 * 119797 * 9633721 * 396695609411 * 49344988798159438921
2161,3,6,x^18 + x^17 + 168,2^5 * 3^5 * 5 * 7 * 13 * 19 * 23 * 47 * 119797 * 666823 * 116445349 * 1138294873 * 4708908163 * 291531307069
2161,3,7,x^21 + x^20 + 53,2^4 * 3^4 * 5 * 13 * 43 * 127 * 197 * 239 * 547 * 119797 * 724445947 * 56389705620067 * 183846920435818663732343083
2161,4,2,x^8 + x^7 + 69,2^7 * 3^3 * 5 * 17 * 23 * 47 * 241 * 2334961 * 2661479393
2161,4,3,x^12 + x^11 + 116,2^6 * 3^4 * 5 * 7 * 13 * 23 * 47 * 20857 * 119797 * 666823 * 2334961 * 1045603753
2161,4,4,x^16 + x^15 + 23,2^8 * 3^3 * 5 * 17 * 23 * 47 * 97 * 241 * 2334961 * 2661479393 * 206747438593 * 11857585569121
2161,4,5,x^20 + x^19 + 28,2^6 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 2334961 * 4357481 * 1113794651 * 396695609411 * 109144671968590635161
2161,5,2,x^10 + x^9 + 23,2^5 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 1113794651 * 396695609411
2161,5,3,x^15 + x^14 + 177,2^4 * 3^4 * 5^2 * 11 * 13 * 119797 * 9633721 * 396695609411 * 49344988798159438921
2161,5,4,x^20 + x^19 + 28,2^6 * 3^3 * 5^2 * 11 * 23 * 47 * 19571 * 2334961 * 4357481 * 1113794651 * 396695609411 * 109144671968590635161
2161,6,2,x^12 + x^11 + 116,2^6 * 3^4 * 5 * 7 * 13 * 23 * 47 * 20857 * 119797 * 666823 * 2334961 * 1045603753
2161,6,3,x^18 + x^17 + 168,2^5 * 3^5 * 5 * 7 * 13 * 19 * 23 * 47 * 119797 * 666823 * 116445349 * 1138294873 * 4708908163 * 291531307069
2161,7,2,x^14 + x^13 + 42,2^5 * 3^3 * 5 * 23 * 43 * 47 * 127 * 197 * 239 * 547 * 820793 * 1746697 * 71002961 * 724445947
2161,7,3,x^21 + x^20 + 53,2^4 * 3^4 * 5 * 13 * 43 * 127 * 197 * 239 * 547 * 119797 * 724445947 * 56389705620067 * 183846920435818663732343083
2161,8,2,x^16 + x^15 + 23,2^8 * 3^3 * 5 * 17 * 23 * 47 * 97 * 241 * 2334961 * 2661479393 * 206747438593 * 11857585569121
2161,9,2,x^18 + x^17 + 168,2^5 * 3^5 * 5 * 7 * 13 * 19 * 23 * 47 * 119797 * 666823 * 116445349 * 1138294873 * 4708908163 * 291531307069
