p,n,poly,factorization
257,2,x^2 + x + 5,2^9 * 3 * 43
257,3,x^3 + x^2 + 6,2^8 * 61 * 1087
257,4,x^4 + x^3 + 6,2^10 * 3 * 5^2 * 43 * 1321
257,5,x^5 + x^4 + 6,2^8 * 11 * 398137391
257,6,x^6 + x^5 + 53,2^9 * 3^2 * 7 * 13 * 43 * 61 * 241 * 1087
257,7,x^7 + x^6 + 48,2^8 * 29 * 62273 * 160174771
257,8,x^8 + x^7 + 10,2^11 * 3 * 5^2 * 17 * 43 * 1321 * 128307953
257,9,x^9 + x^8 + 20,2^8 * 61 * 199 * 1087 * 61363 * 23596039
257,10,x^10 + x^9 + 3,2^9 * 3 * 11 * 43 * 398137391 * 4345561601
257,11,x^11 + x^10 + 19,2^8 * 23 * 54865148032607481054509
257,12,x^12 + x^11 + 74,2^10 * 3^2 * 5^2 * 7 * 13 * 43 * 61 * 241 * 1087 * 1321 * 4362404353
257,13,x^13 + x^12 + 37,2^8 * 1327 * 62808687065057200355608963
257,14,x^14 + x^13 + 63,2^9 * 3 * 29 * 43 * 883 * 62273 * 160174771 * 325050960571
257,15,x^15 + x^14 + 38,2^8 * 11 * 31 * 61 * 1087 * 27421411 * 398137391 * 22300795861
257,16,x^16 + x^15 + 82,2^12 * 3 * 5^2 * 17 * 43 * 193 * 1321 * 1601 * 12097 * 15377 * 165553 * 128307953
257,17,x^17 + x^16 + 66,2^8 * 115057 * 3160167375768073515250530771525793
257,18,x^18 + x^17 + 63,2^9 * 3^3 * 7 * 13 * 19 * 43 * 61 * 199 * 241 * 1087 * 3457 * 61363 * 23596039 * 1462259593
257,19,x^19 + x^18 + 53,2^8 * 647 * 1238383 * 3829909763 * 7826031184818935826381289
257,20,x^20 + x^19 + 39,2^10 * 3 * 5^3 * 11 * 43 * 1321 * 398137391 * 4345561601 * 3806171973431197901
257,21,x^21 + x^20 + 48,2^8 * 29 * 61 * 1087 * 62273 * 86353 * 359143 * 160174771 * 2666610049095813031
257,22,x^22 + x^21 + 106,2^9 * 3 * 23 * 43 * 331 * 139987 * 5068537 * 5331462137 * 54865148032607481054509
257,23,x^23 + x^22 + 3,2^8 * 104766363920641215957168544536885389560421667434134807
257,24,x^24 + x^23 + 179,2^11 * 3^2 * 5^2 * 7 * 13 * 17 * 43 * 61 * 241 * 1087 * 1321 * 11161 * 128307953 * 4362404353 * 1705147208604841
257,25,x^25 + x^24 + 27,2^8 * 11 * 9551 * 398137391 * 8769892637415585395851 * 18863372670083497693601
257,26,x^26 + x^25 + 14,2^9 * 3 * 43 * 1327 * 12637 * 57773 * 7316167 * 15483116506703 * 62808687065057200355608963
257,27,x^27 + x^26 + 3,2^8 * 61 * 199 * 1087 * 61363 * 23596039 * 383808714760515662749 * 62327741245013302662943
257,28,x^28 + x^27 + 230,2^10 * 3 * 5^2 * 29 * 43 * 883 * 1289 * 1321 * 21001 * 62273 * 160174771 * 325050960571 * 3066888679173199675313
257,29,x^29 + x^28 + 130,2^8 * 59 * 349 * 1191611 * 13303454027 * 3156421532440469 * 29298761232204174930714724863727
257,30,x^30 + x^29 + 39,2^9 * 3^2 * 7 * 11 * 13 * 31 * 43 * 61 * 241 * 1087 * 5581 * 24587611 * 27421411 * 139226911 * 398137391 * 4345561601 * 22300795861
257,31,x^31 + x^30 + 39,2^8 * 64136322416401479539 * 1697419373978844018006523 * 18314440233428112716902859231
257,32,x^32 + x^31 + x + 145,2^13 * 3 * 5^2 * 17 * 43 * 97 * 193 * 1321 * 1601 * 5857 * 12097 * 15377 * 25409 * 165553 * 128307953 * 297693422977 * 42140162533983233
257,33,x^33 + x^32 + 55,2^8 * 23 * 61 * 67 * 1087 * 280897 * 1073029981 * 54865148032607481054509 * 77935544508668015874303285442471
