p,e,n,poly,factorization
5881,1,2,x^2 + x + 38,2^4 * 3 * 5 * 7^2 * 17 * 173
5881,1,3,x^3 + x^2 + 38,2^3 * 3^2 * 5 * 7^2 * 97 * 118873
5881,1,4,x^4 + x^3 + 62,2^5 * 3 * 5 * 7^2 * 13 * 17 * 173 * 1330237
5881,1,5,x^5 + x^4 + 38,2^3 * 3 * 5^2 * 7^2 * 41 * 5836126675721
5881,1,6,x^6 + x^5 + 33,2^4 * 3^2 * 5 * 7^2 * 17 * 97 * 139 * 173 * 118873 * 248779
5881,1,7,x^7 + x^6 + 103,2^3 * 3 * 5 * 7^3 * 29 * 9241 * 22057989293105669
5881,1,8,x^8 + x^7 + 201,2^6 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449
5881,1,9,x^9 + x^8 + 39,2^3 * 3^3 * 5 * 7^2 * 97 * 118873 * 128761543 * 107102510116687
5881,1,10,x^10 + x^9 + 38,2^4 * 3 * 5^2 * 7^2 * 11 * 17 * 41 * 151 * 173 * 881 * 817307221 * 5836126675721
5881,1,11,x^11 + x^10 + 31,2^3 * 3 * 5 * 7^2 * 23 * 1453 * 288751 * 3151475206837 * 1627626699086587
5881,1,12,x^12 + x^11 + 253,2^5 * 3^2 * 5 * 7^2 * 13 * 17 * 97 * 139 * 173 * 118873 * 248779 * 1330237 * 17600101 * 67965661
5881,1,13,x^13 + x^12 + 113,2^3 * 3 * 5 * 7^2 * 87464182764498229 * 19573016560518876302498122057
5881,1,14,x^14 + x^13 + 52,2^4 * 3 * 5 * 7^3 * 17 * 29 * 173 * 9241 * 622133 * 22057989293105669 * 66489030021063077
5881,1,15,x^15 + x^14 + 110,2^3 * 3^2 * 5^2 * 7^2 * 41 * 61 * 97 * 118873 * 5836126675721 * 23453396561341708695862313461
5881,1,16,x^16 + x^15 + 268,2^7 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449 * 9374557851361 * 76318292658092161
5881,1,17,x^17 + x^16 + 33,2^3 * 3 * 5 * 7^2 * 1531 * 33967 * 22568521 * 54553323727499 * 1874680183993091 * 17061171099140549
5881,1,18,x^18 + x^17 + 33,2^4 * 3^3 * 5 * 7^2 * 17 * 19 * 73 * 97 * 139 * 173 * 35281 * 118873 * 248779 * 5401603 * 128761543 * 156519001 * 107102510116687
5881,1,19,x^19 + x^18 + 31,2^3 * 3 * 5 * 7^2 * 761 * 37811 * 43115029 * 17473261973390983 * 3267304354278879903157116143017078267
5881,1,20,x^20 + x^19 + 176,2^5 * 3 * 5^2 * 7^2 * 11 * 13 * 17 * 41 * 151 * 173 * 421 * 881 * 1330237 * 817307221 * 247486757501 * 5836126675721 * 13733314353998801
5881,1,21,x^21 + x^20 + 111,2^3 * 3^2 * 5 * 7^3 * 29 * 97 * 9241 * 118873 * 22057989293105669 * 1711355754418398601243359339305710090345441681
5881,2,2,x^4 + x^3 + 62,2^5 * 3 * 5 * 7^2 * 13 * 17 * 173 * 1330237
5881,2,3,x^6 + x^5 + 33,2^4 * 3^2 * 5 * 7^2 * 17 * 97 * 139 * 173 * 118873 * 248779
5881,2,4,x^8 + x^7 + 201,2^6 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449
5881,2,5,x^10 + x^9 + 38,2^4 * 3 * 5^2 * 7^2 * 11 * 17 * 41 * 151 * 173 * 881 * 817307221 * 5836126675721
5881,2,6,x^12 + x^11 + 253,2^5 * 3^2 * 5 * 7^2 * 13 * 17 * 97 * 139 * 173 * 118873 * 248779 * 1330237 * 17600101 * 67965661
5881,2,7,x^14 + x^13 + 52,2^4 * 3 * 5 * 7^3 * 17 * 29 * 173 * 9241 * 622133 * 22057989293105669 * 66489030021063077
5881,2,8,x^16 + x^15 + 268,2^7 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449 * 9374557851361 * 76318292658092161
5881,2,9,x^18 + x^17 + 33,2^4 * 3^3 * 5 * 7^2 * 17 * 19 * 73 * 97 * 139 * 173 * 35281 * 118873 * 248779 * 5401603 * 128761543 * 156519001 * 107102510116687
5881,2,10,x^20 + x^19 + 176,2^5 * 3 * 5^2 * 7^2 * 11 * 13 * 17 * 41 * 151 * 173 * 421 * 881 * 1330237 * 817307221 * 247486757501 * 5836126675721 * 13733314353998801
5881,3,2,x^6 + x^5 + 33,2^4 * 3^2 * 5 * 7^2 * 17 * 97 * 139 * 173 * 118873 * 248779
5881,3,3,x^9 + x^8 + 39,2^3 * 3^3 * 5 * 7^2 * 97 * 118873 * 128761543 * 107102510116687
5881,3,4,x^12 + x^11 + 253,2^5 * 3^2 * 5 * 7^2 * 13 * 17 * 97 * 139 * 173 * 118873 * 248779 * 1330237 * 17600101 * 67965661
5881,3,5,x^15 + x^14 + 110,2^3 * 3^2 * 5^2 * 7^2 * 41 * 61 * 97 * 118873 * 5836126675721 * 23453396561341708695862313461
5881,3,6,x^18 + x^17 + 33,2^4 * 3^3 * 5 * 7^2 * 17 * 19 * 73 * 97 * 139 * 173 * 35281 * 118873 * 248779 * 5401603 * 128761543 * 156519001 * 107102510116687
5881,3,7,x^21 + x^20 + 111,2^3 * 3^2 * 5 * 7^3 * 29 * 97 * 9241 * 118873 * 22057989293105669 * 1711355754418398601243359339305710090345441681
5881,4,2,x^8 + x^7 + 201,2^6 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449
5881,4,3,x^12 + x^11 + 253,2^5 * 3^2 * 5 * 7^2 * 13 * 17 * 97 * 139 * 173 * 118873 * 248779 * 1330237 * 17600101 * 67965661
5881,4,4,x^16 + x^15 + 268,2^7 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449 * 9374557851361 * 76318292658092161
5881,4,5,x^20 + x^19 + 176,2^5 * 3 * 5^2 * 7^2 * 11 * 13 * 17 * 41 * 151 * 173 * 421 * 881 * 1330237 * 817307221 * 247486757501 * 5836126675721 * 13733314353998801
5881,5,2,x^10 + x^9 + 38,2^4 * 3 * 5^2 * 7^2 * 11 * 17 * 41 * 151 * 173 * 881 * 817307221 * 5836126675721
5881,5,3,x^15 + x^14 + 110,2^3 * 3^2 * 5^2 * 7^2 * 41 * 61 * 97 * 118873 * 5836126675721 * 23453396561341708695862313461
5881,5,4,x^20 + x^19 + 176,2^5 * 3 * 5^2 * 7^2 * 11 * 13 * 17 * 41 * 151 * 173 * 421 * 881 * 1330237 * 817307221 * 247486757501 * 5836126675721 * 13733314353998801
5881,6,2,x^12 + x^11 + 253,2^5 * 3^2 * 5 * 7^2 * 13 * 17 * 97 * 139 * 173 * 118873 * 248779 * 1330237 * 17600101 * 67965661
5881,6,3,x^18 + x^17 + 33,2^4 * 3^3 * 5 * 7^2 * 17 * 19 * 73 * 97 * 139 * 173 * 35281 * 118873 * 248779 * 5401603 * 128761543 * 156519001 * 107102510116687
5881,7,2,x^14 + x^13 + 52,2^4 * 3 * 5 * 7^3 * 17 * 29 * 173 * 9241 * 622133 * 22057989293105669 * 66489030021063077
5881,7,3,x^21 + x^20 + 111,2^3 * 3^2 * 5 * 7^3 * 29 * 97 * 9241 * 118873 * 22057989293105669 * 1711355754418398601243359339305710090345441681
5881,8,2,x^16 + x^15 + 268,2^7 * 3 * 5 * 7^2 * 13 * 17 * 137 * 173 * 1330237 * 1842497 * 2369449 * 9374557851361 * 76318292658092161
5881,9,2,x^18 + x^17 + 33,2^4 * 3^3 * 5 * 7^2 * 17 * 19 * 73 * 97 * 139 * 173 * 35281 * 118873 * 248779 * 5401603 * 128761543 * 156519001 * 107102510116687
5881,10,2,x^20 + x^19 + 176,2^5 * 3 * 5^2 * 7^2 * 11 * 13 * 17 * 41 * 151 * 173 * 421 * 881 * 1330237 * 817307221 * 247486757501 * 5836126675721 * 13733314353998801
