p,n,poly,factorization
9769,2,x^2 + x + 13,2^4 * 3 * 5 * 11 * 37 * 977
9769,3,x^3 + x^2 + 13,2^3 * 3^2 * 7^2 * 11 * 37 * 649273
9769,4,x^4 + x^3 + 39,2^5 * 3 * 5 * 11 * 37 * 641 * 977 * 74441
9769,5,x^5 + x^4 + 23,2^3 * 3 * 11 * 31 * 37 * 61 * 461 * 1061 * 1601 * 6151
9769,6,x^6 + x^5 + 34,2^4 * 3^2 * 5 * 7^2 * 11 * 37 * 977 * 649273 * 95423593
9769,7,x^7 + x^6 + 43,2^3 * 3 * 11 * 29 * 37 * 42043 * 712940720375189153
9769,8,x^8 + x^7 + 97,2^6 * 3 * 5 * 11 * 37 * 641 * 673 * 977 * 74441 * 176401 * 38357857
9769,9,x^9 + x^8 + 13,2^3 * 3^3 * 7^2 * 11 * 37 * 649273 * 117153640441 * 2472997142017
9769,10,x^10 + x^9 + 71,2^4 * 3 * 5^2 * 11 * 31 * 37 * 61 * 251 * 461 * 977 * 1061 * 1601 * 1931 * 6151 * 3757768181
9769,11,x^11 + x^10 + 13,2^3 * 3 * 11^2 * 37 * 199 * 687787 * 997547 * 319873181 * 16479143445522451
9769,12,x^12 + x^11 + 184,2^5 * 3^2 * 5 * 7^2 * 11 * 13 * 37 * 109 * 641 * 733 * 977 * 74441 * 649273 * 95423593 * 8768526301
9769,13,x^13 + x^12 + 57,2^3 * 3 * 11 * 37 * 79 * 9563540086930544794674872073219301974937036339
9769,14,x^14 + x^13 + 26,2^4 * 3 * 5 * 11 * 29 * 37 * 43 * 211 * 977 * 42043 * 977221967 * 98019407207 * 712940720375189153
9769,15,x^15 + x^14 + 215,2^3 * 3^2 * 7^2 * 11 * 31 * 37 * 61 * 151 * 461 * 1061 * 1601 * 6151 * 31891 * 582781 * 649273 * 4920106531 * 6006637771
9769,16,x^16 + x^15 + 291,2^7 * 3 * 5 * 11 * 17 * 37 * 641 * 673 * 977 * 74441 * 176401 * 5613889 * 38357857 * 434568395385811196107217
9769,17,x^17 + x^16 + 39,2^3 * 3 * 11 * 37 * 13515409 * 509116320896157762682884487553629395018790419296274067649
9769,18,x^18 + x^17 + 26,2^4 * 3^3 * 5 * 7^2 * 11 * 19 * 37 * 271 * 977 * 649273 * 95423593 * 117153640441 * 2472997142017 * 168802069131982155277
9769,19,x^19 + x^18 + 184,2^3 * 3 * 11 * 37 * 4871107 * 134808961157894673407363408581319978276974315063535859920459420953
9769,20,x^20 + x^19 + 34,2^5 * 3 * 5^2 * 11 * 31 * 37 * 61 * 251 * 461 * 641 * 977 * 1061 * 1601 * 1931 * 6151 * 74441 * 180701 * 666041 * 3757768181 * 5304637781 * 129922275401
