p,e,n,poly,factorization
9973,1,2,x^2 + x + 13,2^3 * 3^2 * 277 * 4987
9973,1,3,x^3 + x^2 + 11,2^2 * 3^3 * 277 * 33156901
9973,1,4,x^4 + x^3 + 11,2^4 * 3^2 * 5 * 277 * 4987 * 9946073
9973,1,5,x^5 + x^4 + 17,2^2 * 3^2 * 41 * 277 * 241303137427621
9973,1,6,x^6 + x^5 + 17,2^3 * 3^3 * 7 * 277 * 487 * 4987 * 29173 * 33156901
9973,1,7,x^7 + x^6 + 13,2^2 * 3^2 * 277 * 379 * 491 * 5287833371666638787
9973,1,8,x^8 + x^7 + 59,2^5 * 3^2 * 5 * 277 * 4987 * 850897 * 9946073 * 5812945993
9973,1,9,x^9 + x^8 + 117,2^2 * 3^4 * 19 * 277 * 829 * 5007817 * 33156901 * 4157929083907
9973,1,10,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 241303137427621
9973,1,11,x^11 + x^10 + 61,2^2 * 3^2 * 277 * 3928651 * 2477754590648355284442661156236533
9973,1,12,x^12 + x^11 + 68,2^4 * 3^3 * 5 * 7 * 13 * 193 * 277 * 487 * 4987 * 29173 * 9946073 * 33156901 * 3942780595357
9973,1,13,x^13 + x^12 + 59,2^2 * 3^2 * 277 * 859 * 21893 * 974700533 * 52818216602775225791491802217511
9973,1,14,x^14 + x^13 + 87,2^3 * 3^2 * 277 * 379 * 491 * 4987 * 14519 * 13865237 * 4887056575759 * 5287833371666638787
9973,1,15,x^15 + x^14 + 59,2^2 * 3^3 * 41 * 277 * 33156901 * 241303137427621 * 97850489622475372198317965749681
9973,1,16,x^16 + x^15 + 93,2^6 * 3^2 * 5 * 17 * 97 * 277 * 4987 * 850897 * 9946073 * 23403937 * 5812945993 * 25519018513 * 49682451089
9973,1,17,x^17 + x^16 + 207,2^2 * 3^2 * 277 * 953 * 22020775832275119802453 * 456384763859873321127028719163857694549
9973,1,18,x^18 + x^17 + 37,2^3 * 3^4 * 7 * 19 * 163 * 277 * 487 * 739 * 829 * 4987 * 29173 * 5007817 * 33156901 * 4157929083907 * 8168134331216193589
9973,1,19,x^19 + x^18 + 69,2^2 * 3^2 * 277 * 25437277 * 44647873 * 3922142194381487 * 213852121921459285264484796467439217668869
9973,1,20,x^20 + x^19 + 11,2^4 * 3^2 * 5^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 8072101 * 9946073 * 241303137427621 * 2424655022589467052133241
9973,2,2,x^4 + x^3 + 11,2^4 * 3^2 * 5 * 277 * 4987 * 9946073
9973,2,3,x^6 + x^5 + 17,2^3 * 3^3 * 7 * 277 * 487 * 4987 * 29173 * 33156901
9973,2,4,x^8 + x^7 + 59,2^5 * 3^2 * 5 * 277 * 4987 * 850897 * 9946073 * 5812945993
9973,2,5,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 241303137427621
9973,2,6,x^12 + x^11 + 68,2^4 * 3^3 * 5 * 7 * 13 * 193 * 277 * 487 * 4987 * 29173 * 9946073 * 33156901 * 3942780595357
9973,2,7,x^14 + x^13 + 87,2^3 * 3^2 * 277 * 379 * 491 * 4987 * 14519 * 13865237 * 4887056575759 * 5287833371666638787
9973,2,8,x^16 + x^15 + 93,2^6 * 3^2 * 5 * 17 * 97 * 277 * 4987 * 850897 * 9946073 * 23403937 * 5812945993 * 25519018513 * 49682451089
9973,2,9,x^18 + x^17 + 37,2^3 * 3^4 * 7 * 19 * 163 * 277 * 487 * 739 * 829 * 4987 * 29173 * 5007817 * 33156901 * 4157929083907 * 8168134331216193589
9973,2,10,x^20 + x^19 + 11,2^4 * 3^2 * 5^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 8072101 * 9946073 * 241303137427621 * 2424655022589467052133241
9973,3,2,x^6 + x^5 + 17,2^3 * 3^3 * 7 * 277 * 487 * 4987 * 29173 * 33156901
9973,3,3,x^9 + x^8 + 117,2^2 * 3^4 * 19 * 277 * 829 * 5007817 * 33156901 * 4157929083907
9973,3,4,x^12 + x^11 + 68,2^4 * 3^3 * 5 * 7 * 13 * 193 * 277 * 487 * 4987 * 29173 * 9946073 * 33156901 * 3942780595357
9973,3,5,x^15 + x^14 + 59,2^2 * 3^3 * 41 * 277 * 33156901 * 241303137427621 * 97850489622475372198317965749681
9973,3,6,x^18 + x^17 + 37,2^3 * 3^4 * 7 * 19 * 163 * 277 * 487 * 739 * 829 * 4987 * 29173 * 5007817 * 33156901 * 4157929083907 * 8168134331216193589
9973,4,2,x^8 + x^7 + 59,2^5 * 3^2 * 5 * 277 * 4987 * 850897 * 9946073 * 5812945993
9973,4,3,x^12 + x^11 + 68,2^4 * 3^3 * 5 * 7 * 13 * 193 * 277 * 487 * 4987 * 29173 * 9946073 * 33156901 * 3942780595357
9973,4,4,x^16 + x^15 + 93,2^6 * 3^2 * 5 * 17 * 97 * 277 * 4987 * 850897 * 9946073 * 23403937 * 5812945993 * 25519018513 * 49682451089
9973,4,5,x^20 + x^19 + 11,2^4 * 3^2 * 5^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 8072101 * 9946073 * 241303137427621 * 2424655022589467052133241
9973,5,2,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 241303137427621
9973,5,3,x^15 + x^14 + 59,2^2 * 3^3 * 41 * 277 * 33156901 * 241303137427621 * 97850489622475372198317965749681
9973,5,4,x^20 + x^19 + 11,2^4 * 3^2 * 5^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 8072101 * 9946073 * 241303137427621 * 2424655022589467052133241
9973,6,2,x^12 + x^11 + 68,2^4 * 3^3 * 5 * 7 * 13 * 193 * 277 * 487 * 4987 * 29173 * 9946073 * 33156901 * 3942780595357
9973,6,3,x^18 + x^17 + 37,2^3 * 3^4 * 7 * 19 * 163 * 277 * 487 * 739 * 829 * 4987 * 29173 * 5007817 * 33156901 * 4157929083907 * 8168134331216193589
9973,7,2,x^14 + x^13 + 87,2^3 * 3^2 * 277 * 379 * 491 * 4987 * 14519 * 13865237 * 4887056575759 * 5287833371666638787
9973,8,2,x^16 + x^15 + 93,2^6 * 3^2 * 5 * 17 * 97 * 277 * 4987 * 850897 * 9946073 * 23403937 * 5812945993 * 25519018513 * 49682451089
9973,9,2,x^18 + x^17 + 37,2^3 * 3^4 * 7 * 19 * 163 * 277 * 487 * 739 * 829 * 4987 * 29173 * 5007817 * 33156901 * 4157929083907 * 8168134331216193589
9973,10,2,x^20 + x^19 + 11,2^4 * 3^2 * 5^2 * 11 * 41 * 277 * 811 * 911 * 1181 * 4987 * 1030571 * 8072101 * 9946073 * 241303137427621 * 2424655022589467052133241
