p,n,poly,factorization
7793,2,x^2 + x + 5,2^5 * 3^2 * 433 * 487
7793,3,x^3 + x^2 + 6,2^4 * 7 * 487 * 8676949
7793,4,x^4 + x^3 + 17,2^6 * 3^2 * 5^2 * 433 * 487 * 1214617
7793,5,x^5 + x^4 + 12,2^4 * 11 * 71^2 * 487 * 3701 * 17974051
7793,6,x^6 + x^5 + 3,2^5 * 3^3 * 7 * 211 * 433 * 487 * 95929 * 8676949
7793,7,x^7 + x^6 + 21,2^4 * 113 * 487 * 14057 * 141030388245351823
7793,8,x^8 + x^7 + 21,2^7 * 3^2 * 5^2 * 41 * 97 * 433 * 487 * 1214617 * 463695753113
7793,9,x^9 + x^8 + 27,2^4 * 7 * 73 * 487 * 146161 * 8676949 * 20992960645227019
7793,10,x^10 + x^9 + 12,2^5 * 3^2 * 11 * 71^2 * 151 * 433 * 487 * 1321 * 3701 * 17974051 * 18487714031
7793,11,x^11 + x^10 + 3,2^4 * 331 * 487 * 1013 * 1884389827 * 1307658390044757074859503
7793,12,x^12 + x^11 + 124,2^6 * 3^3 * 5^2 * 7 * 13^2 * 37 * 211 * 433 * 487 * 10321 * 95929 * 1214617 * 8676949 * 57148981
7793,13,x^13 + x^12 + 20,2^4 * 487 * 50177826699758973966662471508419354854977197101
7793,14,x^14 + x^13 + 23,2^5 * 3^2 * 113 * 337 * 433 * 487 * 14057 * 141030388245351823 * 664572599665509077761
7793,15,x^15 + x^14 + 3,2^4 * 7 * 11 * 71^2 * 487 * 3701 * 14821 * 53281 * 2710861 * 8676949 * 17974051 * 6353668521320641
7793,16,x^16 + x^15 + 12,2^8 * 3^2 * 5^2 * 17 * 41 * 97 * 433 * 487 * 3169 * 1214617 * 26080129 * 370624753 * 13061471201 * 463695753113
7793,17,x^17 + x^16 + 17,2^4 * 487 * 183727073255360857476397369 * 1007296663324250862057852505715483929
7793,18,x^18 + x^17 + 29,2^5 * 3^4 * 7 * 19 * 73 * 211 * 433 * 487 * 95929 * 146161 * 8676949 * 26155711 * 150240379405159 * 20992960645227019
7793,19,x^19 + x^18 + 37,2^4 * 191 * 487 * 13026401 * 4517332875162831591499308391109390656971973866861433998443773
7793,20,x^20 + x^19 + 83,2^6 * 3^2 * 5^3 * 11 * 71^2 * 151 * 433 * 487 * 1321 * 3701 * 1214617 * 17974051 * 25318081 * 18487714031 * 107457470549679737180621
