p,n,poly,factorization
7963,2,x^2 + x + 5,2^3 * 3 * 11 * 181 * 1327
7963,3,x^3 + x^2 + 10,2 * 3^2 * 7 * 1327 * 3019873
7963,4,x^4 + x^3 + 7,2^4 * 3 * 5 * 11 * 29 * 41 * 181 * 1327 * 5333
7963,5,x^5 + x^4 + 21,2 * 3 * 1327 * 2193371 * 1833366571
7963,6,x^6 + x^5 + 17,2^3 * 3^2 * 7 * 11 * 181 * 1327 * 2887 * 21961 * 3019873
7963,7,x^7 + x^6 + 14,2 * 3 * 421 * 659 * 1327 * 79843 * 11510931771809
7963,8,x^8 + x^7 + 78,2^5 * 3 * 5 * 11 * 29 * 41 * 181 * 257 * 1327 * 5333 * 7822467075833
7963,9,x^9 + x^8 + 56,2 * 3^3 * 7 * 1327 * 3019873 * 7682491 * 42952717 * 257540977
7963,10,x^10 + x^9 + 17,2^3 * 3 * 11 * 31 * 181 * 211 * 1327 * 1601 * 3041 * 126241 * 2193371 * 1833366571
7963,11,x^11 + x^10 + 10,2 * 3 * 1327 * 1025230929721328108345947567349228830853
7963,12,x^12 + x^11 + 22,2^4 * 3^2 * 5 * 7 * 11 * 13 * 29 * 37 * 41 * 181 * 409 * 1327 * 2887 * 5333 * 21961 * 50593 * 403969 * 3019873
7963,13,x^13 + x^12 + 49,2 * 3 * 53 * 1327 * 234118975037401819 * 5239171892219456430708711503
7963,14,x^14 + x^13 + 28,2^3 * 3 * 11 * 43 * 181 * 197 * 421 * 659 * 1327 * 79843 * 8010031 * 3756962672387 * 11510931771809
7963,15,x^15 + x^14 + 51,2 * 3^2 * 7 * 1327 * 2193371 * 3019873 * 1833366571 * 16164384907032483060759560830321
7963,16,x^16 + x^15 + 95,2^6 * 3 * 5 * 11 * 17 * 29 * 41 * 181 * 193 * 257 * 1327 * 5333 * 3463128656849 * 7822467075833 * 711391830748369
7963,17,x^17 + x^16 + 145,2 * 3 * 1327 * 2347 * 111370175619454004874969816771378785347683154106914793185763
7963,18,x^18 + x^17 + 105,2^3 * 3^3 * 7 * 11 * 19 * 181 * 1327 * 2887 * 21961 * 1657441 * 3019873 * 7682491 * 42952717 * 257540977 * 8095964881964797
7963,19,x^19 + x^18 + 67,2 * 3 * 1327 * 2086474491384172941570341309 * 7943691068432283361981718060584396412426297
7963,20,x^20 + x^19 + 158,2^4 * 3 * 5^2 * 11 * 29 * 31 * 41 * 61 * 181 * 211 * 1327 * 1601 * 3041 * 5333 * 126241 * 2193371 * 8558681 * 1833366571 * 6193084989542038095721
