p,n,poly,factorization
569,2,x^2 + x + 3,2^4 * 3 * 5 * 19 * 71
569,3,x^3 + x^2 + 6,2^3 * 7^2 * 71 * 6619
569,4,x^4 + x^3 + 6,2^5 * 3 * 5 * 19 * 71 * 161881
569,5,x^5 + x^4 + 11,2^3 * 61 * 71 * 241 * 751 * 9511
569,6,x^6 + x^5 + 21,2^4 * 3^2 * 5 * 7^2 * 13 * 19 * 71 * 6619 * 8287
569,7,x^7 + x^6 + 22,2^3 * 71 * 6763 * 5026875643357
569,8,x^8 + x^7 + 39,2^6 * 3 * 5 * 17 * 19 * 71 * 161881 * 3082976033
569,9,x^9 + x^8 + 39,2^3 * 7^2 * 71 * 6619 * 615259 * 55158903649
569,10,x^10 + x^9 + 39,2^4 * 3 * 5^2 * 11 * 19 * 61 * 71 * 241 * 271 * 601 * 751 * 9511 * 11681
569,11,x^11 + x^10 + 24,2^3 * 71 * 9699985470979 * 367380000889969
569,12,x^12 + x^11 + 23,2^5 * 3^2 * 5 * 7^2 * 13 * 19 * 37 * 71 * 181 * 6619 * 8287 * 161881 * 15651913
569,13,x^13 + x^12 + 30,2^3 * 71 * 131 * 20879 * 421822884826745666453752369
569,14,x^14 + x^13 + 58,2^4 * 3 * 5 * 19 * 71 * 113 * 6763 * 5026875643357 * 299800646893049
569,15,x^15 + x^14 + 78,2^3 * 7^2 * 61 * 71 * 241 * 751 * 6619 * 9511 * 71612641 * 153159701930881
569,16,x^16 + x^15 + 23,2^7 * 3 * 5 * 17 * 19 * 71 * 161881 * 288529 * 3082976033 * 19040513865453649
569,17,x^17 + x^16 + 102,2^3 * 71 * 162997 * 3346859 * 6660886723 * 33282130375272825858029
569,18,x^18 + x^17 + 38,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 71 * 6619 * 8287 * 8677 * 615259 * 55158903649 * 1303715244583
569,19,x^19 + x^18 + 22,2^3 * 71 * 69427 * 162331973 * 3474179547148263462193804398168919301
569,20,x^20 + x^19 + 96,2^5 * 3 * 5^2 * 11 * 19 * 41 * 61 * 71 * 241 * 271 * 281 * 601 * 751 * 9511 * 11681 * 161881 * 6821401 * 139808325001
569,21,x^21 + x^20 + 23,2^3 * 7^3 * 43 * 71 * 127 * 6619 * 6763 * 5026875643357 * 30075513554006203415369297803
569,22,x^22 + x^21 + 414,2^4 * 3 * 5 * 19 * 23 * 71 * 428057653 * 9699985470979 * 367380000889969 * 360686570691511219
569,23,x^23 + x^22 + 55,2^3 * 71 * 1933 * 6257 * 93151 * 82021318724281 * 2199707582471627 * 20190941081618037223
569,24,x^24 + x^23 + 46,2^6 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 37 * 71 * 181 * 6619 * 8287 * 161881 * 516457 * 15651913 * 56076841 * 379385233 * 3082976033
569,25,x^25 + x^24 + 54,2^3 * 61 * 71 * 241 * 701 * 751 * 9511 * 4640719301 * 3889932000183493561487407346043399172767301
569,26,x^26 + x^25 + 192,2^4 * 3 * 5 * 19 * 71 * 131 * 3797 * 20879 * 433187 * 698986190027014473450127 * 421822884826745666453752369
569,27,x^27 + x^26 + 22,2^3 * 7^2 * 71 * 541 * 6619 * 615259 * 84498607 * 3402715123 * 55158903649 * 251274483685712945496292719571
569,28,x^28 + x^27 + 42,2^5 * 3 * 5 * 19 * 29 * 71 * 113 * 6763 * 22709 * 36877 * 161881 * 88056974713 * 538555546621 * 5026875643357 * 299800646893049
569,29,x^29 + x^28 + 12,2^3 * 71 * 24593 * 15176977 * 166048433 * 2926526011 * 907349689908483071 * 846347545119624194464807923257
