p,r,n,poly,factorization
9377,1,2,x^2 + x + 5,2^6 * 3^2 * 293 * 521
9377,1,3,x^3 + x^2 + 12,2^5 * 7^2 * 79 * 293 * 22717
9377,1,4,x^4 + x^3 + 29,2^7 * 3^2 * 5 * 293 * 521 * 8792813
9377,1,5,x^5 + x^4 + 3,2^5 * 11 * 71 * 293 * 9900359103001
9377,1,6,x^6 + x^5 + 34,2^6 * 3^3 * 7^2 * 13 * 79 * 293 * 521 * 22717 * 2254327
9377,1,7,x^7 + x^6 + 24,2^5 * 293 * 16829 * 22051 * 3879737 * 472216249
9377,1,8,x^8 + x^7 + 21,2^8 * 3^2 * 5 * 293 * 521 * 2609 * 8792813 * 1481670346769
9377,1,9,x^9 + x^8 + 20,2^5 * 7^2 * 37 * 79 * 293 * 22717 * 18373071790105630858279
9377,1,10,x^10 + x^9 + 12,2^6 * 3^2 * 11 * 31 * 71 * 293 * 521 * 9900359103001 * 249371982428831
9377,1,11,x^11 + x^10 + 27,2^5 * 23 * 67 * 89 * 293 * 38325941472295739385663132255256903
9377,1,12,x^12 + x^11 + 73,2^7 * 3^3 * 5 * 7^2 * 13 * 79 * 293 * 521 * 22717 * 2254327 * 8792813 * 7731355781512513
9377,1,13,x^13 + x^12 + 21,2^5 * 53 * 293 * 110917 * 107466269 * 3438461261 * 212766386626119452359949
9377,1,14,x^14 + x^13 + 41,2^6 * 3^2 * 293 * 521 * 2633 * 16829 * 22051 * 3879737 * 96491683 * 472216249 * 2675447560787
9377,1,15,x^15 + x^14 + 69,2^5 * 7^2 * 11 * 71 * 79 * 293 * 22717 * 185923891 * 54468122941 * 5901839598871 * 9900359103001
9377,1,16,x^16 + x^15 + 65,2^9 * 3^2 * 5 * 17 * 293 * 337 * 521 * 2609 * 229681 * 342449 * 8792813 * 1481670346769 * 66325653456843841
9377,1,17,x^17 + x^16 + 3,2^5 * 293 * 337025380631 * 7456269425903119 * 1421951465341423267563706534587021689
