p,n,poly,factorization
8599,2,x^2 + x + 3,2^4 * 3 * 5^2 * 43 * 1433
8599,3,x^3 + x^2 + 5,2 * 3^2 * 19 * 1433 * 1297393
8599,4,x^4 + x^3 + 3,2^5 * 3 * 5^2 * 43 * 89 * 1433 * 415409
8599,5,x^5 + x^4 + 9,2 * 3 * 1433 * 258611 * 21144397291
8599,6,x^6 + x^5 + 6,2^4 * 3^2 * 5^2 * 7 * 19 * 43 * 1433 * 1297393 * 10562029
8599,7,x^7 + x^6 + 7,2 * 3 * 1433 * 404332081789829537614201
8599,8,x^8 + x^7 + 67,2^6 * 3 * 5^2 * 43 * 89 * 1433 * 16673 * 415409 * 163963828337
8599,9,x^9 + x^8 + 44,2 * 3^3 * 19 * 1433 * 1297393 * 2481697 * 54302232298380211
8599,10,x^10 + x^9 + 6,2^4 * 3 * 5^3 * 11 * 43 * 101 * 151 * 1433 * 258611 * 6517488641 * 21144397291
8599,11,x^11 + x^10 + 36,2 * 3 * 1433 * 21523188061 * 102712523007688919777064856541
8599,12,x^12 + x^11 + 3,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 43 * 89 * 709 * 1433 * 74293 * 415409 * 1297393 * 7984621 * 10562029
8599,13,x^13 + x^12 + 45,2 * 3 * 53 * 79 * 131 * 1433 * 1052663 * 283114609536575641074501780992725991
8599,14,x^14 + x^13 + 3,2^4 * 3 * 5^2 * 43 * 1433 * 62987 * 6417801309367555661 * 404332081789829537614201
8599,15,x^15 + x^14 + 2,2 * 3^2 * 19 * 1171 * 1433 * 258611 * 1297393 * 21144397291 * 25525613461090998732690318331
8599,16,x^16 + x^15 + 30,2^7 * 3 * 5^2 * 17 * 43 * 89 * 1433 * 16673 * 415409 * 74244756337 * 163963828337 * 11842377153066628769
8599,17,x^17 + x^16 + 126,2 * 3 * 1433 * 768652043 * 99558840737593477 * 11679064972041641406045283471273934791
8599,18,x^18 + x^17 + 65,2^4 * 3^3 * 5^2 * 7 * 19 * 43 * 127 * 163 * 1433 * 9091 * 1297393 * 2339011 * 2481697 * 10562029 * 918443503 * 54302232298380211
8599,19,x^19 + x^18 + 45,2 * 3 * 1433 * 3685051 * 17933707681676231759765373333513760100582664737480357602763995051
8599,20,x^20 + x^19 + 75,2^5 * 3 * 5^3 * 11 * 43 * 89 * 101 * 151 * 601 * 1433 * 258611 * 415409 * 1135721 * 422912341 * 6517488641 * 21144397291 * 103558821395741
