p,n,poly,factorization
7001,2,x^2 + x + 57,2^4 * 3^2 * 5^3 * 7 * 389
7001,3,x^3 + x^2 + 3,2^3 * 5^3 * 7 * 61 * 803623
7001,4,x^4 + x^3 + 27,2^5 * 3^2 * 5^3 * 7 * 29 * 389 * 845069
7001,5,x^5 + x^4 + 3,2^3 * 5^4 * 7 * 11 * 131 * 333478902161
7001,6,x^6 + x^5 + 33,2^4 * 3^3 * 5^3 * 7 * 31 * 61 * 389 * 526957 * 803623
7001,7,x^7 + x^6 + 6,2^3 * 5^3 * 7^2 * 43 * 127 * 69705497 * 44196233453
7001,8,x^8 + x^7 + 3,2^6 * 3^2 * 5^3 * 7 * 29 * 389 * 845069 * 1201186147014001
7001,9,x^9 + x^8 + 6,2^3 * 5^3 * 7 * 19 * 61 * 803623 * 6197362001168625371737
7001,10,x^10 + x^9 + 117,2^4 * 3^2 * 5^4 * 7 * 11 * 41 * 131 * 389 * 333478902161 * 58586077951561
7001,11,x^11 + x^10 + 3,2^3 * 5^3 * 7 * 23 * 683 * 2971 * 6061939848843709895808941635549
7001,12,x^12 + x^11 + 117,2^5 * 3^3 * 5^3 * 7 * 13 * 29 * 31 * 37 * 61 * 389 * 22153 * 526957 * 803623 * 845069 * 225456457
7001,13,x^13 + x^12 + 17,2^3 * 5^3 * 7 * 157 * 443 * 494677 * 403049022777647874972104947370156519
7001,14,x^14 + x^13 + 34,2^4 * 3^2 * 5^3 * 7^2 * 43 * 127 * 389 * 69705497 * 44196233453 * 117733061415459441021001
7001,15,x^15 + x^14 + 27,2^3 * 5^4 * 7 * 11 * 61 * 131 * 1471 * 803623 * 363609391 * 333478902161 * 10788742297567903441
7001,16,x^16 + x^15 + 69,2^7 * 3^2 * 5^3 * 7 * 17^2 * 29 * 389 * 1009 * 6113 * 845069 * 4840753 * 334421582377409 * 1201186147014001
7001,17,x^17 + x^16 + 117,2^3 * 5^3 * 7 * 103 * 58243 * 72699923 * 76385050101441384200456350975802568358824706751
7001,18,x^18 + x^17 + 48,2^4 * 3^4 * 5^3 * 7 * 19 * 31 * 61 * 389 * 526957 * 803623 * 6197362001168625371737 * 39249959340505862673667
7001,19,x^19 + x^18 + 146,2^3 * 5^3 * 7 * 191 * 761 * 223782799 * 1014414153431009 * 600435103573470817 * 82417101156765104793827
7001,20,x^20 + x^19 + 42,2^5 * 3^2 * 5^4 * 7 * 11 * 29 * 41 * 101 * 131 * 389 * 661 * 129121 * 708641 * 845069 * 333478902161 * 58586077951561 * 944788552299481
