p,n,poly,factorization
1607,2,x^2 + x + 7,2^4 * 3 * 11 * 67 * 73
1607,3,x^3 + x^2 + 2,2 * 7 * 11 * 19 * 73 * 19429
1607,4,x^4 + x^3 + 13,2^5 * 3 * 5^2 * 11 * 13 * 29 * 67 * 73 * 137
1607,5,x^5 + x^4 + 9,2 * 11 * 73 * 311 * 51241 * 418751
1607,6,x^6 + x^5 + 19,2^4 * 3^2 * 7 * 11 * 19 * 31 * 67 * 73 * 19429 * 27751
1607,7,x^7 + x^6 + 9,2 * 11 * 43 * 71 * 73 * 24150743 * 233726683
1607,8,x^8 + x^7 + 76,2^6 * 3 * 5^2 * 11 * 13 * 17 * 29 * 67 * 73 * 137 * 329209 * 595817
1607,9,x^9 + x^8 + 9,2 * 7 * 11 * 19 * 37 * 73 * 163 * 811 * 19429 * 3521154473173
1607,10,x^10 + x^9 + 45,2^4 * 3 * 11 * 67 * 73 * 311 * 571 * 51241 * 418751 * 11672321231
1607,11,x^11 + x^10 + 16,2 * 11^2 * 73 * 5990513 * 37956403 * 45950194523128633
1607,12,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 29 * 31 * 61 * 67 * 73 * 137 * 193 * 19429 * 27751 * 566469061
1607,13,x^13 + x^12 + 3,2 * 11 * 73 * 20177 * 321089939 * 393737813873 * 116351085576779
1607,14,x^14 + x^13 + 11,2^4 * 3 * 11 * 43 * 67 * 71 * 73 * 281 * 74131 * 24150743 * 233726683 * 826264158413
1607,15,x^15 + x^14 + 49,2 * 7 * 11 * 19 * 73 * 271 * 311 * 421 * 19429 * 51241 * 418751 * 389587749098663039011
1607,16,x^16 + x^15 + 5,2^7 * 3 * 5^2 * 11 * 13 * 17 * 29 * 67 * 73 * 137 * 65393 * 242161 * 329209 * 595817 * 1404305366081537
1607,17,x^17 + x^16 + 67,2 * 11 * 73 * 1979358060628560151485996266291527907162593749988801
1607,18,x^18 + x^17 + 26,2^4 * 3^3 * 7 * 11 * 19 * 31 * 37 * 67 * 73 * 163 * 811 * 3169 * 19429 * 27751 * 2702449 * 670338649 * 3521154473173
1607,19,x^19 + x^18 + 8,2 * 11 * 73 * 4219 * 183506682068999121841627 * 6602291715007728803723161557889
1607,20,x^20 + x^19 + 29,2^5 * 3 * 5^3 * 11 * 13 * 29 * 41 * 67 * 73 * 137 * 181 * 311 * 571 * 51241 * 418751 * 11672321231 * 33296324921 * 35999635961
1607,21,x^21 + x^20 + 23,2 * 7^2 * 11 * 19 * 43 * 71 * 73 * 379 * 19429 * 24150743 * 233726683 * 987744852739 * 113119678012517459777047
1607,22,x^22 + x^21 + 60,2^4 * 3 * 11^2 * 23 * 67 * 73 * 419 * 904399 * 1994477 * 5990513 * 37956403 * 6603248404055293 * 45950194523128633
1607,23,x^23 + x^22 + 201,2 * 11 * 47 * 73 * 241363 * 335663 * 61864027223 * 7314131743689070591 * 19785481909457973852401102843
1607,24,x^24 + x^23 + 20,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 29 * 31 * 61 * 67 * 73 * 137 * 193 * 19429 * 27751 * 329209 * 595817 * 566469061 * 1427241253513 * 31162308586777
