p,e,n,poly,factorization
3691,1,2,x^2 + x + 29,2^3 * 3^2 * 5 * 13 * 41 * 71
3691,1,3,x^3 + x^2 + 14,2 * 3^3 * 5 * 7 * 41 * 43 * 15091
3691,1,4,x^4 + x^3 + 29,2^4 * 3^2 * 5 * 13 * 41 * 71 * 6811741
3691,1,5,x^5 + x^4 + 4,2 * 3^2 * 5^2 * 31 * 41 * 1361 * 4051 * 217241
3691,1,6,x^6 + x^5 + 31,2^3 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 15091 * 83557
3691,1,7,x^7 + x^6 + 86,2 * 3^2 * 5 * 41 * 127 * 19914904551425469811
3691,1,8,x^8 + x^7 + 39,2^5 * 3^2 * 5 * 13 * 17 * 41 * 71 * 569 * 673 * 6811741 * 14255089
3691,1,9,x^9 + x^8 + 89,2 * 3^4 * 5 * 7 * 19 * 41 * 43 * 15091 * 2848535821 * 15572836729
3691,1,10,x^10 + x^9 + 19,2^3 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 79943543261
3691,1,11,x^11 + x^10 + 5,2 * 3^2 * 5 * 41 * 469416262210488933928744609070649461
3691,1,12,x^12 + x^11 + 88,2^4 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 14713 * 15091 * 83557 * 6811741 * 12614641537
3691,1,13,x^13 + x^12 + 25,2 * 3^2 * 5 * 41 * 280371547 * 22809317128444613504552612592769339
3691,1,14,x^14 + x^13 + 53,2^3 * 3^2 * 5 * 13 * 41 * 71 * 127 * 1373 * 1841094526133258327 * 19914904551425469811
3691,1,15,x^15 + x^14 + 126,2 * 3^3 * 5^2 * 7 * 31 * 41 * 43 * 1171 * 1361 * 4051 * 15091 * 217241 * 10277547001 * 2861464194186691
3691,1,16,x^16 + x^15 + 110,2^6 * 3^2 * 5 * 13 * 17 * 41 * 71 * 241 * 569 * 673 * 4273 * 4200433 * 6811741 * 14255089 * 3981790157374369
3691,1,17,x^17 + x^16 + 117,2 * 3^2 * 5 * 41 * 65519 * 481827082734352376698741 * 37597929962639345441208387283
3691,1,18,x^18 + x^17 + 136,2^3 * 3^4 * 5 * 7 * 13 * 19 * 37 * 41 * 43 * 71 * 73 * 163 * 1117 * 15091 * 55603 * 83557 * 2848535821 * 15072604021 * 15572836729
3691,1,19,x^19 + x^18 + 37,2 * 3^2 * 5 * 41 * 229 * 1483 * 129049 * 3684101 * 1170370265846983 * 85570566679322890841507588615561
3691,1,20,x^20 + x^19 + 244,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 6811741 * 56366881 * 79943543261 * 611122572841503251281
3691,1,21,x^21 + x^20 + 159,2 * 3^3 * 5 * 7^2 * 41 * 43 * 127 * 463 * 15091 * 108907 * 29867797 * 44911400563 * 13499455377520813 * 19914904551425469811
3691,1,22,x^22 + x^21 + 31,2^3 * 3^2 * 5 * 13 * 23 * 41 * 71 * 7062859 * 2888114670041913490338776243 * 469416262210488933928744609070649461
3691,2,2,x^4 + x^3 + 29,2^4 * 3^2 * 5 * 13 * 41 * 71 * 6811741
3691,2,3,x^6 + x^5 + 31,2^3 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 15091 * 83557
3691,2,4,x^8 + x^7 + 39,2^5 * 3^2 * 5 * 13 * 17 * 41 * 71 * 569 * 673 * 6811741 * 14255089
3691,2,5,x^10 + x^9 + 19,2^3 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 79943543261
3691,2,6,x^12 + x^11 + 88,2^4 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 14713 * 15091 * 83557 * 6811741 * 12614641537
3691,2,7,x^14 + x^13 + 53,2^3 * 3^2 * 5 * 13 * 41 * 71 * 127 * 1373 * 1841094526133258327 * 19914904551425469811
3691,2,8,x^16 + x^15 + 110,2^6 * 3^2 * 5 * 13 * 17 * 41 * 71 * 241 * 569 * 673 * 4273 * 4200433 * 6811741 * 14255089 * 3981790157374369
3691,2,9,x^18 + x^17 + 136,2^3 * 3^4 * 5 * 7 * 13 * 19 * 37 * 41 * 43 * 71 * 73 * 163 * 1117 * 15091 * 55603 * 83557 * 2848535821 * 15072604021 * 15572836729
3691,2,10,x^20 + x^19 + 244,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 6811741 * 56366881 * 79943543261 * 611122572841503251281
3691,2,11,x^22 + x^21 + 31,2^3 * 3^2 * 5 * 13 * 23 * 41 * 71 * 7062859 * 2888114670041913490338776243 * 469416262210488933928744609070649461
3691,3,2,x^6 + x^5 + 31,2^3 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 15091 * 83557
3691,3,3,x^9 + x^8 + 89,2 * 3^4 * 5 * 7 * 19 * 41 * 43 * 15091 * 2848535821 * 15572836729
3691,3,4,x^12 + x^11 + 88,2^4 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 14713 * 15091 * 83557 * 6811741 * 12614641537
3691,3,5,x^15 + x^14 + 126,2 * 3^3 * 5^2 * 7 * 31 * 41 * 43 * 1171 * 1361 * 4051 * 15091 * 217241 * 10277547001 * 2861464194186691
3691,3,6,x^18 + x^17 + 136,2^3 * 3^4 * 5 * 7 * 13 * 19 * 37 * 41 * 43 * 71 * 73 * 163 * 1117 * 15091 * 55603 * 83557 * 2848535821 * 15072604021 * 15572836729
3691,3,7,x^21 + x^20 + 159,2 * 3^3 * 5 * 7^2 * 41 * 43 * 127 * 463 * 15091 * 108907 * 29867797 * 44911400563 * 13499455377520813 * 19914904551425469811
3691,4,2,x^8 + x^7 + 39,2^5 * 3^2 * 5 * 13 * 17 * 41 * 71 * 569 * 673 * 6811741 * 14255089
3691,4,3,x^12 + x^11 + 88,2^4 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 14713 * 15091 * 83557 * 6811741 * 12614641537
3691,4,4,x^16 + x^15 + 110,2^6 * 3^2 * 5 * 13 * 17 * 41 * 71 * 241 * 569 * 673 * 4273 * 4200433 * 6811741 * 14255089 * 3981790157374369
3691,4,5,x^20 + x^19 + 244,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 6811741 * 56366881 * 79943543261 * 611122572841503251281
3691,5,2,x^10 + x^9 + 19,2^3 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 79943543261
3691,5,3,x^15 + x^14 + 126,2 * 3^3 * 5^2 * 7 * 31 * 41 * 43 * 1171 * 1361 * 4051 * 15091 * 217241 * 10277547001 * 2861464194186691
3691,5,4,x^20 + x^19 + 244,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 6811741 * 56366881 * 79943543261 * 611122572841503251281
3691,6,2,x^12 + x^11 + 88,2^4 * 3^3 * 5 * 7 * 13 * 41 * 43 * 71 * 163 * 14713 * 15091 * 83557 * 6811741 * 12614641537
3691,6,3,x^18 + x^17 + 136,2^3 * 3^4 * 5 * 7 * 13 * 19 * 37 * 41 * 43 * 71 * 73 * 163 * 1117 * 15091 * 55603 * 83557 * 2848535821 * 15072604021 * 15572836729
3691,7,2,x^14 + x^13 + 53,2^3 * 3^2 * 5 * 13 * 41 * 71 * 127 * 1373 * 1841094526133258327 * 19914904551425469811
3691,7,3,x^21 + x^20 + 159,2 * 3^3 * 5 * 7^2 * 41 * 43 * 127 * 463 * 15091 * 108907 * 29867797 * 44911400563 * 13499455377520813 * 19914904551425469811
3691,8,2,x^16 + x^15 + 110,2^6 * 3^2 * 5 * 13 * 17 * 41 * 71 * 241 * 569 * 673 * 4273 * 4200433 * 6811741 * 14255089 * 3981790157374369
3691,9,2,x^18 + x^17 + 136,2^3 * 3^4 * 5 * 7 * 13 * 19 * 37 * 41 * 43 * 71 * 73 * 163 * 1117 * 15091 * 55603 * 83557 * 2848535821 * 15072604021 * 15572836729
3691,10,2,x^20 + x^19 + 244,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 71 * 211 * 1361 * 4051 * 217241 * 6811741 * 56366881 * 79943543261 * 611122572841503251281
3691,11,2,x^22 + x^21 + 31,2^3 * 3^2 * 5 * 13 * 23 * 41 * 71 * 7062859 * 2888114670041913490338776243 * 469416262210488933928744609070649461
