p,n,poly,factorization
2719,2,x^2 + x + 3,2^6 * 3^2 * 5 * 17 * 151
2719,3,x^3 + x^2 + 14,2 * 3^3 * 151 * 2465227
2719,4,x^4 + x^3 + 12,2^7 * 3^2 * 5 * 17 * 151 * 3696481
2719,5,x^5 + x^4 + 4,2 * 3^2 * 151 * 70991 * 770181871
2719,6,x^6 + x^5 + 3,2^6 * 3^3 * 5 * 7 * 17 * 151 * 313 * 3373 * 2465227
2719,7,x^7 + x^6 + 4,2 * 3^2 * 151 * 449 * 497141 * 1810877522749
2719,8,x^8 + x^7 + 13,2^8 * 3^2 * 5 * 17 * 151 * 76081 * 3696481 * 359195281
2719,9,x^9 + x^8 + 16,2 * 3^4 * 127 * 151 * 26641 * 2465227 * 4353121 * 9144901
2719,10,x^10 + x^9 + 96,2^6 * 3^2 * 5^2 * 11 * 17 * 151 * 70991 * 191861 * 5177591 * 770181871
2719,11,x^11 + x^10 + 56,2 * 3^2 * 151 * 2663 * 2197361 * 3775541536279335791260007
2719,12,x^12 + x^11 + 57,2^7 * 3^3 * 5 * 7 * 13 * 17 * 151 * 157 * 313 * 3373 * 2465227 * 3696481 * 26778963721
2719,13,x^13 + x^12 + 32,2 * 3^2 * 53 * 131 * 151 * 911 * 409579 * 8334302029 * 7564805874242211167
2719,14,x^14 + x^13 + 12,2^6 * 3^2 * 5 * 17 * 29^2 * 113 * 151 * 449 * 743 * 497141 * 1810877522749 * 5720477688073
2719,15,x^15 + x^14 + 99,2 * 3^3 * 151 * 271 * 70991 * 2465227 * 770181871 * 11815879651 * 932563805693701
2719,16,x^16 + x^15 + 167,2^9 * 3^2 * 5 * 17 * 151 * 1153 * 13649 * 76081 * 3696481 * 359195281 * 94910338861511945393
2719,17,x^17 + x^16 + 2,2 * 3^2 * 151 * 1259 * 18803 * 514546679810707351426109 * 732874178266721042791237
2719,18,x^18 + x^17 + 54,2^6 * 3^4 * 5 * 7 * 17 * 19 * 73 * 127 * 151 * 313 * 3373 * 26641 * 572581 * 2465227 * 4353121 * 9144901 * 508793848309
2719,19,x^19 + x^18 + 2,2 * 3^2 * 151 * 65997197147538103943395975583504247168422240691883136345293921
2719,20,x^20 + x^19 + 132,2^7 * 3^2 * 5^2 * 11 * 17 * 151 * 70991 * 191861 * 3696481 * 5177591 * 770181871 * 1921099730201 * 1554976002046121
2719,21,x^21 + x^20 + 80,2 * 3^3 * 43 * 151 * 449 * 497141 * 2465227 * 8182819 * 1810877522749 * 463851895232891623114153400004193
2719,22,x^22 + x^21 + 84,2^6 * 3^2 * 5 * 17 * 23 * 151 * 2663 * 2197361 * 10647261241 * 90150187300590997900277 * 3775541536279335791260007
2719,23,x^23 + x^22 + 2,2 * 3^2 * 151 * 599 * 764122883 * 3919605721 * 4323845993489941 * 465007218175619305489713993502117095713
