p,e,n,poly,factorization
8647,1,2,x^2 + x + 5,2^4 * 3 * 11 * 23 * 47 * 131
8647,1,3,x^3 + x^2 + 9,2 * 3^2 * 7 * 11 * 37 * 131 * 157 * 613
8647,1,4,x^4 + x^3 + 5,2^5 * 3 * 5 * 11 * 23 * 47 * 131 * 277 * 26993
8647,1,5,x^5 + x^4 + 2,2 * 3 * 11 * 41 * 131 * 251 * 2081 * 261085291
8647,1,6,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 11 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963
8647,1,7,x^7 + x^6 + 15,2 * 3 * 11 * 43 * 131 * 9437 * 393017297 * 2621373511
8647,1,8,x^8 + x^7 + 13,2^6 * 3 * 5 * 11 * 23 * 47 * 131 * 277 * 26993 * 2795321985115441
8647,1,9,x^9 + x^8 + 21,2 * 3^3 * 7 * 11 * 37 * 131 * 157 * 613 * 3322227133 * 41941328073247
8647,1,10,x^10 + x^9 + 3,2^4 * 3 * 11 * 23 * 31 * 41 * 47 * 131 * 251 * 2081 * 261085291 * 180322500114091
8647,1,11,x^11 + x^10 + 15,2 * 3 * 11^2 * 131 * 30493 * 1477081 * 3288775403 * 1434410485323950333
8647,1,12,x^12 + x^11 + 87,2^5 * 3^2 * 5 * 7 * 11 * 13 * 23 * 37 * 47 * 131 * 157 * 277 * 613 * 5077 * 26993 * 74761963 * 84705442273
8647,1,13,x^13 + x^12 + 16,2 * 3 * 11 * 131 * 15497 * 98411 * 876933539 * 2612799711887 * 50011704648572551
8647,1,14,x^14 + x^13 + 13,2^4 * 3 * 11 * 23 * 29 * 43 * 47 * 131 * 9437 * 393017297 * 2621373511 * 14412673022342336554667
8647,1,15,x^15 + x^14 + 2,2 * 3^2 * 7 * 11 * 37 * 41 * 131 * 157 * 251 * 613 * 2081 * 261085291 * 528522961 * 59130232222464645713041
8647,1,16,x^16 + x^15 + 88,2^7 * 3 * 5 * 11 * 17 * 23 * 47 * 131 * 277 * 26993 * 417217 * 2795321985115441 * 2203346290939790807190929
8647,1,17,x^17 + x^16 + 166,2 * 3 * 11 * 131 * 137 * 1021 * 1327 * 4217 * 17341 * 11712311773 * 109783370747 * 55978778101560311677879897
8647,1,18,x^18 + x^17 + 203,2^4 * 3^3 * 7 * 11 * 19 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963 * 3322227133 * 41941328073247 * 22000834439773384290553
8647,1,19,x^19 + x^18 + 21,2 * 3 * 11 * 131 * 191 * 37507 * 390859831 * 2539453627 * 10273571957582473373228423647083132417103700993
8647,1,20,x^20 + x^19 + 107,2^5 * 3 * 5^2 * 11 * 23 * 31 * 41 * 47 * 101 * 131 * 251 * 277 * 2081 * 26993 * 528821 * 970421 * 261085291 * 180322500114091 * 120604471159502641
8647,2,2,x^4 + x^3 + 5,2^5 * 3 * 5 * 11 * 23 * 47 * 131 * 277 * 26993
8647,2,3,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 11 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963
8647,2,4,x^8 + x^7 + 13,2^6 * 3 * 5 * 11 * 23 * 47 * 131 * 277 * 26993 * 2795321985115441
8647,2,5,x^10 + x^9 + 3,2^4 * 3 * 11 * 23 * 31 * 41 * 47 * 131 * 251 * 2081 * 261085291 * 180322500114091
8647,2,6,x^12 + x^11 + 87,2^5 * 3^2 * 5 * 7 * 11 * 13 * 23 * 37 * 47 * 131 * 157 * 277 * 613 * 5077 * 26993 * 74761963 * 84705442273
8647,2,7,x^14 + x^13 + 13,2^4 * 3 * 11 * 23 * 29 * 43 * 47 * 131 * 9437 * 393017297 * 2621373511 * 14412673022342336554667
8647,2,8,x^16 + x^15 + 88,2^7 * 3 * 5 * 11 * 17 * 23 * 47 * 131 * 277 * 26993 * 417217 * 2795321985115441 * 2203346290939790807190929
8647,2,9,x^18 + x^17 + 203,2^4 * 3^3 * 7 * 11 * 19 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963 * 3322227133 * 41941328073247 * 22000834439773384290553
8647,2,10,x^20 + x^19 + 107,2^5 * 3 * 5^2 * 11 * 23 * 31 * 41 * 47 * 101 * 131 * 251 * 277 * 2081 * 26993 * 528821 * 970421 * 261085291 * 180322500114091 * 120604471159502641
8647,3,2,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 11 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963
8647,3,3,x^9 + x^8 + 21,2 * 3^3 * 7 * 11 * 37 * 131 * 157 * 613 * 3322227133 * 41941328073247
8647,3,4,x^12 + x^11 + 87,2^5 * 3^2 * 5 * 7 * 11 * 13 * 23 * 37 * 47 * 131 * 157 * 277 * 613 * 5077 * 26993 * 74761963 * 84705442273
8647,3,5,x^15 + x^14 + 2,2 * 3^2 * 7 * 11 * 37 * 41 * 131 * 157 * 251 * 613 * 2081 * 261085291 * 528522961 * 59130232222464645713041
8647,3,6,x^18 + x^17 + 203,2^4 * 3^3 * 7 * 11 * 19 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963 * 3322227133 * 41941328073247 * 22000834439773384290553
8647,4,2,x^8 + x^7 + 13,2^6 * 3 * 5 * 11 * 23 * 47 * 131 * 277 * 26993 * 2795321985115441
8647,4,3,x^12 + x^11 + 87,2^5 * 3^2 * 5 * 7 * 11 * 13 * 23 * 37 * 47 * 131 * 157 * 277 * 613 * 5077 * 26993 * 74761963 * 84705442273
8647,4,4,x^16 + x^15 + 88,2^7 * 3 * 5 * 11 * 17 * 23 * 47 * 131 * 277 * 26993 * 417217 * 2795321985115441 * 2203346290939790807190929
8647,4,5,x^20 + x^19 + 107,2^5 * 3 * 5^2 * 11 * 23 * 31 * 41 * 47 * 101 * 131 * 251 * 277 * 2081 * 26993 * 528821 * 970421 * 261085291 * 180322500114091 * 120604471159502641
8647,5,2,x^10 + x^9 + 3,2^4 * 3 * 11 * 23 * 31 * 41 * 47 * 131 * 251 * 2081 * 261085291 * 180322500114091
8647,5,3,x^15 + x^14 + 2,2 * 3^2 * 7 * 11 * 37 * 41 * 131 * 157 * 251 * 613 * 2081 * 261085291 * 528522961 * 59130232222464645713041
8647,5,4,x^20 + x^19 + 107,2^5 * 3 * 5^2 * 11 * 23 * 31 * 41 * 47 * 101 * 131 * 251 * 277 * 2081 * 26993 * 528821 * 970421 * 261085291 * 180322500114091 * 120604471159502641
8647,6,2,x^12 + x^11 + 87,2^5 * 3^2 * 5 * 7 * 11 * 13 * 23 * 37 * 47 * 131 * 157 * 277 * 613 * 5077 * 26993 * 74761963 * 84705442273
8647,6,3,x^18 + x^17 + 203,2^4 * 3^3 * 7 * 11 * 19 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963 * 3322227133 * 41941328073247 * 22000834439773384290553
8647,7,2,x^14 + x^13 + 13,2^4 * 3 * 11 * 23 * 29 * 43 * 47 * 131 * 9437 * 393017297 * 2621373511 * 14412673022342336554667
8647,8,2,x^16 + x^15 + 88,2^7 * 3 * 5 * 11 * 17 * 23 * 47 * 131 * 277 * 26993 * 417217 * 2795321985115441 * 2203346290939790807190929
8647,9,2,x^18 + x^17 + 203,2^4 * 3^3 * 7 * 11 * 19 * 23 * 37 * 47 * 131 * 157 * 613 * 74761963 * 3322227133 * 41941328073247 * 22000834439773384290553
8647,10,2,x^20 + x^19 + 107,2^5 * 3 * 5^2 * 11 * 23 * 31 * 41 * 47 * 101 * 131 * 251 * 277 * 2081 * 26993 * 528821 * 970421 * 261085291 * 180322500114091 * 120604471159502641
