p,n,poly,factorization
383,2,x^2 + x + 5,2^8 * 3 * 191
383,3,x^3 + x^2 + 3,2 * 191 * 147073
383,4,x^4 + x^3 + 15,2^9 * 3 * 5 * 191 * 14669
383,5,x^5 + x^4 + 7,2 * 11 * 191 * 7621 * 257351
383,6,x^6 + x^5 + 30,2^8 * 3^2 * 7 * 191 * 6967 * 147073
383,7,x^7 + x^6 + 6,2 * 127 * 191 * 24918639887359
383,8,x^8 + x^7 + 5,2^10 * 3 * 5 * 17 * 41 * 113 * 191 * 14669 * 136601
383,9,x^9 + x^8 + 21,2 * 191 * 147073 * 3156404483062657
383,10,x^10 + x^9 + 20,2^8 * 3 * 11 * 191 * 7621 * 12011 * 257351 * 1786831
383,11,x^11 + x^10 + 54,2 * 191 * 51495687563 * 1322367873311651
383,12,x^12 + x^11 + 78,2^9 * 3^2 * 5 * 7 * 13 * 191 * 6961 * 6967 * 14669 * 147073 * 237781
383,13,x^13 + x^12 + 29,2 * 79 * 191 * 443 * 677 * 421600592439177721486489
383,14,x^14 + x^13 + 53,2^8 * 3 * 29 * 43 * 127 * 191 * 2524606755161 * 24918639887359
383,15,x^15 + x^14 + 14,2 * 11 * 191 * 421 * 691 * 7621 * 147073 * 257351 * 1587430225392031
383,16,x^16 + x^15 + 22,2^11 * 3 * 5 * 17 * 41 * 113 * 191 * 193 * 14669 * 136601 * 3832337 * 312996293681
383,17,x^17 + x^16 + 8,2 * 191 * 214939282377498767802608909887974530872321
383,18,x^18 + x^17 + 20,2^8 * 3^3 * 7 * 19 * 73 * 191 * 397 * 6967 * 147073 * 1910752399 * 3156404483062657
383,19,x^19 + x^18 + 2,2 * 191 * 1550819 * 370138849 * 54927212451785510117341773262763
383,20,x^20 + x^19 + 47,2^9 * 3 * 5^2 * 11 * 191 * 7621 * 8741 * 12011 * 14669 * 79801 * 257351 * 1786831 * 132754048081
383,21,x^21 + x^20 + 18,2 * 127 * 191 * 147073 * 24918639887359 * 9936876318134557082685268670209
383,22,x^22 + x^21 + 99,2^8 * 3 * 23 * 191 * 1321 * 1213829 * 51495687563 * 1322367873311651 * 1836822228878561
383,23,x^23 + x^22 + 153,2 * 47 * 191 * 33004817 * 65487671 * 6678419659996151846083384354778398669337
383,24,x^24 + x^23 + 89,2^10 * 3^2 * 5 * 7 * 13 * 17 * 41 * 113 * 191 * 6961 * 6967 * 14669 * 136601 * 147073 * 237781 * 8185108753 * 56567337457
383,25,x^25 + x^24 + 7,2 * 11 * 101 * 151 * 191 * 7621 * 92051 * 257351 * 1312001 * 20430551 * 122584173128620581918373625551
383,26,x^26 + x^25 + 236,2^8 * 3 * 79 * 191 * 443 * 677 * 125207707 * 8628774857 * 9197560169279 * 421600592439177721486489
383,27,x^27 + x^26 + 86,2 * 191 * 147073 * 9613243 * 44350487267311 * 3156404483062657 * 73758082092584520218085181
383,28,x^28 + x^27 + 122,2^9 * 3 * 5 * 29 * 43 * 127 * 191 * 14669 * 5175857 * 841734228217 * 2286783607193 * 2524606755161 * 24918639887359
383,29,x^29 + x^28 + 8,2 * 59 * 191 * 13218582426412547 * 2745770198488035135533874772862661176967708928080568657
383,30,x^30 + x^29 + 111,2^8 * 3^2 * 7 * 11 * 31 * 191 * 421 * 691 * 6301 * 6967 * 7621 * 12011 * 147073 * 257351 * 1786831 * 1587430225392031 * 2376574653318571
