p,e,n,poly,factorization
6719,1,2,x^2 + x + 13,2^7 * 3 * 5 * 7 * 3359
6719,1,3,x^3 + x^2 + 5,2 * 3359 * 45151681
6719,1,4,x^4 + x^3 + 67,2^8 * 3 * 5 * 7 * 17 * 3359 * 1327793
6719,1,5,x^5 + x^4 + 2,2 * 11 * 61 * 1051 * 3359 * 2890400141
6719,1,6,x^6 + x^5 + 37,2^7 * 3^2 * 5 * 7 * 19 * 3359 * 791899 * 45151681
6719,1,7,x^7 + x^6 + 17,2 * 29 * 43 * 71 * 3359 * 50261 * 20679334622213
6719,1,8,x^8 + x^7 + 66,2^9 * 3 * 5 * 7 * 17 * 401 * 3359 * 1327793 * 2541231301361
6719,1,9,x^9 + x^8 + 14,2 * 2719 * 3359 * 45151681 * 33839087153300625439
6719,1,10,x^10 + x^9 + 53,2^7 * 3 * 5^2 * 7 * 11 * 31 * 61 * 1051 * 3359 * 2890400141 * 13146865934431
6719,1,11,x^11 + x^10 + 25,2 * 23 * 991 * 3037 * 3323 * 3359 * 7547 * 108033906089850095946581
6719,1,12,x^12 + x^11 + 22,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 3359 * 57637 * 791899 * 1327793 * 37260697 * 45151681
6719,1,13,x^13 + x^12 + 12,2 * 3359 * 3081972237910620678859 * 2747208441761269918466659
6719,1,14,x^14 + x^13 + 26,2^7 * 3 * 5 * 7^2 * 29 * 43 * 71 * 3359 * 8219 * 50261 * 327797 * 4877993525287 * 20679334622213
6719,1,15,x^15 + x^14 + 24,2 * 11 * 61 * 1051 * 3359 * 45151681 * 2890400141 * 4153100944653602490675538917121
6719,1,16,x^16 + x^15 + 208,2^10 * 3 * 5 * 7 * 17 * 401 * 3359 * 567121 * 1327793 * 60763169 * 2541231301361 * 60268584046365329
6719,1,17,x^17 + x^16 + 31,2 * 307 * 3359 * 30143390773027328666197466617 * 1864697634331150688155874555539
6719,1,18,x^18 + x^17 + 138,2^7 * 3^3 * 5 * 7 * 19 * 2719 * 3359 * 791899 * 45151681 * 33839087153300625439 * 30669492656405914194241
6719,1,19,x^19 + x^18 + 27,2 * 3359 * 2166077 * 615783617 * 16667067863 * 7663375118348816413 * 4572638532406205363779151
6719,1,20,x^20 + x^19 + 462,2^8 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 61 * 181 * 1051 * 3359 * 25541 * 1327793 * 2890400141 * 13146865934431 * 21914763613081225914961
6719,2,2,x^4 + x^3 + 67,2^8 * 3 * 5 * 7 * 17 * 3359 * 1327793
6719,2,3,x^6 + x^5 + 37,2^7 * 3^2 * 5 * 7 * 19 * 3359 * 791899 * 45151681
6719,2,4,x^8 + x^7 + 66,2^9 * 3 * 5 * 7 * 17 * 401 * 3359 * 1327793 * 2541231301361
6719,2,5,x^10 + x^9 + 53,2^7 * 3 * 5^2 * 7 * 11 * 31 * 61 * 1051 * 3359 * 2890400141 * 13146865934431
6719,2,6,x^12 + x^11 + 22,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 3359 * 57637 * 791899 * 1327793 * 37260697 * 45151681
6719,2,7,x^14 + x^13 + 26,2^7 * 3 * 5 * 7^2 * 29 * 43 * 71 * 3359 * 8219 * 50261 * 327797 * 4877993525287 * 20679334622213
6719,2,8,x^16 + x^15 + 208,2^10 * 3 * 5 * 7 * 17 * 401 * 3359 * 567121 * 1327793 * 60763169 * 2541231301361 * 60268584046365329
6719,2,9,x^18 + x^17 + 138,2^7 * 3^3 * 5 * 7 * 19 * 2719 * 3359 * 791899 * 45151681 * 33839087153300625439 * 30669492656405914194241
6719,2,10,x^20 + x^19 + 462,2^8 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 61 * 181 * 1051 * 3359 * 25541 * 1327793 * 2890400141 * 13146865934431 * 21914763613081225914961
6719,3,2,x^6 + x^5 + 37,2^7 * 3^2 * 5 * 7 * 19 * 3359 * 791899 * 45151681
6719,3,3,x^9 + x^8 + 14,2 * 2719 * 3359 * 45151681 * 33839087153300625439
6719,3,4,x^12 + x^11 + 22,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 3359 * 57637 * 791899 * 1327793 * 37260697 * 45151681
6719,3,5,x^15 + x^14 + 24,2 * 11 * 61 * 1051 * 3359 * 45151681 * 2890400141 * 4153100944653602490675538917121
6719,3,6,x^18 + x^17 + 138,2^7 * 3^3 * 5 * 7 * 19 * 2719 * 3359 * 791899 * 45151681 * 33839087153300625439 * 30669492656405914194241
6719,4,2,x^8 + x^7 + 66,2^9 * 3 * 5 * 7 * 17 * 401 * 3359 * 1327793 * 2541231301361
6719,4,3,x^12 + x^11 + 22,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 3359 * 57637 * 791899 * 1327793 * 37260697 * 45151681
6719,4,4,x^16 + x^15 + 208,2^10 * 3 * 5 * 7 * 17 * 401 * 3359 * 567121 * 1327793 * 60763169 * 2541231301361 * 60268584046365329
6719,4,5,x^20 + x^19 + 462,2^8 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 61 * 181 * 1051 * 3359 * 25541 * 1327793 * 2890400141 * 13146865934431 * 21914763613081225914961
6719,5,2,x^10 + x^9 + 53,2^7 * 3 * 5^2 * 7 * 11 * 31 * 61 * 1051 * 3359 * 2890400141 * 13146865934431
6719,5,3,x^15 + x^14 + 24,2 * 11 * 61 * 1051 * 3359 * 45151681 * 2890400141 * 4153100944653602490675538917121
6719,5,4,x^20 + x^19 + 462,2^8 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 61 * 181 * 1051 * 3359 * 25541 * 1327793 * 2890400141 * 13146865934431 * 21914763613081225914961
