p,n,poly,factorization
599,2,x^2 + x + 7,2^4 * 3 * 5^2 * 13 * 23
599,3,x^3 + x^2 + 8,2 * 7 * 13 * 23 * 51343
599,4,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 13 * 17 * 23 * 61 * 173
599,5,x^5 + x^4 + 9,2 * 11 * 13 * 23 * 2221 * 5278271
599,6,x^6 + x^5 + 61,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 139 * 859 * 51343
599,7,x^7 + x^6 + 3,2 * 13 * 23 * 46268622795238201
599,8,x^8 + x^7 + 46,2^6 * 3 * 5^2 * 13 * 17 * 23 * 61 * 173 * 4153 * 15499417
599,9,x^9 + x^8 + 8,2 * 7 * 13 * 23 * 37 * 2557 * 51343 * 488234522089
599,10,x^10 + x^9 + 262,2^4 * 3 * 5^3 * 11 * 13 * 23 * 41 * 181 * 811 * 2221 * 4271 * 5278271
599,11,x^11 + x^10 + 9,2 * 13 * 23 * 2707 * 49933874651 * 44066680808393
599,12,x^12 + x^11 + 7,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 23 * 61 * 139 * 173 * 859 * 51343 * 128737798801
599,13,x^13 + x^12 + 12,2 * 13^2 * 23 * 53 * 79 * 10141 * 45137 * 84779683 * 1011802928761
599,14,x^14 + x^13 + 44,2^4 * 3 * 5^2 * 13 * 23 * 19181 * 2404170483947 * 46268622795238201
599,15,x^15 + x^14 + 20,2 * 7 * 11 * 13 * 23 * 31 * 271 * 2221 * 7591 * 51343 * 5278271 * 259453161232711
599,16,x^16 + x^15 + 70,2^7 * 3 * 5^2 * 13 * 17 * 23 * 61 * 173 * 1249 * 4153 * 3319633 * 15499417 * 1998628480753
599,17,x^17 + x^16 + 52,2 * 13 * 23 * 275140673881758047368636277847824439095035201
599,18,x^18 + x^17 + 11,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 23 * 37 * 139 * 163 * 631 * 859 * 2557 * 51343 * 87877 * 89659 * 488234522089
599,19,x^19 + x^18 + 17,2 * 13 * 23 * 33685063 * 11709371340992940611 * 250286542201110399903557
599,20,x^20 + x^19 + 69,2^5 * 3 * 5^3 * 11 * 13 * 17 * 23 * 41 * 61 * 173 * 181 * 811 * 2221 * 4271 * 5278271 * 9952121 * 12867661 * 129419021
599,21,x^21 + x^20 + 71,2 * 7^2 * 13 * 23 * 43 * 9199 * 51343 * 22798950511 * 33742267336389109 * 46268622795238201
599,22,x^22 + x^21 + 31,2^4 * 3 * 5^2 * 13 * 23 * 1321 * 2707 * 49933874651 * 837520787599 * 5365934697509 * 44066680808393
599,23,x^23 + x^22 + 9,2 * 13 * 23^2 * 552570753659483252155491140976912526375481922756097645371887
599,24,x^24 + x^23 + 138,2^6 * 3^2 * 5^2 * 7 * 13 * 17 * 23 * 61 * 139 * 173 * 859 * 4153 * 51343 * 2512177 * 15499417 * 128737798801 * 6597271299900913
599,25,x^25 + x^24 + 3,2 * 11 * 13 * 23 * 1201 * 2221 * 14401 * 5278271 * 1542441839853139951651 * 1325537420988414270809894251
599,26,x^26 + x^25 + 14,2^4 * 3 * 5^2 * 13^2 * 23 * 53 * 79 * 313 * 10141 * 45137 * 36888697 * 84779683 * 373182473 * 1011802928761 * 494354565842021
599,27,x^27 + x^26 + 48,2 * 7 * 13 * 23 * 37 * 541 * 2557 * 51343 * 488234522089 * 182173640787048976124843367699040351220274177661
599,28,x^28 + x^27 + 79,2^5 * 3 * 5^2 * 13 * 17 * 23 * 29 * 61 * 173 * 19181 * 2404170483947 * 46268622795238201 * 73573710712548518560750461173669
