p,n,poly,factorization
1583,2,x^2 + x + 19,2^5 * 3^2 * 7 * 11 * 113
1583,3,x^3 + x^2 + 2,2 * 7 * 113 * 2507473
1583,4,x^4 + x^3 + 40,2^6 * 3^2 * 5 * 7 * 11 * 29 * 113 * 8641
1583,5,x^5 + x^4 + 33,2 * 7 * 31 * 61 * 113 * 181 * 18358111
1583,6,x^6 + x^5 + 31,2^5 * 3^3 * 7 * 11 * 13 * 113 * 157 * 409 * 2507473
1583,7,x^7 + x^6 + 17,2 * 7^2 * 43 * 113 * 52311049024660693
1583,8,x^8 + x^7 + 224,2^7 * 3^2 * 5 * 7 * 11 * 17 * 29 * 113 * 1097 * 8641 * 168359689
1583,9,x^9 + x^8 + 2,2 * 7 * 19 * 113 * 34327 * 869293 * 2507473 * 27754273
1583,10,x^10 + x^9 + 30,2^5 * 3^2 * 7 * 11 * 31 * 41 * 61 * 113 * 181 * 491 * 1301 * 239611 * 18358111
1583,11,x^11 + x^10 + 51,2 * 7 * 113 * 20450299 * 4834860213603545781157987
1583,12,x^12 + x^11 + 154,2^6 * 3^3 * 5 * 7 * 11 * 13 * 29 * 37 * 113 * 157 * 409 * 8641 * 18313 * 2507473 * 9267493
1583,13,x^13 + x^12 + 8,2 * 7 * 53 * 113 * 52027 * 611131 * 896809213 * 163948098869527337
1583,14,x^14 + x^13 + 124,2^5 * 3^2 * 7^2 * 11 * 43 * 113 * 3557 * 4421069698009931 * 52311049024660693
1583,15,x^15 + x^14 + 2,2 * 7 * 31 * 61 * 113 * 181 * 116461 * 2507473 * 10879081 * 18358111 * 31102848011101
1583,16,x^16 + x^15 + 168,2^8 * 3^2 * 5 * 7 * 11 * 17 * 29 * 113 * 1097 * 8641 * 168359689 * 97154822801 * 202933132492721
1583,17,x^17 + x^16 + 4,2 * 7 * 113 * 28243241063920073555407 * 55087687362560965773098685103
1583,18,x^18 + x^17 + 57,2^5 * 3^4 * 7 * 11 * 13 * 19 * 113 * 127 * 157 * 409 * 34327 * 869293 * 2507473 * 27754273 * 41300994888905743
1583,19,x^19 + x^18 + 25,2 * 7 * 113 * 2505234606537427 * 237228856015246586047 * 6560168377147998229237
1583,20,x^20 + x^19 + 107,2^6 * 3^2 * 5^2 * 7 * 11 * 29 * 31 * 41 * 61 * 113 * 181 * 491 * 1301 * 8641 * 50741 * 239611 * 18358111 * 93306041 * 1665744379841
1583,21,x^21 + x^20 + 88,2 * 7^2 * 43 * 113 * 1303 * 2507473 * 68464411 * 52311049024660693 * 2773877327107573932799640773
1583,22,x^22 + x^21 + 371,2^5 * 3^2 * 7 * 11^2 * 23 * 67 * 113 * 20450299 * 4834860213603545781157987 * 5825585254959075113393662877
1583,23,x^23 + x^22 + 46,2 * 7 * 47 * 113 * 3037 * 14551335343 * 491277854961671891441 * 23992852012911228080976647701355989
1583,24,x^24 + x^23 + 365,2^7 * 3^3 * 5 * 7 * 11 * 13 * 17 * 29 * 37 * 113 * 157 * 409 * 1097 * 8641 * 18313 * 2507473 * 9267493 * 168359689 * 39431865055558048874982721
1583,25,x^25 + x^24 + 158,2 * 7 * 31 * 61 * 101 * 113 * 181 * 582551 * 18358111 * 616462601 * 36662927099456351 * 7342248881148383485054378818301
