p,r,n,poly,factorization
4289,1,2,x^2 + x + 6,2^7 * 3 * 5 * 11 * 13 * 67
4289,1,3,x^3 + x^2 + 3,2^6 * 67 * 79 * 283 * 823
4289,1,4,x^4 + x^3 + 7,2^8 * 3 * 5 * 11 * 13 * 67 * 9197761
4289,1,5,x^5 + x^4 + 7,2^6 * 67 * 338474109650821
4289,1,6,x^6 + x^5 + 35,2^7 * 3^2 * 5 * 7 * 11 * 13 * 67 * 79 * 283 * 823 * 875773
4289,1,7,x^7 + x^6 + 23,2^6 * 67 * 1471 * 8807 * 9619 * 32467 * 1538951
4289,1,8,x^8 + x^7 + 70,2^9 * 3 * 5 * 11 * 13 * 67 * 193 * 246889 * 3550873 * 9197761
4289,1,9,x^9 + x^8 + 6,2^6 * 37 * 67 * 73 * 79 * 109 * 283 * 823 * 104869 * 201622069711
4289,1,10,x^10 + x^9 + 60,2^7 * 3 * 5^2 * 11 * 13 * 41 * 67 * 1650323477381 * 338474109650821
4289,1,11,x^11 + x^10 + 22,2^6 * 67 * 105060913 * 46394326793 * 432270585283490339
4289,1,12,x^12 + x^11 + 68,2^8 * 3^2 * 5 * 7 * 11 * 13 * 67 * 79 * 157 * 283 * 823 * 875773 * 9197761 * 2155383276853
4289,1,13,x^13 + x^12 + 3,2^6 * 53 * 67 * 758826183695190933869 * 963730595641505786173
4289,1,14,x^14 + x^13 + 19,2^7 * 3 * 5 * 11 * 13 * 43 * 67 * 1471 * 1667 * 2269 * 8807 * 9619 * 32467 * 1538951 * 38264538537653
4289,1,15,x^15 + x^14 + 43,2^6 * 67 * 79 * 283 * 823 * 105803752378381 * 338474109650821 * 1082046762462661
4289,1,16,x^16 + x^15 + 157,2^10 * 3 * 5 * 11 * 13 * 17 * 67 * 193 * 246889 * 563041 * 3550873 * 9197761 * 165927889 * 36050396368577
4289,1,17,x^17 + x^16 + 3,2^6 * 67 * 103 * 10303 * 12359391373183275175277376985128127204461324801362809
4289,1,18,x^18 + x^17 + 201,2^7 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 67 * 73 * 79 * 109 * 283 * 823 * 3673 * 104869 * 875773 * 201622069711 * 29733120669574513
4289,1,19,x^19 + x^18 + 6,2^6 * 67 * 340519 * 4316934521 * 11706729770976189223 * 14020312624272734076725080120283
4289,1,20,x^20 + x^19 + 399,2^8 * 3 * 5^2 * 11 * 13 * 41 * 67 * 36721 * 9197761 * 650125926641 * 1650323477381 * 4796631563681 * 338474109650821
4289,1,21,x^21 + x^20 + 27,2^6 * 67 * 79 * 283 * 823 * 1471 * 8807 * 9619 * 32467 * 1538951 * 133041696881640737527 * 291194729293562272220743
4289,1,22,x^22 + x^21 + 62,2^7 * 3 * 5 * 11^2 * 13 * 23 * 67 * 3081343 * 105060913 * 46394326793 * 432270585283490339 * 2701460680011601985445668459
4289,2,2,x^4 + x^3 + 7,2^8 * 3 * 5 * 11 * 13 * 67 * 9197761
4289,2,3,x^6 + x^5 + 35,2^7 * 3^2 * 5 * 7 * 11 * 13 * 67 * 79 * 283 * 823 * 875773
4289,2,4,x^8 + x^7 + 70,2^9 * 3 * 5 * 11 * 13 * 67 * 193 * 246889 * 3550873 * 9197761
4289,2,5,x^10 + x^9 + 60,2^7 * 3 * 5^2 * 11 * 13 * 41 * 67 * 1650323477381 * 338474109650821
4289,2,6,x^12 + x^11 + 68,2^8 * 3^2 * 5 * 7 * 11 * 13 * 67 * 79 * 157 * 283 * 823 * 875773 * 9197761 * 2155383276853
4289,2,7,x^14 + x^13 + 19,2^7 * 3 * 5 * 11 * 13 * 43 * 67 * 1471 * 1667 * 2269 * 8807 * 9619 * 32467 * 1538951 * 38264538537653
4289,2,8,x^16 + x^15 + 157,2^10 * 3 * 5 * 11 * 13 * 17 * 67 * 193 * 246889 * 563041 * 3550873 * 9197761 * 165927889 * 36050396368577
4289,2,9,x^18 + x^17 + 201,2^7 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 67 * 73 * 79 * 109 * 283 * 823 * 3673 * 104869 * 875773 * 201622069711 * 29733120669574513
4289,2,10,x^20 + x^19 + 399,2^8 * 3 * 5^2 * 11 * 13 * 41 * 67 * 36721 * 9197761 * 650125926641 * 1650323477381 * 4796631563681 * 338474109650821
4289,2,11,x^22 + x^21 + 62,2^7 * 3 * 5 * 11^2 * 13 * 23 * 67 * 3081343 * 105060913 * 46394326793 * 432270585283490339 * 2701460680011601985445668459
4289,3,2,x^6 + x^5 + 35,2^7 * 3^2 * 5 * 7 * 11 * 13 * 67 * 79 * 283 * 823 * 875773
4289,3,3,x^9 + x^8 + 6,2^6 * 37 * 67 * 73 * 79 * 109 * 283 * 823 * 104869 * 201622069711
