p,e,n,poly,factorization
9473,1,2,x^2 + x + 10,2^9 * 3 * 37 * 1579
9473,1,3,x^3 + x^2 + 5,2^8 * 7 * 13 * 19 * 37 * 51907
9473,1,4,x^4 + x^3 + 12,2^10 * 3 * 5 * 17 * 37 * 1579 * 527869
9473,1,5,x^5 + x^4 + 46,2^8 * 37 * 370571 * 21733244591
9473,1,6,x^6 + x^5 + 23,2^9 * 3^2 * 7 * 13 * 19 * 37 * 1579 * 51907 * 29909419
9473,1,7,x^7 + x^6 + 22,2^8 * 37 * 71 * 1093 * 4733 * 1967687182413457
9473,1,8,x^8 + x^7 + 51,2^11 * 3 * 5 * 17 * 37 * 97 * 409 * 1579 * 527869 * 101490434377
9473,1,9,x^9 + x^8 + 20,2^8 * 7 * 13 * 19 * 37 * 487 * 51907 * 880993 * 6455539 * 260910343
9473,1,10,x^10 + x^9 + 54,2^9 * 3 * 11 * 37 * 1291 * 1579 * 370571 * 21733244591 * 567003028681
9473,1,11,x^11 + x^10 + 5,2^8 * 37 * 89 * 65392992865219129376914352910546911747
9473,1,12,x^12 + x^11 + 12,2^10 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 1579 * 15073 * 51907 * 527869 * 29909419 * 534257275681
9473,1,13,x^13 + x^12 + 84,2^8 * 37 * 3797 * 100517 * 116934481 * 766728951977 * 15262712550588970637
9473,1,14,x^14 + x^13 + 23,2^9 * 3 * 37 * 71 * 1093 * 1579 * 2591 * 4733 * 347173 * 803278282441139 * 1967687182413457
9473,1,15,x^15 + x^14 + 42,2^8 * 7 * 13 * 19 * 31 * 37 * 631 * 51907 * 225781 * 370571 * 21733244591 * 14681688491901547817941
9473,1,16,x^16 + x^15 + 65,2^12 * 3 * 5 * 17 * 37 * 97 * 409 * 1409 * 1579 * 21617 * 527869 * 16803793 * 101490434377 * 63351450668881729
9473,1,17,x^17 + x^16 + 42,2^8 * 37 * 103 * 1163719 * 35088200422585563185876829226761359236051733754587488513
9473,1,18,x^18 + x^17 + 70,2^9 * 3^3 * 7 * 13 * 19 * 37 * 127 * 487 * 1579 * 51907 * 166393 * 880993 * 6455539 * 24578713 * 29909419 * 260910343 * 463773637
9473,1,19,x^19 + x^18 + 78,2^8 * 37 * 31883 * 156941 * 1040417657 * 25005975236946669829 * 2899174885855854349724037924415457
9473,1,20,x^20 + x^19 + 143,2^10 * 3 * 5^2 * 11 * 17 * 37 * 41 * 1291 * 1579 * 370571 * 527869 * 21733244591 * 567003028681 * 316334407584566840253655863301
9473,2,2,x^4 + x^3 + 12,2^10 * 3 * 5 * 17 * 37 * 1579 * 527869
9473,2,3,x^6 + x^5 + 23,2^9 * 3^2 * 7 * 13 * 19 * 37 * 1579 * 51907 * 29909419
9473,2,4,x^8 + x^7 + 51,2^11 * 3 * 5 * 17 * 37 * 97 * 409 * 1579 * 527869 * 101490434377
9473,2,5,x^10 + x^9 + 54,2^9 * 3 * 11 * 37 * 1291 * 1579 * 370571 * 21733244591 * 567003028681
9473,2,6,x^12 + x^11 + 12,2^10 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 1579 * 15073 * 51907 * 527869 * 29909419 * 534257275681
9473,2,7,x^14 + x^13 + 23,2^9 * 3 * 37 * 71 * 1093 * 1579 * 2591 * 4733 * 347173 * 803278282441139 * 1967687182413457
9473,2,8,x^16 + x^15 + 65,2^12 * 3 * 5 * 17 * 37 * 97 * 409 * 1409 * 1579 * 21617 * 527869 * 16803793 * 101490434377 * 63351450668881729
9473,2,9,x^18 + x^17 + 70,2^9 * 3^3 * 7 * 13 * 19 * 37 * 127 * 487 * 1579 * 51907 * 166393 * 880993 * 6455539 * 24578713 * 29909419 * 260910343 * 463773637
9473,2,10,x^20 + x^19 + 143,2^10 * 3 * 5^2 * 11 * 17 * 37 * 41 * 1291 * 1579 * 370571 * 527869 * 21733244591 * 567003028681 * 316334407584566840253655863301
9473,3,2,x^6 + x^5 + 23,2^9 * 3^2 * 7 * 13 * 19 * 37 * 1579 * 51907 * 29909419
9473,3,3,x^9 + x^8 + 20,2^8 * 7 * 13 * 19 * 37 * 487 * 51907 * 880993 * 6455539 * 260910343
9473,3,4,x^12 + x^11 + 12,2^10 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 1579 * 15073 * 51907 * 527869 * 29909419 * 534257275681
9473,3,5,x^15 + x^14 + 42,2^8 * 7 * 13 * 19 * 31 * 37 * 631 * 51907 * 225781 * 370571 * 21733244591 * 14681688491901547817941
9473,3,6,x^18 + x^17 + 70,2^9 * 3^3 * 7 * 13 * 19 * 37 * 127 * 487 * 1579 * 51907 * 166393 * 880993 * 6455539 * 24578713 * 29909419 * 260910343 * 463773637
9473,4,2,x^8 + x^7 + 51,2^11 * 3 * 5 * 17 * 37 * 97 * 409 * 1579 * 527869 * 101490434377
9473,4,3,x^12 + x^11 + 12,2^10 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 1579 * 15073 * 51907 * 527869 * 29909419 * 534257275681
9473,4,4,x^16 + x^15 + 65,2^12 * 3 * 5 * 17 * 37 * 97 * 409 * 1409 * 1579 * 21617 * 527869 * 16803793 * 101490434377 * 63351450668881729
9473,4,5,x^20 + x^19 + 143,2^10 * 3 * 5^2 * 11 * 17 * 37 * 41 * 1291 * 1579 * 370571 * 527869 * 21733244591 * 567003028681 * 316334407584566840253655863301
9473,5,2,x^10 + x^9 + 54,2^9 * 3 * 11 * 37 * 1291 * 1579 * 370571 * 21733244591 * 567003028681
9473,5,3,x^15 + x^14 + 42,2^8 * 7 * 13 * 19 * 31 * 37 * 631 * 51907 * 225781 * 370571 * 21733244591 * 14681688491901547817941
9473,5,4,x^20 + x^19 + 143,2^10 * 3 * 5^2 * 11 * 17 * 37 * 41 * 1291 * 1579 * 370571 * 527869 * 21733244591 * 567003028681 * 316334407584566840253655863301
9473,6,2,x^12 + x^11 + 12,2^10 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 1579 * 15073 * 51907 * 527869 * 29909419 * 534257275681
9473,6,3,x^18 + x^17 + 70,2^9 * 3^3 * 7 * 13 * 19 * 37 * 127 * 487 * 1579 * 51907 * 166393 * 880993 * 6455539 * 24578713 * 29909419 * 260910343 * 463773637
9473,7,2,x^14 + x^13 + 23,2^9 * 3 * 37 * 71 * 1093 * 1579 * 2591 * 4733 * 347173 * 803278282441139 * 1967687182413457
9473,8,2,x^16 + x^15 + 65,2^12 * 3 * 5 * 17 * 37 * 97 * 409 * 1409 * 1579 * 21617 * 527869 * 16803793 * 101490434377 * 63351450668881729
9473,9,2,x^18 + x^17 + 70,2^9 * 3^3 * 7 * 13 * 19 * 37 * 127 * 487 * 1579 * 51907 * 166393 * 880993 * 6455539 * 24578713 * 29909419 * 260910343 * 463773637
9473,10,2,x^20 + x^19 + 143,2^10 * 3 * 5^2 * 11 * 17 * 37 * 41 * 1291 * 1579 * 370571 * 527869 * 21733244591 * 567003028681 * 316334407584566840253655863301
