p,e,n,poly,factorization
6907,1,2,x^2 + x + 2,2^3 * 3 * 11 * 157 * 1151
6907,1,3,x^3 + x^2 + 42,2 * 3^2 * 31 * 139 * 1151 * 3691
6907,1,4,x^4 + x^3 + 46,2^4 * 3 * 5^2 * 11 * 157 * 1151 * 954133
6907,1,5,x^5 + x^4 + 4,2 * 3 * 1151 * 18401 * 123702729001
6907,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 11 * 13^2 * 31 * 61 * 139 * 157 * 661 * 1151 * 3691
6907,1,7,x^7 + x^6 + 4,2 * 3 * 71 * 1151 * 263021711 * 5814999352597
6907,1,8,x^8 + x^7 + 12,2^5 * 3 * 5^2 * 11 * 157 * 1151 * 954133 * 1137962179404601
6907,1,9,x^9 + x^8 + 13,2 * 3^3 * 31 * 139 * 919 * 1151 * 3691 * 415675387 * 94742678827
6907,1,10,x^10 + x^9 + 21,2^3 * 3 * 11 * 157 * 1151 * 18401 * 123702729001 * 2275594896684301
6907,1,11,x^11 + x^10 + 4,2 * 3 * 463 * 1151 * 13395083980009337 * 39850246330413557347
6907,1,12,x^12 + x^11 + 73,2^4 * 3^2 * 5^2 * 7 * 11 * 13^2 * 31 * 61 * 139 * 157 * 661 * 1151 * 3691 * 954133 * 2275924311102553
6907,1,13,x^13 + x^12 + 53,2 * 3 * 1151 * 16069 * 85656441547 * 8566185502801625086085392857007
6907,1,14,x^14 + x^13 + 3,2^3 * 3 * 11 * 29 * 43 * 71 * 157 * 239 * 1151 * 1785001 * 263021711 * 204066184771 * 5814999352597
6907,1,15,x^15 + x^14 + 7,2 * 3^2 * 31 * 139 * 181 * 1151 * 3691 * 18401 * 123702729001 * 133390096668391 * 214511511929131
6907,1,16,x^16 + x^15 + 89,2^6 * 3 * 5^2 * 11 * 17 * 157 * 257 * 593 * 1151 * 954133 * 1164593 * 1137962179404601 * 858370411681569121
6907,1,17,x^17 + x^16 + 15,2 * 3 * 1151 * 2175559 * 12334550075826044784899503859083832751448060713253329239
6907,1,18,x^18 + x^17 + 69,2^3 * 3^3 * 7 * 11 * 13^2 * 19 * 31 * 37 * 61 * 139 * 157 * 199 * 661 * 919 * 1151 * 3691 * 415675387 * 94742678827 * 776119034260428031
6907,1,19,x^19 + x^18 + 37,2 * 3 * 571 * 647 * 1103 * 1151 * 1597 * 20991990278874463301909 * 93712744302532562060080314980376119
6907,1,20,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11 * 101 * 157 * 1151 * 18401 * 149101 * 954133 * 1364022161 * 123702729001 * 50433868104941 * 2275594896684301
6907,2,2,x^4 + x^3 + 46,2^4 * 3 * 5^2 * 11 * 157 * 1151 * 954133
6907,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 11 * 13^2 * 31 * 61 * 139 * 157 * 661 * 1151 * 3691
