p,r,n,poly,factorization
5387,1,2,x^2 + x + 5,2^3 * 3 * 449 * 2693
5387,1,3,x^3 + x^2 + 3,2 * 7 * 2693 * 4146451
5387,1,4,x^4 + x^3 + 62,2^4 * 3 * 5 * 13 * 449 * 2693 * 223229
5387,1,5,x^5 + x^4 + 9,2 * 41 * 191 * 2693 * 107560126591
5387,1,6,x^6 + x^5 + 38,2^3 * 3^2 * 7 * 109 * 449 * 2693 * 88729 * 4146451
5387,1,7,x^7 + x^6 + 11,2 * 617 * 2693 * 223836677 * 176988914593
5387,1,8,x^8 + x^7 + 70,2^5 * 3 * 5 * 13 * 17 * 449 * 2693 * 146849 * 223229 * 168670057
5387,1,9,x^9 + x^8 + 14,2 * 7 * 307 * 2693 * 8623 * 18541 * 4146451 * 497911248613
5387,1,10,x^10 + x^9 + 28,2^3 * 3 * 11 * 41 * 191 * 449 * 2693 * 169991 * 450286241 * 107560126591
5387,1,11,x^11 + x^10 + 41,2 * 2693 * 5735489 * 640826018537 * 5600667551789864269
5387,1,12,x^12 + x^11 + 2,2^4 * 3^2 * 5 * 7 * 13 * 109 * 449 * 2693 * 88729 * 223229 * 512137 * 4146451 * 1644378289
5387,1,13,x^13 + x^12 + 27,2 * 2693 * 31019 * 19258237586350475203051199925329632773419
5387,1,14,x^14 + x^13 + 55,2^3 * 3 * 29 * 449 * 617 * 2693 * 223836677 * 176988914593 * 842564668676855278967
5387,1,15,x^15 + x^14 + 41,2 * 7 * 41 * 191 * 631 * 2693 * 887191 * 4146451 * 107560126591 * 1266626853385878238081
5387,1,16,x^16 + x^15 + 2,2^6 * 3 * 5 * 13 * 17 * 449 * 2693 * 34369 * 146849 * 223229 * 38551169 * 168670057 * 216697073 * 1235060737
5387,1,17,x^17 + x^16 + 14,2 * 2693 * 6375647 * 756834629 * 21351745409 * 23833576282039 * 204872836403847635237
5387,1,18,x^18 + x^17 + 50,2^3 * 3^3 * 7 * 19^2 * 109 * 181 * 307 * 449 * 2693 * 8623 * 18541 * 88729 * 2378359 * 4146451 * 52420047751 * 497911248613
5387,1,19,x^19 + x^18 + 4,2 * 2693 * 25086504548986843 * 581950483818283060069127960849081483308059412317439
5387,1,20,x^20 + x^19 + 20,2^4 * 3 * 5^2 * 11 * 13 * 41 * 191 * 449 * 2693 * 169991 * 223229 * 450286241 * 107560126591 * 141842306613135350088069515261
5387,1,21,x^21 + x^20 + 89,2 * 7^2 * 421 * 617 * 2693 * 5419 * 4146451 * 223836677 * 176988914593 * 14467550453413 * 2584572907960051504180021
5387,2,2,x^4 + x^3 + 62,2^4 * 3 * 5 * 13 * 449 * 2693 * 223229
5387,2,3,x^6 + x^5 + 38,2^3 * 3^2 * 7 * 109 * 449 * 2693 * 88729 * 4146451
5387,2,4,x^8 + x^7 + 70,2^5 * 3 * 5 * 13 * 17 * 449 * 2693 * 146849 * 223229 * 168670057
5387,2,5,x^10 + x^9 + 28,2^3 * 3 * 11 * 41 * 191 * 449 * 2693 * 169991 * 450286241 * 107560126591
5387,2,6,x^12 + x^11 + 2,2^4 * 3^2 * 5 * 7 * 13 * 109 * 449 * 2693 * 88729 * 223229 * 512137 * 4146451 * 1644378289
5387,2,7,x^14 + x^13 + 55,2^3 * 3 * 29 * 449 * 617 * 2693 * 223836677 * 176988914593 * 842564668676855278967
5387,2,8,x^16 + x^15 + 2,2^6 * 3 * 5 * 13 * 17 * 449 * 2693 * 34369 * 146849 * 223229 * 38551169 * 168670057 * 216697073 * 1235060737
5387,2,9,x^18 + x^17 + 50,2^3 * 3^3 * 7 * 19^2 * 109 * 181 * 307 * 449 * 2693 * 8623 * 18541 * 88729 * 2378359 * 4146451 * 52420047751 * 497911248613
5387,2,10,x^20 + x^19 + 20,2^4 * 3 * 5^2 * 11 * 13 * 41 * 191 * 449 * 2693 * 169991 * 223229 * 450286241 * 107560126591 * 141842306613135350088069515261
5387,3,2,x^6 + x^5 + 38,2^3 * 3^2 * 7 * 109 * 449 * 2693 * 88729 * 4146451
5387,3,3,x^9 + x^8 + 14,2 * 7 * 307 * 2693 * 8623 * 18541 * 4146451 * 497911248613
5387,3,4,x^12 + x^11 + 2,2^4 * 3^2 * 5 * 7 * 13 * 109 * 449 * 2693 * 88729 * 223229 * 512137 * 4146451 * 1644378289
5387,3,5,x^15 + x^14 + 41,2 * 7 * 41 * 191 * 631 * 2693 * 887191 * 4146451 * 107560126591 * 1266626853385878238081
