p,e,n,poly,factorization
3547,1,2,x^2 + x + 2,2^3 * 3^2 * 197 * 887
3547,1,3,x^3 + x^2 + 9,2 * 3^3 * 197 * 4194919
3547,1,4,x^4 + x^3 + 11,2^4 * 3^2 * 5 * 197 * 457 * 887 * 2753
3547,1,5,x^5 + x^4 + 34,2 * 3^2 * 11 * 61 * 191 * 197 * 8101 * 152501
3547,1,6,x^6 + x^5 + 2,2^3 * 3^3 * 7^2 * 197 * 887 * 256687 * 4194919
3547,1,7,x^7 + x^6 + 9,2 * 3^2 * 43 * 197 * 211 * 239 * 1471 * 624493760381
3547,1,8,x^8 + x^7 + 75,2^5 * 3^2 * 5 * 113 * 197 * 457 * 601 * 887 * 2753 * 1165364657
3547,1,9,x^9 + x^8 + 19,2 * 3^4 * 197 * 54001 * 4194919 * 8211961 * 1496915191
3547,1,10,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 61 * 191 * 197 * 491 * 887 * 8101 * 152501 * 322285553831
3547,1,11,x^11 + x^10 + 4,2 * 3^2 * 197 * 315307529618228328859586621723965637
3547,1,12,x^12 + x^11 + 354,2^4 * 3^3 * 5 * 7^2 * 13 * 197 * 457 * 887 * 2753 * 256687 * 4194919 * 12175908255421
3547,1,13,x^13 + x^12 + 9,2 * 3^2 * 53 * 157 * 197 * 521 * 2541527 * 517110439 * 8436961937 * 82523825281
3547,1,14,x^14 + x^13 + 30,2^3 * 3^2 * 29 * 43 * 197 * 211 * 239 * 887 * 1471 * 624493760381 * 68650975104152544167
3547,1,15,x^15 + x^14 + 16,2 * 3^3 * 11 * 61 * 191 * 197 * 8101 * 152501 * 4194919 * 8772991 * 24230881 * 117828449269231
3547,1,16,x^16 + x^15 + 83,2^6 * 3^2 * 5 * 17 * 113 * 197 * 457 * 601 * 887 * 2753 * 1165364657 * 736903451605505773485488993
3547,1,17,x^17 + x^16 + 4,2 * 3^2 * 137 * 197 * 4583327657182643976202572467626220336975874772473586393
3547,1,18,x^18 + x^17 + 30,2^3 * 3^4 * 7^2 * 19 * 181 * 197 * 887 * 5851 * 54001 * 256687 * 4194919 * 8211961 * 1496915191 * 98970293205163
3547,1,19,x^19 + x^18 + 9,2 * 3^2 * 197 * 4313049743 * 1831636893865947170481264701180288714262926473378611419
3547,1,20,x^20 + x^19 + 165,2^4 * 3^2 * 5^2 * 11 * 41 * 61 * 191 * 197 * 457 * 491 * 887 * 2753 * 8101 * 75821 * 152501 * 200525441 * 322285553831 * 8038529762281
3547,1,21,x^21 + x^20 + 71,2 * 3^3 * 43 * 197 * 211 * 239 * 1093 * 1471 * 4194919 * 969831493 * 624493760381 * 3740204598286336503649044450481
3547,1,22,x^22 + x^21 + 14,2^3 * 3^2 * 23 * 197 * 887 * 1741213 * 7868822068273484556713581877 * 315307529618228328859586621723965637
3547,2,2,x^4 + x^3 + 11,2^4 * 3^2 * 5 * 197 * 457 * 887 * 2753
3547,2,3,x^6 + x^5 + 2,2^3 * 3^3 * 7^2 * 197 * 887 * 256687 * 4194919
3547,2,4,x^8 + x^7 + 75,2^5 * 3^2 * 5 * 113 * 197 * 457 * 601 * 887 * 2753 * 1165364657
3547,2,5,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 61 * 191 * 197 * 491 * 887 * 8101 * 152501 * 322285553831
3547,2,6,x^12 + x^11 + 354,2^4 * 3^3 * 5 * 7^2 * 13 * 197 * 457 * 887 * 2753 * 256687 * 4194919 * 12175908255421
3547,2,7,x^14 + x^13 + 30,2^3 * 3^2 * 29 * 43 * 197 * 211 * 239 * 887 * 1471 * 624493760381 * 68650975104152544167
3547,2,8,x^16 + x^15 + 83,2^6 * 3^2 * 5 * 17 * 113 * 197 * 457 * 601 * 887 * 2753 * 1165364657 * 736903451605505773485488993
