p,n,poly,factorization
743,2,x^2 + x + 5,2^4 * 3 * 7 * 31 * 53
743,3,x^3 + x^2 + 8,2 * 7 * 53 * 552793
743,4,x^4 + x^3 + 20,2^5 * 3 * 5^2 * 7 * 31 * 53 * 61 * 181
743,5,x^5 + x^4 + 2,2 * 7 * 53 * 101 * 3021473501
743,6,x^6 + x^5 + 34,2^4 * 3^2 * 7 * 31 * 53 * 127 * 1447 * 552793
743,7,x^7 + x^6 + 6,2 * 7^2 * 53 * 281 * 3767 * 22736196337
743,8,x^8 + x^7 + 28,2^6 * 3 * 5^2 * 7 * 31 * 53 * 61 * 97 * 181 * 2273 * 691121
743,9,x^9 + x^8 + 19,2 * 7 * 53 * 3673 * 552793 * 45804901681009
743,10,x^10 + x^9 + 89,2^4 * 3 * 7 * 11 * 31 * 53 * 101 * 1511 * 18311081 * 3021473501
743,11,x^11 + x^10 + 8,2 * 7 * 53 * 3499 * 5413 * 2710760049631414330639
743,12,x^12 + x^11 + 87,2^5 * 3^2 * 5^2 * 7 * 13 * 31 * 53 * 61 * 127 * 181 * 1447 * 552793 * 23442888181
743,13,x^13 + x^12 + 3,2 * 7 * 53 * 937 * 179479 * 2922349 * 57672046345576601563
743,14,x^14 + x^13 + 10,2^4 * 3 * 7^2 * 31 * 53 * 281 * 617 * 3767 * 15359 * 17729670169 * 22736196337
743,15,x^15 + x^14 + 2,2 * 7 * 53 * 101 * 552793 * 13217101 * 3021473501 * 7017612667433701
743,16,x^16 + x^15 + 201,2^7 * 3 * 5^2 * 7 * 17 * 31 * 53 * 61 * 97 * 113 * 181 * 2273 * 2609 * 691121 * 9265717830242609
743,17,x^17 + x^16 + 3,2 * 7 * 53 * 2143 * 12731243323 * 316601478782200041010934729563309
743,18,x^18 + x^17 + 26,2^4 * 3^3 * 7 * 19 * 31 * 37 * 53 * 127 * 1447 * 3673 * 6661 * 18253 * 552793 * 656119 * 45804901681009
743,19,x^19 + x^18 + 74,2 * 7 * 53 * 647 * 24303386818229 * 303258146478681097151371780351590211
743,20,x^20 + x^19 + 177,2^5 * 3 * 5^3 * 7 * 11 * 31 * 41 * 53 * 61 * 101 * 181 * 1511 * 3881 * 18311081 * 3021473501 * 116737992219625181
743,21,x^21 + x^20 + 11,2 * 7^2 * 53 * 281 * 547 * 3767 * 195049 * 552793 * 5561221 * 22736196337 * 47640866209497539623
743,22,x^22 + x^21 + 14,2^4 * 3 * 7 * 23 * 31 * 53 * 3499 * 5413 * 124469621 * 17885982959196616529 * 2710760049631414330639
743,23,x^23 + x^22 + 24,2 * 7 * 53 * 323933 * 253771559 * 293042587 * 80126238875734211 * 752896318097351794071467
743,24,x^24 + x^23 + 10,2^6 * 3^2 * 5^2 * 7 * 13 * 31 * 53 * 61 * 97 * 127 * 181 * 1447 * 2273 * 552793 * 691121 * 23442888181 * 92877498540688840658401
743,25,x^25 + x^24 + 6,2 * 7 * 53 * 101 * 251 * 1451 * 2766551 * 3021473501 * 2609134459471253197872923710281925919601214751
743,26,x^26 + x^25 + 14,2^4 * 3 * 7 * 31 * 53 * 937 * 1613 * 3329 * 179479 * 2922349 * 34361809 * 1908531301 * 80270907757 * 57672046345576601563
743,27,x^27 + x^26 + 16,2 * 7 * 53 * 109 * 3673 * 7507 * 552793 * 894403 * 104006782783 * 2568001584601 * 45804901681009 * 24362145721905139
