p,r,n,poly,factorization
9293,1,2,x^2 + x + 14,2^3 * 3 * 23 * 101 * 1549
9293,1,3,x^3 + x^2 + 2,2^2 * 7 * 23 * 101 * 12338449
9293,1,4,x^4 + x^3 + 18,2^4 * 3 * 5^2 * 23 * 37 * 101 * 1549 * 46681
9293,1,5,x^5 + x^4 + 3,2^2 * 11 * 23 * 101 * 678075104340791
9293,1,6,x^6 + x^5 + 14,2^3 * 3^2 * 7 * 23 * 101 * 1549 * 12338449 * 28783519
9293,1,7,x^7 + x^6 + 3,2^2 * 23 * 101 * 644143099836829508315443
9293,1,8,x^8 + x^7 + 55,2^5 * 3 * 5^2 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 46681 * 13999000513
9293,1,9,x^9 + x^8 + 14,2^2 * 7 * 23 * 101 * 127 * 181 * 4969 * 12338449 * 5638769348656069
9293,1,10,x^10 + x^9 + 88,2^3 * 3 * 11 * 23 * 101 * 1549 * 678075104340791 * 7457221063576601
9293,1,11,x^11 + x^10 + 8,2^2 * 23 * 101 * 199 * 24140876323516013619012420993236029657
9293,1,12,x^12 + x^11 + 50,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 37 * 61 * 101 * 1549 * 46681 * 12338449 * 28783519 * 9404821479121
9293,1,13,x^13 + x^12 + 56,2^2 * 23 * 101 * 137865859 * 162795119527 * 18485017657641323946288764257
9293,1,14,x^14 + x^13 + 2,2^3 * 3 * 23 * 29 * 101 * 1549 * 22207051207244643527033 * 644143099836829508315443
9293,1,15,x^15 + x^14 + 8,2^2 * 7 * 11 * 23 * 101 * 12338449 * 124652461 * 678075104340791 * 446169525981996885370741
9293,1,16,x^16 + x^15 + 133,2^6 * 3 * 5^2 * 17 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 44753 * 46681 * 13999000513 * 36554969574483825152862001
9293,1,17,x^17 + x^16 + 13,2^2 * 23 * 101 * 103 * 239 * 1123 * 1361 * 82237277294981003571992501727658244880584557023385651
9293,1,18,x^18 + x^17 + 53,2^3 * 3^3 * 7 * 19 * 23 * 101 * 127 * 181 * 1549 * 1621 * 4969 * 2124289 * 12338449 * 28783519 * 3281437615321 * 5638769348656069
9293,1,19,x^19 + x^18 + 2,2^2 * 23 * 101 * 191 * 4789 * 149341 * 497041 * 1016843 * 4933351 * 200250801813141383 * 3917725001453645309506763
9293,1,20,x^20 + x^19 + 334,2^4 * 3 * 5^3 * 11 * 23 * 37 * 101 * 241 * 1549 * 8501 * 46681 * 3895481 * 8398721 * 165964875361 * 678075104340791 * 7457221063576601
9293,2,2,x^4 + x^3 + 18,2^4 * 3 * 5^2 * 23 * 37 * 101 * 1549 * 46681
9293,2,3,x^6 + x^5 + 14,2^3 * 3^2 * 7 * 23 * 101 * 1549 * 12338449 * 28783519
9293,2,4,x^8 + x^7 + 55,2^5 * 3 * 5^2 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 46681 * 13999000513
9293,2,5,x^10 + x^9 + 88,2^3 * 3 * 11 * 23 * 101 * 1549 * 678075104340791 * 7457221063576601
9293,2,6,x^12 + x^11 + 50,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 37 * 61 * 101 * 1549 * 46681 * 12338449 * 28783519 * 9404821479121
9293,2,7,x^14 + x^13 + 2,2^3 * 3 * 23 * 29 * 101 * 1549 * 22207051207244643527033 * 644143099836829508315443
9293,2,8,x^16 + x^15 + 133,2^6 * 3 * 5^2 * 17 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 44753 * 46681 * 13999000513 * 36554969574483825152862001
9293,2,9,x^18 + x^17 + 53,2^3 * 3^3 * 7 * 19 * 23 * 101 * 127 * 181 * 1549 * 1621 * 4969 * 2124289 * 12338449 * 28783519 * 3281437615321 * 5638769348656069
9293,2,10,x^20 + x^19 + 334,2^4 * 3 * 5^3 * 11 * 23 * 37 * 101 * 241 * 1549 * 8501 * 46681 * 3895481 * 8398721 * 165964875361 * 678075104340791 * 7457221063576601
9293,3,2,x^6 + x^5 + 14,2^3 * 3^2 * 7 * 23 * 101 * 1549 * 12338449 * 28783519
9293,3,3,x^9 + x^8 + 14,2^2 * 7 * 23 * 101 * 127 * 181 * 4969 * 12338449 * 5638769348656069
9293,3,4,x^12 + x^11 + 50,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 37 * 61 * 101 * 1549 * 46681 * 12338449 * 28783519 * 9404821479121
9293,3,5,x^15 + x^14 + 8,2^2 * 7 * 11 * 23 * 101 * 12338449 * 124652461 * 678075104340791 * 446169525981996885370741
9293,3,6,x^18 + x^17 + 53,2^3 * 3^3 * 7 * 19 * 23 * 101 * 127 * 181 * 1549 * 1621 * 4969 * 2124289 * 12338449 * 28783519 * 3281437615321 * 5638769348656069
9293,4,2,x^8 + x^7 + 55,2^5 * 3 * 5^2 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 46681 * 13999000513
9293,4,3,x^12 + x^11 + 50,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 37 * 61 * 101 * 1549 * 46681 * 12338449 * 28783519 * 9404821479121
9293,4,4,x^16 + x^15 + 133,2^6 * 3 * 5^2 * 17 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 44753 * 46681 * 13999000513 * 36554969574483825152862001
9293,4,5,x^20 + x^19 + 334,2^4 * 3 * 5^3 * 11 * 23 * 37 * 101 * 241 * 1549 * 8501 * 46681 * 3895481 * 8398721 * 165964875361 * 678075104340791 * 7457221063576601
9293,5,2,x^10 + x^9 + 88,2^3 * 3 * 11 * 23 * 101 * 1549 * 678075104340791 * 7457221063576601
9293,5,3,x^15 + x^14 + 8,2^2 * 7 * 11 * 23 * 101 * 12338449 * 124652461 * 678075104340791 * 446169525981996885370741
9293,5,4,x^20 + x^19 + 334,2^4 * 3 * 5^3 * 11 * 23 * 37 * 101 * 241 * 1549 * 8501 * 46681 * 3895481 * 8398721 * 165964875361 * 678075104340791 * 7457221063576601
9293,6,2,x^12 + x^11 + 50,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 37 * 61 * 101 * 1549 * 46681 * 12338449 * 28783519 * 9404821479121
9293,6,3,x^18 + x^17 + 53,2^3 * 3^3 * 7 * 19 * 23 * 101 * 127 * 181 * 1549 * 1621 * 4969 * 2124289 * 12338449 * 28783519 * 3281437615321 * 5638769348656069
9293,7,2,x^14 + x^13 + 2,2^3 * 3 * 23 * 29 * 101 * 1549 * 22207051207244643527033 * 644143099836829508315443
9293,8,2,x^16 + x^15 + 133,2^6 * 3 * 5^2 * 17 * 23 * 37 * 41 * 73 * 89 * 101 * 1549 * 44753 * 46681 * 13999000513 * 36554969574483825152862001
9293,9,2,x^18 + x^17 + 53,2^3 * 3^3 * 7 * 19 * 23 * 101 * 127 * 181 * 1549 * 1621 * 4969 * 2124289 * 12338449 * 28783519 * 3281437615321 * 5638769348656069
9293,10,2,x^20 + x^19 + 334,2^4 * 3 * 5^3 * 11 * 23 * 37 * 101 * 241 * 1549 * 8501 * 46681 * 3895481 * 8398721 * 165964875361 * 678075104340791 * 7457221063576601
