p,n,poly,factorization
6373,2,x^2 + x + 2,2^3 * 3^3 * 59 * 3187
6373,3,x^3 + x^2 + 6,2^2 * 3^4 * 13 * 59 * 1041577
6373,4,x^4 + x^3 + 32,2^4 * 3^3 * 5 * 59 * 101 * 3187 * 40213
6373,5,x^5 + x^4 + 6,2^2 * 3^3 * 11^2 * 41 * 59 * 71 * 4683993131
6373,6,x^6 + x^5 + 6,2^3 * 3^4 * 7 * 13 * 19 * 59 * 3187 * 305329 * 1041577
6373,7,x^7 + x^6 + 6,2^2 * 3^3 * 59 * 33781441 * 1983597220610923
6373,8,x^8 + x^7 + 55,2^5 * 3^3 * 5 * 17 * 59 * 73 * 101 * 3187 * 40213 * 664620750881
6373,9,x^9 + x^8 + 20,2^2 * 3^5 * 13 * 37 * 59 * 1041577 * 603587909886797657737
6373,10,x^10 + x^9 + 76,2^3 * 3^3 * 11^2 * 41 * 59 * 71 * 281 * 3187 * 21841 * 268737761 * 4683993131
6373,11,x^11 + x^10 + 61,2^2 * 3^3 * 23 * 59 * 90641 * 1168399 * 45379910527409090683139519
6373,12,x^12 + x^11 + 104,2^4 * 3^4 * 5 * 7 * 13 * 19 * 59 * 61 * 101 * 3187 * 15013 * 40213 * 305329 * 1041577 * 1801268041
6373,13,x^13 + x^12 + 107,2^2 * 3^3 * 53 * 59 * 157 * 313 * 26618359 * 64758090665860986206964305301083
6373,14,x^14 + x^13 + 77,2^3 * 3^3 * 29 * 59 * 3187 * 33781441 * 403948021 * 5718365195453 * 1983597220610923
6373,15,x^15 + x^14 + 82,2^2 * 3^4 * 11^2 * 13 * 31 * 41 * 59 * 71 * 1041577 * 4683993131 * 87765029401382834240280029551
6373,16,x^16 + x^15 + 28,2^6 * 3^3 * 5 * 17 * 59 * 73 * 101 * 337 * 3187 * 40213 * 102593 * 3638864321 * 664620750881 * 10814535211681
6373,17,x^17 + x^16 + 6,2^2 * 3^3 * 59 * 1259 * 25943 * 195161 * 19632324473 * 2853907132721 * 20735777607291229232663461
6373,18,x^18 + x^17 + 24,2^3 * 3^5 * 7 * 13 * 19 * 37 * 59 * 3187 * 305329 * 1041577 * 603587909886797657737 * 66998257996916859574573
6373,19,x^19 + x^18 + 113,2^2 * 3^3 * 59 * 302326650583 * 366896097937 * 2711684498492635748657207274985766111081516953
6373,20,x^20 + x^19 + 54,2^4 * 3^3 * 5^2 * 11^2 * 41 * 59 * 71 * 101 * 281 * 3187 * 21841 * 40213 * 268737761 * 4683993131 * 544228564866463267023537028541
6373,21,x^21 + x^20 + 63,2^2 * 3^4 * 13 * 43 * 59 * 211 * 757 * 1041577 * 33781441 * 3175844449 * 11157439861 * 1983597220610923 * 18441162831704847361
