p,n,poly,factorization
6269,2,x^2 + x + 3,2^3 * 3 * 5 * 11 * 19 * 1567
6269,3,x^3 + x^2 + 2,2^2 * 7 * 13 * 61 * 73 * 97 * 1567
6269,4,x^4 + x^3 + 40,2^4 * 3 * 5 * 11 * 17 * 19 * 269 * 1567 * 4297
6269,5,x^5 + x^4 + 43,2^2 * 41 * 1567 * 37677189951221
6269,6,x^6 + x^5 + 56,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 61 * 67 * 73 * 97 * 1567 * 195493
6269,7,x^7 + x^6 + 15,2^2 * 1567 * 207341 * 292801779814367951
6269,8,x^8 + x^7 + 18,2^5 * 3 * 5 * 11 * 17 * 19 * 269 * 1297 * 1567 * 4297 * 27329 * 21787097
6269,9,x^9 + x^8 + 12,2^2 * 7 * 13 * 37 * 61 * 73 * 97 * 1567 * 1783 * 1071253 * 858903753457
6269,10,x^10 + x^9 + 60,2^3 * 3 * 5^2 * 11 * 19 * 41 * 1567 * 37677189951221 * 308854408012261
6269,11,x^11 + x^10 + 21,2^2 * 23 * 89 * 1567 * 10754650597879 * 4259296097472991225927
6269,12,x^12 + x^11 + 232,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 61 * 67 * 73 * 97 * 269 * 1567 * 4297 * 6037 * 7753 * 195493 * 32999101
6269,13,x^13 + x^12 + 34,2^2 * 53 * 131 * 1567 * 42389491 * 137729455631 * 90910976395369490941127
6269,14,x^14 + x^13 + 128,2^3 * 3 * 5 * 11 * 19 * 29 * 1567 * 207341 * 292801779814367951 * 2092774091607439607753
6269,15,x^15 + x^14 + 93,2^2 * 7 * 13 * 31 * 41 * 61 * 73 * 97 * 211 * 661 * 1567 * 149011 * 37677189951221 * 3702140859465957211
6269,16,x^16 + x^15 + 109,2^6 * 3 * 5 * 11 * 17 * 19 * 269 * 401 * 1297 * 1567 * 4297 * 27329 * 21787097 * 294879073 * 10087135107499396577
6269,17,x^17 + x^16 + 44,2^2 * 443 * 1567 * 4591 * 1820390794073 * 26488001423669 * 58038577406242336733514204161
6269,18,x^18 + x^17 + 104,2^3 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 61 * 67 * 73 * 97 * 613 * 1567 * 1783 * 195493 * 1071253 * 858903753457 * 33007139585529374107
6269,19,x^19 + x^18 + 15,2^2 * 1567 * 520684627 * 21403061463851 * 20071853799521793590118706347493890479820699623
6269,20,x^20 + x^19 + 291,2^4 * 3 * 5^2 * 11 * 17 * 19 * 41 * 269 * 1567 * 4297 * 17581 * 56221301 * 37677189951221 * 308854408012261 * 2413468764412119041
6269,21,x^21 + x^20 + 111,2^2 * 7^2 * 13 * 61 * 73 * 97 * 1093 * 1567 * 207341 * 292801779814367951 * 211597957622244119683 * 2275518038302817707057
