p,e,n,poly,factorization
1531,1,2,x^2 + x + 2,2^3 * 3^2 * 5 * 17 * 383
1531,1,3,x^3 + x^2 + 13,2 * 3^3 * 5 * 17 * 19 * 41149
1531,1,4,x^4 + x^3 + 12,2^4 * 3^2 * 5 * 17 * 383 * 1171981
1531,1,5,x^5 + x^4 + 17,2 * 3^2 * 5^2 * 17 * 691 * 1591242871
1531,1,6,x^6 + x^5 + 50,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 383 * 25741 * 41149
1531,1,7,x^7 + x^6 + 38,2 * 3^2 * 5 * 17 * 29 * 631 * 9247939 * 76148717
1531,1,8,x^8 + x^7 + 10,2^5 * 3^2 * 5 * 17 * 41 * 383 * 7753 * 1171981 * 8642057
1531,1,9,x^9 + x^8 + 38,2 * 3^4 * 5 * 17 * 19 * 41149 * 55117 * 4373011 * 17809993
1531,1,10,x^10 + x^9 + 10,2^3 * 3^2 * 5^2 * 11 * 17 * 331 * 383 * 691 * 1507983221 * 1591242871
1531,1,11,x^11 + x^10 + 6,2 * 3^2 * 5 * 17 * 23 * 2179 * 244091 * 5787604344477350695763
1531,1,12,x^12 + x^11 + 14,2^4 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 383 * 25741 * 41149 * 1171981 * 148490562853
1531,1,13,x^13 + x^12 + 28,2 * 3^2 * 5 * 17 * 53 * 104219847142841 * 30044137907738728641661
1531,1,14,x^14 + x^13 + 14,2^3 * 3^2 * 5 * 17 * 29 * 383 * 631 * 1583 * 2269 * 9247939 * 76148717 * 3583044144233
1531,1,15,x^15 + x^14 + 109,2 * 3^3 * 5^2 * 17 * 19 * 691 * 41149 * 287611 * 1591242871 * 104884732214429051011
1531,1,16,x^16 + x^15 + 47,2^6 * 3^2 * 5 * 17 * 41 * 383 * 7753 * 1171981 * 8642057 * 15092859525078825081684721
1531,1,17,x^17 + x^16 + 96,2 * 3^2 * 5 * 17^2 * 166034100907 * 323028317156786608817369002920593677363
1531,1,18,x^18 + x^17 + 51,2^3 * 3^4 * 5 * 7 * 13 * 17 * 19 * 73 * 383 * 25741 * 41149 * 55117 * 77689 * 459847 * 4373011 * 4938049 * 17809993
1531,1,19,x^19 + x^18 + 89,2 * 3^2 * 5 * 17 * 2513549 * 42039097 * 20225369181676632734030428232851450451730833
1531,1,20,x^20 + x^19 + 83,2^4 * 3^2 * 5^2 * 11 * 17 * 331 * 383 * 691 * 1171981 * 1507983221 * 1591242871 * 30185706172082386930582321
1531,1,21,x^21 + x^20 + 16,2 * 3^3 * 5 * 17 * 19 * 29 * 211 * 631 * 41149 * 9247939 * 76148717 * 785481703502217617022835323757381171
1531,1,22,x^22 + x^21 + 51,2^3 * 3^2 * 5 * 17 * 23 * 199 * 383 * 2179 * 2861 * 7349 * 244091 * 5787604344477350695763 * 16899316929772909621441
1531,1,23,x^23 + x^22 + 155,2 * 3^2 * 5 * 17 * 47 * 2531 * 3083 * 377477 * 3832206779 * 22132730599385450082489809358788966605409851381
1531,1,24,x^24 + x^23 + 12,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 41 * 383 * 7753 * 25741 * 41149 * 1171981 * 8642057 * 139114197913 * 148490562853 * 216985178385817
1531,1,25,x^25 + x^24 + 73,2 * 3^2 * 5^3 * 17 * 101 * 251 * 691 * 1951 * 4001 * 3073201 * 1591242871 * 1165182259792278146201 * 1412954132655678485630101
1531,2,2,x^4 + x^3 + 12,2^4 * 3^2 * 5 * 17 * 383 * 1171981
1531,2,3,x^6 + x^5 + 50,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 383 * 25741 * 41149
1531,2,4,x^8 + x^7 + 10,2^5 * 3^2 * 5 * 17 * 41 * 383 * 7753 * 1171981 * 8642057
1531,2,5,x^10 + x^9 + 10,2^3 * 3^2 * 5^2 * 11 * 17 * 331 * 383 * 691 * 1507983221 * 1591242871
1531,2,6,x^12 + x^11 + 14,2^4 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 383 * 25741 * 41149 * 1171981 * 148490562853
1531,2,7,x^14 + x^13 + 14,2^3 * 3^2 * 5 * 17 * 29 * 383 * 631 * 1583 * 2269 * 9247939 * 76148717 * 3583044144233
1531,2,8,x^16 + x^15 + 47,2^6 * 3^2 * 5 * 17 * 41 * 383 * 7753 * 1171981 * 8642057 * 15092859525078825081684721
1531,2,9,x^18 + x^17 + 51,2^3 * 3^4 * 5 * 7 * 13 * 17 * 19 * 73 * 383 * 25741 * 41149 * 55117 * 77689 * 459847 * 4373011 * 4938049 * 17809993
1531,2,10,x^20 + x^19 + 83,2^4 * 3^2 * 5^2 * 11 * 17 * 331 * 383 * 691 * 1171981 * 1507983221 * 1591242871 * 30185706172082386930582321
1531,2,11,x^22 + x^21 + 51,2^3 * 3^2 * 5 * 17 * 23 * 199 * 383 * 2179 * 2861 * 7349 * 244091 * 5787604344477350695763 * 16899316929772909621441
1531,2,12,x^24 + x^23 + 12,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 41 * 383 * 7753 * 25741 * 41149 * 1171981 * 8642057 * 139114197913 * 148490562853 * 216985178385817
1531,3,2,x^6 + x^5 + 50,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 383 * 25741 * 41149
1531,3,3,x^9 + x^8 + 38,2 * 3^4 * 5 * 17 * 19 * 41149 * 55117 * 4373011 * 17809993
1531,3,4,x^12 + x^11 + 14,2^4 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 383 * 25741 * 41149 * 1171981 * 148490562853
1531,3,5,x^15 + x^14 + 109,2 * 3^3 * 5^2 * 17 * 19 * 691 * 41149 * 287611 * 1591242871 * 104884732214429051011
