p,n,poly,factorization
3767,2,x^2 + x + 10,2^4 * 3 * 7 * 157 * 269
3767,3,x^3 + x^2 + 2,2 * 7 * 269 * 1543 * 9199
3767,4,x^4 + x^3 + 23,2^5 * 3 * 5 * 7 * 157 * 269 * 1419029
3767,5,x^5 + x^4 + 9,2 * 7 * 11 * 31 * 269 * 271 * 641 * 3400291
3767,6,x^6 + x^5 + 31,2^4 * 3^2 * 7 * 13 * 157 * 269 * 1543 * 9199 * 363757
3767,7,x^7 + x^6 + 13,2 * 7^2 * 269 * 8527 * 47884474175095153
3767,8,x^8 + x^7 + 19,2^6 * 3 * 5 * 7 * 157 * 269 * 353 * 1419029 * 285218557937
3767,9,x^9 + x^8 + 13,2 * 7 * 19 * 269 * 1543 * 9199 * 50643829 * 2969570132983
3767,10,x^10 + x^9 + 29,2^4 * 3 * 7 * 11 * 31 * 151 * 157 * 269 * 271 * 641 * 991 * 3400291 * 1345292141
3767,11,x^11 + x^10 + 83,2 * 7 * 23 * 67^2 * 269 * 33353 * 76913 * 1005467 * 2161183229974957
3767,12,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 13 * 97 * 157 * 269 * 1543 * 9199 * 363757 * 393097 * 1419029 * 5280937
3767,13,x^13 + x^12 + 12,2 * 7 * 131 * 269 * 432251 * 14433173 * 133353767 * 74935625912907089851
3767,14,x^14 + x^13 + 66,2^4 * 3 * 7^2 * 157 * 269 * 8527 * 102369821 * 27905287636283 * 47884474175095153
3767,15,x^15 + x^14 + 4,2 * 7 * 11 * 31 * 269 * 271 * 641 * 1543 * 9199 * 16981 * 457381 * 3400291 * 5219252109914754841
3767,16,x^16 + x^15 + 213,2^7 * 3 * 5 * 7 * 17 * 157 * 269 * 353 * 593 * 26017 * 135841 * 1419029 * 285218557937 * 569040613969153
3767,17,x^17 + x^16 + 24,2 * 7 * 269 * 586586177537233 * 165010291293287351 * 16990351818383566390758167
3767,18,x^18 + x^17 + 65,2^4 * 3^3 * 7 * 13 * 19 * 37 * 157 * 269 * 1543 * 3169 * 9199 * 363757 * 50643829 * 2969570132983 * 8123225385109573
3767,19,x^19 + x^18 + 164,2 * 7 * 269 * 8986507 * 2596842147374039005858667938379070063028857696880538242171
3767,20,x^20 + x^19 + 14,2^5 * 3 * 5^2 * 7 * 11 * 31 * 41 * 151 * 157 * 269 * 271 * 641 * 991 * 1301 * 275201 * 1419029 * 3400291 * 1345292141 * 552438281659388881
3767,21,x^21 + x^20 + 64,2 * 7^2 * 211 * 269 * 1543 * 8527 * 9199 * 47884474175095153 * 38685630787394373384923092525242703312939
3767,22,x^22 + x^21 + 20,2^4 * 3 * 7 * 23 * 67^2 * 157 * 269 * 1783 * 33353 * 76913 * 1005467 * 6553508281 * 2161183229974957 * 49228401320368874561981
