p,n,poly,factorization
5801,2,x^2 + x + 7,2^4 * 3 * 5^2 * 29 * 967
5801,3,x^3 + x^2 + 27,2^3 * 5^2 * 13 * 29 * 673 * 3847
5801,4,x^4 + x^3 + 3,2^5 * 3 * 5^2 * 17 * 29 * 967 * 989753
5801,5,x^5 + x^4 + 27,2^3 * 5^3 * 11 * 29 * 31 * 664296478861
5801,6,x^6 + x^5 + 61,2^4 * 3^2 * 5^2 * 7^2 * 13 * 29 * 673 * 967 * 3847 * 228883
5801,7,x^7 + x^6 + 47,2^3 * 5^2 * 29 * 281 * 135639364018618140647
5801,8,x^8 + x^7 + 15,2^6 * 3 * 5^2 * 17 * 29 * 967 * 3217 * 989753 * 176007188353
5801,9,x^9 + x^8 + 56,2^3 * 5^2 * 13 * 19 * 29 * 673 * 3847 * 27361 * 73304667090349417
5801,10,x^10 + x^9 + 39,2^4 * 3 * 5^3 * 11 * 29 * 31 * 211 * 967 * 664296478861 * 5366042988491
5801,11,x^11 + x^10 + 51,2^3 * 5^2 * 29 * 89 * 1081734853739 * 448324731375014022727441
5801,12,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7^2 * 13 * 17 * 29 * 37 * 337 * 673 * 967 * 3847 * 77521 * 228883 * 989753 * 1171549
5801,13,x^13 + x^12 + 30,2^3 * 5^2 * 29 * 53 * 2341 * 346763 * 626918293 * 53850318989430626042539459
5801,14,x^14 + x^13 + 63,2^4 * 3 * 5^2 * 29 * 43 * 281 * 967 * 653941 * 1354987569751327 * 135639364018618140647
5801,15,x^15 + x^14 + 46,2^3 * 5^3 * 11 * 13 * 29 * 31 * 673 * 3847 * 5975071 * 664296478861 * 214587777413242855236031
5801,16,x^16 + x^15 + 94,2^7 * 3 * 5^2 * 17 * 29 * 967 * 3217 * 989753 * 176007188353 * 641199135402615924239606983201
5801,17,x^17 + x^16 + 23,2^3 * 5^2 * 29 * 3137992188321361195010311 * 524166017169578043245514200105622247
5801,18,x^18 + x^17 + 228,2^4 * 3^3 * 5^2 * 7^2 * 13 * 19 * 29 * 577 * 673 * 967 * 3847 * 3853 * 27361 * 228883 * 70579063 * 80955289 * 73304667090349417
5801,19,x^19 + x^18 + 15,2^3 * 5^2 * 29 * 16897182791 * 980626226687356021 * 3340478215421406041133276920531249717129
5801,20,x^20 + x^19 + 15,2^5 * 3 * 5^3 * 11 * 17 * 29 * 31 * 41 * 101 * 211 * 967 * 582161 * 989753 * 664296478861 * 5366042988491 * 531954604499953664501
5801,21,x^21 + x^20 + 37,2^3 * 5^2 * 13 * 29 * 281 * 673 * 3847 * 135639364018618140647 * 1451976253506181660033401468632771248242874801
