p,e,n,poly,factorization
7369,1,2,x^2 + x + 14,2^4 * 3 * 5 * 11 * 67 * 307
7369,1,3,x^3 + x^2 + 7,2^3 * 3^2 * 103 * 307 * 175759
7369,1,4,x^4 + x^3 + 29,2^5 * 3 * 5 * 11 * 37 * 67 * 307 * 733813
7369,1,5,x^5 + x^4 + 13,2^3 * 3 * 307 * 311 * 126421 * 75009031
7369,1,6,x^6 + x^5 + 7,2^4 * 3^2 * 5 * 7^2 * 11 * 67 * 103 * 307 * 175759 * 1108057
7369,1,7,x^7 + x^6 + 42,2^3 * 3 * 43 * 307 * 3724275695878380205837
7369,1,8,x^8 + x^7 + 13,2^6 * 3 * 5 * 11 * 17 * 37 * 67 * 307 * 641 * 17681 * 733813 * 7652273
7369,1,9,x^9 + x^8 + 53,2^3 * 3^3 * 19 * 103 * 109 * 307 * 72649 * 175759 * 354748317883543
7369,1,10,x^10 + x^9 + 39,2^4 * 3 * 5^2 * 11 * 67 * 307 * 311 * 126421 * 75009031 * 589664918188061
7369,1,11,x^11 + x^10 + 41,2^3 * 3 * 23 * 307 * 22067 * 110853557 * 8393125953120721260169723
7369,1,12,x^12 + x^11 + 53,2^5 * 3^2 * 5 * 7^2 * 11 * 13 * 37 * 67 * 103 * 307 * 3001 * 175759 * 733813 * 1108057 * 75583129597
7369,1,13,x^13 + x^12 + 56,2^3 * 3 * 79 * 307 * 1196935979804111 * 271183713974415862864888139549
7369,1,14,x^14 + x^13 + 26,2^4 * 3 * 5 * 11 * 43 * 67 * 307 * 46649 * 3432022050151119713 * 3724275695878380205837
7369,1,15,x^15 + x^14 + 110,2^3 * 3^2 * 103 * 307 * 311 * 126421 * 175759 * 75009031 * 8693797353208647386612354639521
7369,1,16,x^16 + x^15 + 67,2^7 * 3 * 5 * 11 * 17 * 37 * 67 * 307 * 641 * 17681 * 733813 * 7652273 * 4347488646554996077315997673121
7369,1,17,x^17 + x^16 + 110,2^3 * 3 * 307 * 17987 * 142427 * 280234753693 * 105322895113383939368649921722755819253813
7369,1,18,x^18 + x^17 + 269,2^4 * 3^3 * 5 * 7^2 * 11 * 19 * 67 * 73 * 103 * 109 * 307 * 1999 * 72649 * 175759 * 225307 * 1108057 * 4870134999757 * 354748317883543
7369,1,19,x^19 + x^18 + 84,2^3 * 3 * 307 * 1483 * 30390739097 * 1304389429561 * 69843062277931600247331392310242345588564561
7369,1,20,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 37 * 67 * 307 * 311 * 27061 * 126421 * 733813 * 75009031 * 321768901 * 589664918188061 * 998574647569931161
7369,2,2,x^4 + x^3 + 29,2^5 * 3 * 5 * 11 * 37 * 67 * 307 * 733813
7369,2,3,x^6 + x^5 + 7,2^4 * 3^2 * 5 * 7^2 * 11 * 67 * 103 * 307 * 175759 * 1108057
7369,2,4,x^8 + x^7 + 13,2^6 * 3 * 5 * 11 * 17 * 37 * 67 * 307 * 641 * 17681 * 733813 * 7652273
7369,2,5,x^10 + x^9 + 39,2^4 * 3 * 5^2 * 11 * 67 * 307 * 311 * 126421 * 75009031 * 589664918188061
7369,2,6,x^12 + x^11 + 53,2^5 * 3^2 * 5 * 7^2 * 11 * 13 * 37 * 67 * 103 * 307 * 3001 * 175759 * 733813 * 1108057 * 75583129597
7369,2,7,x^14 + x^13 + 26,2^4 * 3 * 5 * 11 * 43 * 67 * 307 * 46649 * 3432022050151119713 * 3724275695878380205837
7369,2,8,x^16 + x^15 + 67,2^7 * 3 * 5 * 11 * 17 * 37 * 67 * 307 * 641 * 17681 * 733813 * 7652273 * 4347488646554996077315997673121
7369,2,9,x^18 + x^17 + 269,2^4 * 3^3 * 5 * 7^2 * 11 * 19 * 67 * 73 * 103 * 109 * 307 * 1999 * 72649 * 175759 * 225307 * 1108057 * 4870134999757 * 354748317883543
7369,2,10,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 37 * 67 * 307 * 311 * 27061 * 126421 * 733813 * 75009031 * 321768901 * 589664918188061 * 998574647569931161
7369,3,2,x^6 + x^5 + 7,2^4 * 3^2 * 5 * 7^2 * 11 * 67 * 103 * 307 * 175759 * 1108057
7369,3,3,x^9 + x^8 + 53,2^3 * 3^3 * 19 * 103 * 109 * 307 * 72649 * 175759 * 354748317883543
7369,3,4,x^12 + x^11 + 53,2^5 * 3^2 * 5 * 7^2 * 11 * 13 * 37 * 67 * 103 * 307 * 3001 * 175759 * 733813 * 1108057 * 75583129597
7369,3,5,x^15 + x^14 + 110,2^3 * 3^2 * 103 * 307 * 311 * 126421 * 175759 * 75009031 * 8693797353208647386612354639521
7369,3,6,x^18 + x^17 + 269,2^4 * 3^3 * 5 * 7^2 * 11 * 19 * 67 * 73 * 103 * 109 * 307 * 1999 * 72649 * 175759 * 225307 * 1108057 * 4870134999757 * 354748317883543
