p,n,poly,factorization
5179,2,x^2 + x + 13,2^3 * 3 * 5 * 7 * 37 * 863
5179,3,x^3 + x^2 + 16,2 * 3^2 * 19 * 863 * 470653
5179,4,x^4 + x^3 + 10,2^4 * 3 * 5 * 7 * 13 * 29 * 37 * 863 * 35573
5179,5,x^5 + x^4 + 30,2 * 3 * 11 * 31^2 * 863 * 1741 * 2111 * 18521
5179,6,x^6 + x^5 + 21,2^3 * 3^2 * 5 * 7 * 19 * 37 * 863 * 470653 * 26816863
5179,7,x^7 + x^6 + 4,2 * 3 * 863 * 51647 * 437809 * 853551138707
5179,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 7 * 13 * 29 * 37 * 353 * 863 * 2417 * 35573 * 421601641
5179,9,x^9 + x^8 + 6,2 * 3^3 * 19 * 127 * 863 * 470653 * 354232639 * 142975596079
5179,10,x^10 + x^9 + 12,2^3 * 3 * 5^2 * 7 * 11 * 31^2 * 37 * 131 * 863 * 1741 * 2111 * 18521 * 48611 * 22590401
5179,11,x^11 + x^10 + 22,2 * 3 * 23 * 863 * 1013 * 27481037 * 21685656629290533470735827
5179,12,x^12 + x^11 + 65,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 37 * 863 * 1033 * 1129 * 35573 * 470653 * 26816863 * 616863913
5179,13,x^13 + x^12 + 37,2 * 3 * 863 * 4447 * 35626999159329007769 * 2350652459951826850847
5179,14,x^14 + x^13 + 60,2^3 * 3 * 5 * 7^2 * 37 * 863 * 51647 * 109663 * 246317 * 437809 * 102032626991 * 853551138707
5179,15,x^15 + x^14 + 144,2 * 3^2 * 11 * 19 * 31^2 * 751 * 863 * 1741 * 2111 * 18521 * 470653 * 12801006721 * 53826899006590111
5179,16,x^16 + x^15 + 98,2^6 * 3 * 5 * 7 * 13 * 17 * 29 * 37 * 353 * 863 * 2417 * 35573 * 421601641 * 15222583715381684323506560993
5179,17,x^17 + x^16 + 87,2 * 3 * 863 * 1123 * 2309519 * 42091943867 * 2454246401691237010413070882403965356959
5179,18,x^18 + x^17 + 84,2^3 * 3^3 * 5 * 7 * 19 * 37 * 73 * 127 * 863 * 239689 * 470653 * 6268807 * 26816863 * 175921777 * 354232639 * 142975596079
5179,19,x^19 + x^18 + 36,2 * 3 * 863 * 4561 * 4637 * 33479 * 118958621 * 736162183 * 42041961391 * 2756691859854907705286754179
5179,20,x^20 + x^19 + 79,2^4 * 3 * 5^2 * 7 * 11 * 13 * 29 * 31^2 * 37 * 131 * 863 * 1741 * 2111 * 18521 * 19421 * 33641 * 35573 * 48611 * 22590401 * 2113117541 * 374889374681
5179,21,x^21 + x^20 + 51,2 * 3^2 * 19 * 863 * 51647 * 55819 * 437809 * 470653 * 853551138707 * 8593991466721093987 * 776050704247752010057
