p,r,n,poly,factorization
2963,1,2,x^2 + x + 5,2^3 * 3 * 13 * 19 * 1481
2963,1,3,x^3 + x^2 + 13,2 * 7 * 1481 * 1254619
2963,1,4,x^4 + x^3 + 5,2^4 * 3 * 5 * 13 * 19 * 1481 * 877937
2963,1,5,x^5 + x^4 + 10,2 * 11 * 281 * 1481 * 1571 * 2131 * 7451
2963,1,6,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 13 * 19 * 1481 * 1254619 * 2925469
2963,1,7,x^7 + x^6 + 10,2 * 1481 * 3860114413 * 175362338761
2963,1,8,x^8 + x^7 + 8,2^5 * 3 * 5 * 13 * 19 * 1481 * 1489 * 877937 * 25882243129
2963,1,9,x^9 + x^8 + 16,2 * 7 * 487 * 1481 * 650971 * 1254619 * 2134515466441
2963,1,10,x^10 + x^9 + 128,2^3 * 3 * 11 * 13 * 19 * 281 * 1061 * 1481 * 1571 * 2131 * 7451 * 72621409561
2963,1,11,x^11 + x^10 + 34,2 * 67 * 1481 * 1607 * 353136846899 * 1372237861112913763
2963,1,12,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 19 * 1481 * 877937 * 1254619 * 2925469 * 77077311258793
2963,1,13,x^13 + x^12 + 34,2 * 1481 * 35507853473 * 2314092605527 * 5574696924829397951
2963,1,14,x^14 + x^13 + 470,2^3 * 3 * 13 * 19 * 29 * 43 * 1481 * 2647 * 6469 * 3860114413 * 31680046847 * 175362338761
2963,1,15,x^15 + x^14 + 3,2 * 7 * 11 * 31 * 281 * 1481 * 1571 * 2131 * 7451 * 69061 * 1254619 * 2774035778248226249731
2963,1,16,x^16 + x^15 + 123,2^6 * 3 * 5 * 13 * 17 * 19 * 1481 * 1489 * 3169 * 877937 * 25882243129 * 55138132870501876807457
2963,1,17,x^17 + x^16 + 4,2 * 103 * 919 * 1481 * 4931 * 13591326012923 * 1488715360142701 * 3738451777979545621
2963,1,18,x^18 + x^17 + 112,2^3 * 3^3 * 7 * 13 * 19 * 37 * 487 * 1481 * 2269 * 650971 * 1254619 * 2925469 * 2134515466441 * 2686782025339957
2963,1,19,x^19 + x^18 + 4,2 * 761 * 1481 * 78737 * 31647908183 * 163458607079352780337034051875732795644796883
2963,1,20,x^20 + x^19 + 154,2^4 * 3 * 5^2 * 11 * 13 * 19 * 281 * 1061 * 1481 * 1571 * 2131 * 7451 * 877937 * 6136901 * 72621409561 * 193612788851406863161
2963,1,21,x^21 + x^20 + 4,2 * 7^2 * 1481 * 1254619 * 3084607 * 3480289 * 3860114413 * 175362338761 * 6091440855366845462099265889
2963,1,22,x^22 + x^21 + 65,2^3 * 3 * 13 * 19 * 23 * 67 * 1481 * 1607 * 353136846899 * 1372237861112913763 * 2266950989429768470844926013024329
2963,1,23,x^23 + x^22 + 165,2 * 47 * 139 * 1481 * 3657044724597130700164375515755157340184267553483157956008477504042705201
2963,2,2,x^4 + x^3 + 5,2^4 * 3 * 5 * 13 * 19 * 1481 * 877937
2963,2,3,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 13 * 19 * 1481 * 1254619 * 2925469
2963,2,4,x^8 + x^7 + 8,2^5 * 3 * 5 * 13 * 19 * 1481 * 1489 * 877937 * 25882243129
2963,2,5,x^10 + x^9 + 128,2^3 * 3 * 11 * 13 * 19 * 281 * 1061 * 1481 * 1571 * 2131 * 7451 * 72621409561
2963,2,6,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 19 * 1481 * 877937 * 1254619 * 2925469 * 77077311258793
2963,2,7,x^14 + x^13 + 470,2^3 * 3 * 13 * 19 * 29 * 43 * 1481 * 2647 * 6469 * 3860114413 * 31680046847 * 175362338761
2963,2,8,x^16 + x^15 + 123,2^6 * 3 * 5 * 13 * 17 * 19 * 1481 * 1489 * 3169 * 877937 * 25882243129 * 55138132870501876807457
2963,2,9,x^18 + x^17 + 112,2^3 * 3^3 * 7 * 13 * 19 * 37 * 487 * 1481 * 2269 * 650971 * 1254619 * 2925469 * 2134515466441 * 2686782025339957
2963,2,10,x^20 + x^19 + 154,2^4 * 3 * 5^2 * 11 * 13 * 19 * 281 * 1061 * 1481 * 1571 * 2131 * 7451 * 877937 * 6136901 * 72621409561 * 193612788851406863161
2963,2,11,x^22 + x^21 + 65,2^3 * 3 * 13 * 19 * 23 * 67 * 1481 * 1607 * 353136846899 * 1372237861112913763 * 2266950989429768470844926013024329
2963,3,2,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 13 * 19 * 1481 * 1254619 * 2925469
2963,3,3,x^9 + x^8 + 16,2 * 7 * 487 * 1481 * 650971 * 1254619 * 2134515466441
2963,3,4,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13 * 19 * 1481 * 877937 * 1254619 * 2925469 * 77077311258793
2963,3,5,x^15 + x^14 + 3,2 * 7 * 11 * 31 * 281 * 1481 * 1571 * 2131 * 7451 * 69061 * 1254619 * 2774035778248226249731
