p,n,poly,factorization
8713,2,x^2 + x + 15,2^4 * 3^2 * 11^2 * 4357
8713,3,x^3 + x^2 + 5,2^3 * 3^3 * 11^2 * 13 * 19 * 79 * 1297
8713,4,x^4 + x^3 + 73,2^5 * 3^2 * 5 * 11^2 * 4357 * 7591637
8713,5,x^5 + x^4 + 5,2^3 * 3^2 * 11^2 * 31 * 2208061 * 84206951
8713,6,x^6 + x^5 + 20,2^4 * 3^3 * 7 * 11^2 * 13 * 19 * 79 * 1297 * 4357 * 10843951
8713,7,x^7 + x^6 + 20,2^3 * 3^2 * 11^2 * 1289 * 1709 * 134219 * 1479950373497
8713,8,x^8 + x^7 + 195,2^6 * 3^2 * 5 * 11^2 * 17 * 1193 * 4357 * 52121 * 2726081 * 7591637
8713,9,x^9 + x^8 + 20,2^3 * 3^4 * 11^2 * 13 * 19 * 79 * 1297 * 115095332773 * 1267147924453
8713,10,x^10 + x^9 + 119,2^4 * 3^2 * 11^2 * 31 * 4357 * 2208061 * 84206951 * 5762633698728721
8713,11,x^11 + x^10 + 46,2^3 * 3^2 * 11^3 * 6007 * 47389 * 51481 * 15644156499461086684727971
8713,12,x^12 + x^11 + 73,2^5 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 79 * 1297 * 4357 * 7591637 * 10843951 * 71290981 * 80841853
8713,13,x^13 + x^12 + 42,2^3 * 3^2 * 11^2 * 58943 * 431342627 * 1060720340318497 * 7099159006339787713
8713,14,x^14 + x^13 + 60,2^4 * 3^2 * 11^2 * 29 * 43 * 71 * 1289 * 1709 * 4357 * 134219 * 1479950373497 * 4941190985514806401
8713,15,x^15 + x^14 + 5,2^3 * 3^3 * 11^2 * 13 * 19 * 31 * 79 * 181 * 1297 * 1861 * 2208061 * 2757151 * 84206951 * 35760729151823538631
8713,16,x^16 + x^15 + 195,2^7 * 3^2 * 5 * 11^2 * 17 * 977 * 1193 * 1553 * 4357 * 52121 * 2726081 * 7591637 * 165111313 * 66293182147797937
8713,17,x^17 + x^16 + 111,2^3 * 3^2 * 11^2 * 103 * 1700851 * 6298393314337671741935040726768807553366636209865886237
8713,18,x^18 + x^17 + 184,2^4 * 3^4 * 7 * 11^2 * 13 * 19 * 79 * 199 * 1297 * 4357 * 7711309 * 10843951 * 115095332773 * 1267147924453 * 285118305769243
8713,19,x^19 + x^18 + 21,2^3 * 3^2 * 11^2 * 9040479961486252861 * 9265678179975546134371999215822960469843128030241543
8713,20,x^20 + x^19 + 195,2^5 * 3^2 * 5^2 * 11^2 * 31 * 41 * 521 * 1361 * 4357 * 389941 * 2208061 * 7591637 * 84206951 * 5762633698728721 * 585993900965247001
