p,n,poly,factorization
8821,2,x^2 + x + 10,2^3 * 3^2 * 5 * 7^2 * 11 * 401
8821,3,x^3 + x^2 + 2,2^2 * 3^3 * 5 * 7^2 * 43^2 * 14029
8821,4,x^4 + x^3 + 93,2^4 * 3^2 * 5 * 7^2 * 11 * 53 * 401 * 734057
8821,5,x^5 + x^4 + 54,2^2 * 3^2 * 5^2 * 7^2 * 1051 * 1091 * 1056143801
8821,6,x^6 + x^5 + 67,2^3 * 3^3 * 5 * 7^2 * 11 * 43^2 * 181 * 401 * 421 * 1021 * 14029
8821,7,x^7 + x^6 + 38,2^2 * 3^2 * 5 * 7^3 * 9273265037 * 7258141939553
8821,8,x^8 + x^7 + 54,2^5 * 3^2 * 5 * 7^2 * 11 * 17 * 53 * 401 * 734057 * 178070661188873
8821,9,x^9 + x^8 + 10,2^2 * 3^4 * 5 * 7^2 * 19 * 43^2 * 1693 * 14029 * 2461969 * 1982862221707
8821,10,x^10 + x^9 + 44,2^3 * 3^2 * 5^2 * 7^2 * 11 * 71 * 401 * 1051 * 1091 * 2591 * 33851 * 972131 * 1056143801
8821,11,x^11 + x^10 + 54,2^2 * 3^2 * 5 * 7^2 * 23 * 39733 * 2974973 * 1049216800059054322652914673
8821,12,x^12 + x^11 + 136,2^4 * 3^3 * 5 * 7^2 * 11 * 13 * 43^2 * 53 * 97 * 109 * 181 * 401 * 421 * 1021 * 14029 * 734057 * 44048355409
8821,13,x^13 + x^12 + 10,2^2 * 3^2 * 5 * 7^2 * 79 * 179479 * 385676619582713161 * 40588131385014709187173
8821,14,x^14 + x^13 + 94,2^3 * 3^2 * 5 * 7^3 * 11 * 29 * 113 * 401 * 9273265037 * 7258141939553 * 143741197864372624993
8821,15,x^15 + x^14 + 33,2^2 * 3^3 * 5^2 * 7^2 * 43^2 * 1051 * 1091 * 14029 * 42751 * 1056143801 * 5457474991 * 157092448048403041
8821,16,x^16 + x^15 + 38,2^6 * 3^2 * 5 * 7^2 * 11 * 17 * 53 * 337 * 401 * 734057 * 775633 * 16330049 * 178070661188873 * 4293771350955089
8821,17,x^17 + x^16 + 38,2^2 * 3^2 * 5 * 7^2 * 103 * 13046594534794660962354791947536977777203180624642700246387879
8821,18,x^18 + x^17 + 13,2^3 * 3^4 * 5 * 7^2 * 11 * 19 * 43^2 * 181 * 401 * 421 * 1021 * 1693 * 14029 * 2461969 * 584928352999 * 805386339739 * 1982862221707
8821,19,x^19 + x^18 + 38,2^2 * 3^2 * 5 * 7^2 * 4719791 * 5739749 * 688087319 * 1554318751 * 3608865737313865937900508334624141220309
8821,20,x^20 + x^19 + 176,2^4 * 3^2 * 5^2 * 7^2 * 11 * 53 * 61 * 71 * 401 * 1051 * 1091 * 2591 * 33851 * 734057 * 972131 * 1056143801 * 74270791841 * 8090859914466262181
