p,r,n,poly,factorization
5507,1,2,x^2 + x + 2,2^3 * 3^4 * 17 * 2753
5507,1,3,x^3 + x^2 + 3,2 * 157 * 2753 * 193201
5507,1,4,x^4 + x^3 + 47,2^4 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 2753
5507,1,5,x^5 + x^4 + 21,2 * 241 * 2753 * 898481 * 4248281
5507,1,6,x^6 + x^5 + 22,2^3 * 3^5 * 7^3 * 17 * 79 * 157 * 373 * 2753 * 193201
5507,1,7,x^7 + x^6 + 4,2 * 239 * 2753 * 116727027817246964363
5507,1,8,x^8 + x^7 + 34,2^5 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 2753 * 60689 * 7577402009
5507,1,9,x^9 + x^8 + 28,2 * 19 * 73 * 157 * 2753 * 193201 * 20110089240105998239
5507,1,10,x^10 + x^9 + 24,2^3 * 3^4 * 11 * 17 * 241 * 2753 * 898481 * 4248281 * 83596629119191
5507,1,11,x^11 + x^10 + 4,2 * 89 * 2069 * 2753 * 9967 * 13980241661692691871731193631
5507,1,12,x^12 + x^11 + 8,2^4 * 3^5 * 5^2 * 7^3 * 13^2 * 17 * 37 * 79 * 97 * 157 * 373 * 2753 * 193201 * 919729870721353
5507,1,13,x^13 + x^12 + 3,2 * 2753 * 5227 * 29413527053 * 5061277879931484855632496895271
5507,1,14,x^14 + x^13 + 85,2^3 * 3^4 * 17 * 113 * 239 * 2753 * 116727027817246964363 * 246793183565113763411
5507,1,15,x^15 + x^14 + 16,2 * 31 * 157 * 211 * 241 * 271 * 2753 * 193201 * 290701 * 898481 * 4248281 * 1641276596119910791
5507,1,16,x^16 + x^15 + 24,2^6 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 1361 * 2753 * 60689 * 7577402009 * 310765279530676522732896641
5507,1,17,x^17 + x^16 + 36,2 * 2753 * 22679 * 1043767 * 108563136281 * 1167850196104145189 * 238464157271976703973
5507,1,18,x^18 + x^17 + 150,2^3 * 3^6 * 7^3 * 17 * 19 * 73 * 79 * 157 * 373 * 2753 * 193201 * 3004957 * 45793513 * 67565809 * 20110089240105998239
5507,1,19,x^19 + x^18 + 82,2 * 419 * 2753 * 201701271369729914805059903 * 256819258331990324993790452303020602001
5507,1,20,x^20 + x^19 + 59,2^4 * 3^4 * 5^3 * 11 * 13^2 * 17 * 37 * 97 * 241 * 2753 * 898481 * 4248281 * 83596629119191 * 257474762479861 * 657076487685641
5507,1,21,x^21 + x^20 + 10,2 * 157 * 239 * 757 * 2753 * 72367 * 193201 * 116727027817246964363 * 14199256342832835605616425662538141371
5507,2,2,x^4 + x^3 + 47,2^4 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 2753
5507,2,3,x^6 + x^5 + 22,2^3 * 3^5 * 7^3 * 17 * 79 * 157 * 373 * 2753 * 193201
5507,2,4,x^8 + x^7 + 34,2^5 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 2753 * 60689 * 7577402009
5507,2,5,x^10 + x^9 + 24,2^3 * 3^4 * 11 * 17 * 241 * 2753 * 898481 * 4248281 * 83596629119191
5507,2,6,x^12 + x^11 + 8,2^4 * 3^5 * 5^2 * 7^3 * 13^2 * 17 * 37 * 79 * 97 * 157 * 373 * 2753 * 193201 * 919729870721353
5507,2,7,x^14 + x^13 + 85,2^3 * 3^4 * 17 * 113 * 239 * 2753 * 116727027817246964363 * 246793183565113763411
5507,2,8,x^16 + x^15 + 24,2^6 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 1361 * 2753 * 60689 * 7577402009 * 310765279530676522732896641
5507,2,9,x^18 + x^17 + 150,2^3 * 3^6 * 7^3 * 17 * 19 * 73 * 79 * 157 * 373 * 2753 * 193201 * 3004957 * 45793513 * 67565809 * 20110089240105998239
5507,2,10,x^20 + x^19 + 59,2^4 * 3^4 * 5^3 * 11 * 13^2 * 17 * 37 * 97 * 241 * 2753 * 898481 * 4248281 * 83596629119191 * 257474762479861 * 657076487685641
5507,3,2,x^6 + x^5 + 22,2^3 * 3^5 * 7^3 * 17 * 79 * 157 * 373 * 2753 * 193201
5507,3,3,x^9 + x^8 + 28,2 * 19 * 73 * 157 * 2753 * 193201 * 20110089240105998239
5507,3,4,x^12 + x^11 + 8,2^4 * 3^5 * 5^2 * 7^3 * 13^2 * 17 * 37 * 79 * 97 * 157 * 373 * 2753 * 193201 * 919729870721353
5507,3,5,x^15 + x^14 + 16,2 * 31 * 157 * 211 * 241 * 271 * 2753 * 193201 * 290701 * 898481 * 4248281 * 1641276596119910791
5507,3,6,x^18 + x^17 + 150,2^3 * 3^6 * 7^3 * 17 * 19 * 73 * 79 * 157 * 373 * 2753 * 193201 * 3004957 * 45793513 * 67565809 * 20110089240105998239
5507,3,7,x^21 + x^20 + 10,2 * 157 * 239 * 757 * 2753 * 72367 * 193201 * 116727027817246964363 * 14199256342832835605616425662538141371
5507,4,2,x^8 + x^7 + 34,2^5 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 2753 * 60689 * 7577402009
5507,4,3,x^12 + x^11 + 8,2^4 * 3^5 * 5^2 * 7^3 * 13^2 * 17 * 37 * 79 * 97 * 157 * 373 * 2753 * 193201 * 919729870721353
5507,4,4,x^16 + x^15 + 24,2^6 * 3^4 * 5^2 * 13^2 * 17 * 37 * 97 * 1361 * 2753 * 60689 * 7577402009 * 310765279530676522732896641
5507,4,5,x^20 + x^19 + 59,2^4 * 3^4 * 5^3 * 11 * 13^2 * 17 * 37 * 97 * 241 * 2753 * 898481 * 4248281 * 83596629119191 * 257474762479861 * 657076487685641
5507,5,2,x^10 + x^9 + 24,2^3 * 3^4 * 11 * 17 * 241 * 2753 * 898481 * 4248281 * 83596629119191
5507,5,3,x^15 + x^14 + 16,2 * 31 * 157 * 211 * 241 * 271 * 2753 * 193201 * 290701 * 898481 * 4248281 * 1641276596119910791
5507,5,4,x^20 + x^19 + 59,2^4 * 3^4 * 5^3 * 11 * 13^2 * 17 * 37 * 97 * 241 * 2753 * 898481 * 4248281 * 83596629119191 * 257474762479861 * 657076487685641
5507,6,2,x^12 + x^11 + 8,2^4 * 3^5 * 5^2 * 7^3 * 13^2 * 17 * 37 * 79 * 97 * 157 * 373 * 2753 * 193201 * 919729870721353
