p,r,n,poly,factorization
5953,1,2,x^2 + x + 17,2^7 * 3 * 13 * 31 * 229
5953,1,3,x^3 + x^2 + 17,2^6 * 3^2 * 31 * 157 * 75253
5953,1,4,x^4 + x^3 + 47,2^8 * 3 * 5 * 13 * 31 * 229 * 3543821
5953,1,5,x^5 + x^4 + 47,2^6 * 3 * 31 * 101 * 131 * 151 * 628704941
5953,1,6,x^6 + x^5 + 15,2^7 * 3^2 * 7 * 13 * 31 * 97 * 157 * 229 * 52183 * 75253
5953,1,7,x^7 + x^6 + 43,2^6 * 3 * 31 * 4663 * 1352107 * 1591927 * 4434949
5953,1,8,x^8 + x^7 + 15,2^9 * 3 * 5 * 13 * 31 * 229 * 761 * 3543821 * 825142350281
5953,1,9,x^9 + x^8 + 30,2^6 * 3^3 * 19 * 31 * 37 * 157 * 163 * 75253 * 129464623048847221
5953,1,10,x^10 + x^9 + 47,2^7 * 3 * 11 * 13 * 31 * 101 * 131 * 151 * 229 * 628704941 * 114150520809251
5953,1,11,x^11 + x^10 + 28,2^6 * 3 * 31 * 3096654859 * 18052567695556084006367250497
5953,1,12,x^12 + x^11 + 95,2^8 * 3^2 * 5 * 7 * 13 * 31 * 97 * 157 * 229 * 613 * 52183 * 75253 * 127597 * 3543821 * 16056193
5953,1,13,x^13 + x^12 + 15,2^6 * 3 * 31 * 772019 * 828127 * 34461701 * 197985736079 * 454159083448643
5953,1,14,x^14 + x^13 + 43,2^7 * 3 * 13 * 31 * 127 * 229 * 4663 * 1352107 * 1591927 * 4434949 * 350379450022582258111
5953,1,15,x^15 + x^14 + 17,2^6 * 3^2 * 31 * 101 * 131 * 151 * 157 * 811 * 11941 * 75253 * 362281 * 25448431 * 628704941 * 17662248001
5953,1,16,x^16 + x^15 + 86,2^10 * 3 * 5 * 13 * 17 * 31 * 229 * 761 * 7681 * 3543821 * 33343900609 * 825142350281 * 181123155386417
5953,1,17,x^17 + x^16 + 126,2^6 * 3 * 31 * 1667 * 912612294324562680469 * 1635404415195268976952324372179696047
5953,1,18,x^18 + x^17 + 79,2^7 * 3^3 * 7 * 13 * 19 * 31 * 37 * 97 * 157 * 163 * 229 * 1873 * 2647 * 52183 * 75253 * 8976841903487863 * 129464623048847221
5953,1,19,x^19 + x^18 + 34,2^6 * 3 * 31 * 191 * 78509 * 81131 * 3582229487 * 767060406068774518991 * 26375228669988197247217091
5953,1,20,x^20 + x^19 + 17,2^8 * 3 * 5^2 * 11 * 13 * 31 * 41 * 101 * 131 * 151 * 229 * 3543821 * 628704941 * 2245800841 * 114150520809251 * 3425799542027334301
5953,1,21,x^21 + x^20 + 79,2^6 * 3^2 * 31 * 157 * 967 * 4663 * 55441 * 75253 * 1352107 * 1591927 * 2144689 * 4434949 * 17224069811797638309217495840183
5953,2,2,x^4 + x^3 + 47,2^8 * 3 * 5 * 13 * 31 * 229 * 3543821
5953,2,3,x^6 + x^5 + 15,2^7 * 3^2 * 7 * 13 * 31 * 97 * 157 * 229 * 52183 * 75253
5953,2,4,x^8 + x^7 + 15,2^9 * 3 * 5 * 13 * 31 * 229 * 761 * 3543821 * 825142350281
5953,2,5,x^10 + x^9 + 47,2^7 * 3 * 11 * 13 * 31 * 101 * 131 * 151 * 229 * 628704941 * 114150520809251
5953,2,6,x^12 + x^11 + 95,2^8 * 3^2 * 5 * 7 * 13 * 31 * 97 * 157 * 229 * 613 * 52183 * 75253 * 127597 * 3543821 * 16056193
5953,2,7,x^14 + x^13 + 43,2^7 * 3 * 13 * 31 * 127 * 229 * 4663 * 1352107 * 1591927 * 4434949 * 350379450022582258111
5953,2,8,x^16 + x^15 + 86,2^10 * 3 * 5 * 13 * 17 * 31 * 229 * 761 * 7681 * 3543821 * 33343900609 * 825142350281 * 181123155386417
5953,2,9,x^18 + x^17 + 79,2^7 * 3^3 * 7 * 13 * 19 * 31 * 37 * 97 * 157 * 163 * 229 * 1873 * 2647 * 52183 * 75253 * 8976841903487863 * 129464623048847221
5953,2,10,x^20 + x^19 + 17,2^8 * 3 * 5^2 * 11 * 13 * 31 * 41 * 101 * 131 * 151 * 229 * 3543821 * 628704941 * 2245800841 * 114150520809251 * 3425799542027334301
5953,3,2,x^6 + x^5 + 15,2^7 * 3^2 * 7 * 13 * 31 * 97 * 157 * 229 * 52183 * 75253
5953,3,3,x^9 + x^8 + 30,2^6 * 3^3 * 19 * 31 * 37 * 157 * 163 * 75253 * 129464623048847221
5953,3,4,x^12 + x^11 + 95,2^8 * 3^2 * 5 * 7 * 13 * 31 * 97 * 157 * 229 * 613 * 52183 * 75253 * 127597 * 3543821 * 16056193
5953,3,5,x^15 + x^14 + 17,2^6 * 3^2 * 31 * 101 * 131 * 151 * 157 * 811 * 11941 * 75253 * 362281 * 25448431 * 628704941 * 17662248001
5953,3,6,x^18 + x^17 + 79,2^7 * 3^3 * 7 * 13 * 19 * 31 * 37 * 97 * 157 * 163 * 229 * 1873 * 2647 * 52183 * 75253 * 8976841903487863 * 129464623048847221
5953,3,7,x^21 + x^20 + 79,2^6 * 3^2 * 31 * 157 * 967 * 4663 * 55441 * 75253 * 1352107 * 1591927 * 2144689 * 4434949 * 17224069811797638309217495840183
5953,4,2,x^8 + x^7 + 15,2^9 * 3 * 5 * 13 * 31 * 229 * 761 * 3543821 * 825142350281
5953,4,3,x^12 + x^11 + 95,2^8 * 3^2 * 5 * 7 * 13 * 31 * 97 * 157 * 229 * 613 * 52183 * 75253 * 127597 * 3543821 * 16056193
5953,4,4,x^16 + x^15 + 86,2^10 * 3 * 5 * 13 * 17 * 31 * 229 * 761 * 7681 * 3543821 * 33343900609 * 825142350281 * 181123155386417
5953,4,5,x^20 + x^19 + 17,2^8 * 3 * 5^2 * 11 * 13 * 31 * 41 * 101 * 131 * 151 * 229 * 3543821 * 628704941 * 2245800841 * 114150520809251 * 3425799542027334301
5953,5,2,x^10 + x^9 + 47,2^7 * 3 * 11 * 13 * 31 * 101 * 131 * 151 * 229 * 628704941 * 114150520809251
5953,5,3,x^15 + x^14 + 17,2^6 * 3^2 * 31 * 101 * 131 * 151 * 157 * 811 * 11941 * 75253 * 362281 * 25448431 * 628704941 * 17662248001
5953,5,4,x^20 + x^19 + 17,2^8 * 3 * 5^2 * 11 * 13 * 31 * 41 * 101 * 131 * 151 * 229 * 3543821 * 628704941 * 2245800841 * 114150520809251 * 3425799542027334301
5953,6,2,x^12 + x^11 + 95,2^8 * 3^2 * 5 * 7 * 13 * 31 * 97 * 157 * 229 * 613 * 52183 * 75253 * 127597 * 3543821 * 16056193
5953,6,3,x^18 + x^17 + 79,2^7 * 3^3 * 7 * 13 * 19 * 31 * 37 * 97 * 157 * 163 * 229 * 1873 * 2647 * 52183 * 75253 * 8976841903487863 * 129464623048847221
5953,7,2,x^14 + x^13 + 43,2^7 * 3 * 13 * 31 * 127 * 229 * 4663 * 1352107 * 1591927 * 4434949 * 350379450022582258111
5953,7,3,x^21 + x^20 + 79,2^6 * 3^2 * 31 * 157 * 967 * 4663 * 55441 * 75253 * 1352107 * 1591927 * 2144689 * 4434949 * 17224069811797638309217495840183
5953,8,2,x^16 + x^15 + 86,2^10 * 3 * 5 * 13 * 17 * 31 * 229 * 761 * 7681 * 3543821 * 33343900609 * 825142350281 * 181123155386417
5953,9,2,x^18 + x^17 + 79,2^7 * 3^3 * 7 * 13 * 19 * 31 * 37 * 97 * 157 * 163 * 229 * 1873 * 2647 * 52183 * 75253 * 8976841903487863 * 129464623048847221
