p,r,n,poly,factorization
3527,1,2,x^2 + x + 5,2^4 * 3^2 * 7^2 * 41 * 43
3527,1,3,x^3 + x^2 + 3,2 * 41 * 43 * 97 * 163 * 787
3527,1,4,x^4 + x^3 + 5,2^5 * 3^2 * 5 * 7^2 * 41 * 43 * 61 * 20393
3527,1,5,x^5 + x^4 + 11,2 * 41 * 43 * 154790744960881
3527,1,6,x^6 + x^5 + 10,2^4 * 3^3 * 7^2 * 13^2 * 19 * 41 * 43 * 97 * 163 * 787 * 1291
3527,1,7,x^7 + x^6 + 4,2 * 41 * 43 * 71 * 197 * 463 * 297337950655117
3527,1,8,x^8 + x^7 + 59,2^6 * 3^2 * 5 * 7^2 * 17 * 41 * 43 * 61 * 1873 * 20393 * 2429993681
3527,1,9,x^9 + x^8 + 4,2 * 37 * 41 * 43 * 97 * 163 * 787 * 3223972711 * 16137627139
3527,1,10,x^10 + x^9 + 45,2^4 * 3^2 * 7^2 * 11 * 41 * 43 * 500041 * 28125511 * 154790744960881
3527,1,11,x^11 + x^10 + 8,2 * 23 * 41 * 43 * 12955372732268088970937815239655439
3527,1,12,x^12 + x^11 + 92,2^5 * 3^3 * 5 * 7^2 * 13^2 * 19 * 41 * 43 * 61 * 97 * 163 * 421 * 787 * 1291 * 2857 * 20393 * 128655829
3527,1,13,x^13 + x^12 + 8,2 * 41 * 43 * 397606909891598681 * 9322550496742831153656761
3527,1,14,x^14 + x^13 + 59,2^4 * 3^2 * 7^3 * 41 * 43 * 71 * 197 * 463 * 134093 * 297337950655117 * 2050243737662093
3527,1,15,x^15 + x^14 + 34,2 * 41 * 43 * 97 * 163 * 787 * 116908267780921 * 154790744960881 * 204774229259881
3527,1,16,x^16 + x^15 + 5,2^7 * 3^2 * 5 * 7^2 * 17 * 41 * 43 * 61 * 577 * 1873 * 20393 * 2429993681 * 20750944484440821908185633
3527,1,17,x^17 + x^16 + 38,2 * 41 * 43 * 266051 * 3196307 * 2958300485167 * 228010496401277421947909131042759
3527,1,18,x^18 + x^17 + 211,2^4 * 3^4 * 7^2 * 13^2 * 19 * 37 * 41 * 43 * 97 * 163 * 787 * 1291 * 3223972711 * 16137627139 * 641669657340041097769
