p,r,n,poly,factorization
7433,1,2,x^2 + x + 3,2^4 * 3^2 * 7 * 59 * 929
7433,1,3,x^3 + x^2 + 3,2^3 * 97 * 929 * 569659
7433,1,4,x^4 + x^3 + 39,2^5 * 3^2 * 5 * 7 * 17 * 59 * 929 * 324997
7433,1,5,x^5 + x^4 + 10,2^3 * 929 * 87511 * 34886091571
7433,1,6,x^6 + x^5 + 3,2^4 * 3^3 * 7 * 13 * 43 * 59 * 97 * 929 * 32941 * 569659
7433,1,7,x^7 + x^6 + 11,2^3 * 239 * 929 * 282661 * 2496775169526317
7433,1,8,x^8 + x^7 + 22,2^6 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 196177 * 324997 * 1921457
7433,1,9,x^9 + x^8 + 63,2^3 * 19 * 37 * 97 * 929 * 569659 * 136339993 * 1759568604733
7433,1,10,x^10 + x^9 + 5,2^4 * 3^2 * 7 * 11 * 59 * 61 * 929 * 4951 * 87511 * 918718921 * 34886091571
7433,1,11,x^11 + x^10 + 10,2^3 * 23 * 929 * 1077508719900051253 * 20775483052423734977
7433,1,12,x^12 + x^11 + 51,2^5 * 3^3 * 5 * 7 * 13 * 17 * 43 * 59 * 97 * 929 * 32941 * 292561 * 324997 * 569659 * 10433741953
7433,1,13,x^13 + x^12 + 5,2^3 * 53 * 313 * 929 * 32839 * 95311298060290469 * 547864941469114745659
7433,1,14,x^14 + x^13 + 88,2^4 * 3^2 * 7^2 * 29 * 59 * 239 * 929 * 63281 * 282661 * 422129 * 31096521611 * 2496775169526317
7433,1,15,x^15 + x^14 + 45,2^3 * 97 * 929 * 9391 * 87511 * 569659 * 4578901 * 90612451 * 34886091571 * 2391077530801
7433,1,16,x^16 + x^15 + 63,2^7 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 21169 * 196177 * 324997 * 1921457 * 8920129 * 9024577 * 2733913276273
7433,1,17,x^17 + x^16 + 22,2^3 * 647 * 929 * 3469 * 56611 * 537133 * 1272311095509887667275898432022667176022494469
7433,1,18,x^18 + x^17 + 111,2^4 * 3^4 * 7 * 13 * 19 * 37 * 43 * 59 * 97 * 929 * 1657 * 4051 * 32941 * 569659 * 136339993 * 1759568604733 * 8374883809658473
7433,1,19,x^19 + x^18 + 43,2^3 * 929 * 4751 * 653563 * 128660629 * 6797830261 * 1766543547266476069839346224236193087622199
7433,1,20,x^20 + x^19 + 108,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 59 * 61 * 101 * 929 * 4951 * 87511 * 324997 * 918718921 * 34886091571 * 18451075096244884176881862121
7433,2,2,x^4 + x^3 + 39,2^5 * 3^2 * 5 * 7 * 17 * 59 * 929 * 324997
7433,2,3,x^6 + x^5 + 3,2^4 * 3^3 * 7 * 13 * 43 * 59 * 97 * 929 * 32941 * 569659
7433,2,4,x^8 + x^7 + 22,2^6 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 196177 * 324997 * 1921457
7433,2,5,x^10 + x^9 + 5,2^4 * 3^2 * 7 * 11 * 59 * 61 * 929 * 4951 * 87511 * 918718921 * 34886091571
7433,2,6,x^12 + x^11 + 51,2^5 * 3^3 * 5 * 7 * 13 * 17 * 43 * 59 * 97 * 929 * 32941 * 292561 * 324997 * 569659 * 10433741953
7433,2,7,x^14 + x^13 + 88,2^4 * 3^2 * 7^2 * 29 * 59 * 239 * 929 * 63281 * 282661 * 422129 * 31096521611 * 2496775169526317
7433,2,8,x^16 + x^15 + 63,2^7 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 21169 * 196177 * 324997 * 1921457 * 8920129 * 9024577 * 2733913276273
7433,2,9,x^18 + x^17 + 111,2^4 * 3^4 * 7 * 13 * 19 * 37 * 43 * 59 * 97 * 929 * 1657 * 4051 * 32941 * 569659 * 136339993 * 1759568604733 * 8374883809658473
7433,2,10,x^20 + x^19 + 108,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 59 * 61 * 101 * 929 * 4951 * 87511 * 324997 * 918718921 * 34886091571 * 18451075096244884176881862121
7433,3,2,x^6 + x^5 + 3,2^4 * 3^3 * 7 * 13 * 43 * 59 * 97 * 929 * 32941 * 569659
7433,3,3,x^9 + x^8 + 63,2^3 * 19 * 37 * 97 * 929 * 569659 * 136339993 * 1759568604733
7433,3,4,x^12 + x^11 + 51,2^5 * 3^3 * 5 * 7 * 13 * 17 * 43 * 59 * 97 * 929 * 32941 * 292561 * 324997 * 569659 * 10433741953
7433,3,5,x^15 + x^14 + 45,2^3 * 97 * 929 * 9391 * 87511 * 569659 * 4578901 * 90612451 * 34886091571 * 2391077530801
7433,3,6,x^18 + x^17 + 111,2^4 * 3^4 * 7 * 13 * 19 * 37 * 43 * 59 * 97 * 929 * 1657 * 4051 * 32941 * 569659 * 136339993 * 1759568604733 * 8374883809658473
7433,4,2,x^8 + x^7 + 22,2^6 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 196177 * 324997 * 1921457
7433,4,3,x^12 + x^11 + 51,2^5 * 3^3 * 5 * 7 * 13 * 17 * 43 * 59 * 97 * 929 * 32941 * 292561 * 324997 * 569659 * 10433741953
7433,4,4,x^16 + x^15 + 63,2^7 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 21169 * 196177 * 324997 * 1921457 * 8920129 * 9024577 * 2733913276273
7433,4,5,x^20 + x^19 + 108,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 59 * 61 * 101 * 929 * 4951 * 87511 * 324997 * 918718921 * 34886091571 * 18451075096244884176881862121
7433,5,2,x^10 + x^9 + 5,2^4 * 3^2 * 7 * 11 * 59 * 61 * 929 * 4951 * 87511 * 918718921 * 34886091571
7433,5,3,x^15 + x^14 + 45,2^3 * 97 * 929 * 9391 * 87511 * 569659 * 4578901 * 90612451 * 34886091571 * 2391077530801
7433,5,4,x^20 + x^19 + 108,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 59 * 61 * 101 * 929 * 4951 * 87511 * 324997 * 918718921 * 34886091571 * 18451075096244884176881862121
7433,6,2,x^12 + x^11 + 51,2^5 * 3^3 * 5 * 7 * 13 * 17 * 43 * 59 * 97 * 929 * 32941 * 292561 * 324997 * 569659 * 10433741953
7433,6,3,x^18 + x^17 + 111,2^4 * 3^4 * 7 * 13 * 19 * 37 * 43 * 59 * 97 * 929 * 1657 * 4051 * 32941 * 569659 * 136339993 * 1759568604733 * 8374883809658473
7433,7,2,x^14 + x^13 + 88,2^4 * 3^2 * 7^2 * 29 * 59 * 239 * 929 * 63281 * 282661 * 422129 * 31096521611 * 2496775169526317
7433,8,2,x^16 + x^15 + 63,2^7 * 3^2 * 5 * 7 * 17 * 59 * 929 * 4049 * 21169 * 196177 * 324997 * 1921457 * 8920129 * 9024577 * 2733913276273
7433,9,2,x^18 + x^17 + 111,2^4 * 3^4 * 7 * 13 * 19 * 37 * 43 * 59 * 97 * 929 * 1657 * 4051 * 32941 * 569659 * 136339993 * 1759568604733 * 8374883809658473
7433,10,2,x^20 + x^19 + 108,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 59 * 61 * 101 * 929 * 4951 * 87511 * 324997 * 918718921 * 34886091571 * 18451075096244884176881862121
