p,e,n,poly,factorization
8263,1,2,x^2 + x + 3,2^4 * 3^5 * 17 * 1033
8263,1,3,x^3 + x^2 + 2,2 * 3^6 * 17 * 22761811
8263,1,4,x^4 + x^3 + 3,2^5 * 3^5 * 5 * 13 * 17 * 1033 * 525209
8263,1,5,x^5 + x^4 + 4,2 * 3^5 * 17 * 4662336049187441
8263,1,6,x^6 + x^5 + 3,2^4 * 3^6 * 7^2 * 17 * 43 * 1033 * 32401 * 22761811
8263,1,7,x^7 + x^6 + 2,2 * 3^5 * 17 * 127 * 337 * 7437816452841496807
8263,1,8,x^8 + x^7 + 10,2^6 * 3^5 * 5 * 13 * 17 * 313 * 1033 * 9649 * 525209 * 771781513
8263,1,9,x^9 + x^8 + 65,2 * 3^7 * 17 * 19 * 37 * 22761811 * 150921091267403015773
8263,1,10,x^10 + x^9 + 24,2^4 * 3^5 * 11 * 17 * 251 * 1033 * 4111 * 410662051 * 4662336049187441
8263,1,11,x^11 + x^10 + 11,2 * 3^5 * 17 * 23 * 67 * 19638811119181 * 49035686266344023823193
8263,1,12,x^12 + x^11 + 106,2^5 * 3^6 * 5 * 7^2 * 13 * 17 * 43 * 1033 * 32401 * 73609 * 525209 * 22761811 * 63331545577
8263,1,13,x^13 + x^12 + 15,2 * 3^5 * 17 * 157 * 10141 * 63639265723435034998756563164544679705033
8263,1,14,x^14 + x^13 + 41,2^4 * 3^5 * 17 * 127 * 337 * 1033 * 7437816452841496807 * 318254065923158100056287
8263,1,15,x^15 + x^14 + 16,2 * 3^6 * 17 * 991 * 3571 * 266521 * 22761811 * 3237870121 * 7115330821 * 4662336049187441
8263,1,16,x^16 + x^15 + 192,2^7 * 3^5 * 5 * 13 * 17 * 97 * 313 * 1033 * 9649 * 280001 * 525209 * 771781513 * 400074351305139478453313
8263,1,17,x^17 + x^16 + 62,2 * 3^5 * 17^2 * 103 * 409 * 25742794965577867 * 25620727328646833535020523872139396286237
8263,1,18,x^18 + x^17 + 116,2^4 * 3^7 * 7^2 * 17 * 19 * 37 * 43 * 1033 * 1747 * 32401 * 22761811 * 2785468087 * 65408685967 * 150921091267403015773
8263,1,19,x^19 + x^18 + 28,2 * 3^5 * 17 * 8627 * 633461 * 2114207 * 220259401 * 809770987532464898491 * 15649780788263227950460307
8263,1,20,x^20 + x^19 + 19,2^5 * 3^5 * 5^2 * 11 * 13 * 17 * 61 * 251 * 1033 * 2801 * 4111 * 525209 * 410662051 * 4662336049187441 * 25438357564367237515905601
8263,2,2,x^4 + x^3 + 3,2^5 * 3^5 * 5 * 13 * 17 * 1033 * 525209
8263,2,3,x^6 + x^5 + 3,2^4 * 3^6 * 7^2 * 17 * 43 * 1033 * 32401 * 22761811
8263,2,4,x^8 + x^7 + 10,2^6 * 3^5 * 5 * 13 * 17 * 313 * 1033 * 9649 * 525209 * 771781513
8263,2,5,x^10 + x^9 + 24,2^4 * 3^5 * 11 * 17 * 251 * 1033 * 4111 * 410662051 * 4662336049187441
8263,2,6,x^12 + x^11 + 106,2^5 * 3^6 * 5 * 7^2 * 13 * 17 * 43 * 1033 * 32401 * 73609 * 525209 * 22761811 * 63331545577
8263,2,7,x^14 + x^13 + 41,2^4 * 3^5 * 17 * 127 * 337 * 1033 * 7437816452841496807 * 318254065923158100056287
8263,2,8,x^16 + x^15 + 192,2^7 * 3^5 * 5 * 13 * 17 * 97 * 313 * 1033 * 9649 * 280001 * 525209 * 771781513 * 400074351305139478453313
8263,2,9,x^18 + x^17 + 116,2^4 * 3^7 * 7^2 * 17 * 19 * 37 * 43 * 1033 * 1747 * 32401 * 22761811 * 2785468087 * 65408685967 * 150921091267403015773
8263,2,10,x^20 + x^19 + 19,2^5 * 3^5 * 5^2 * 11 * 13 * 17 * 61 * 251 * 1033 * 2801 * 4111 * 525209 * 410662051 * 4662336049187441 * 25438357564367237515905601
