p,n,poly,factorization
2843,2,x^2 + x + 6,2^3 * 3^2 * 7^2 * 29 * 79
2843,3,x^3 + x^2 + 10,2 * 7^2 * 13 * 29 * 67 * 9283
2843,4,x^4 + x^3 + 26,2^4 * 3^2 * 5^2 * 7^2 * 17 * 29 * 37 * 79 * 257
2843,5,x^5 + x^4 + 4,2 * 7^2 * 11 * 29 * 5941109264891
2843,6,x^6 + x^5 + 18,2^3 * 3^3 * 7^2 * 13 * 19 * 29 * 67 * 79 * 229 * 619 * 9283
2843,7,x^7 + x^6 + 35,2 * 7^3 * 29 * 16927 * 210421 * 21185895697
2843,8,x^8 + x^7 + 61,2^5 * 3^2 * 5^2 * 7^2 * 17 * 29 * 37 * 41 * 79 * 113 * 257 * 7050422497
2843,9,x^9 + x^8 + 79,2 * 7^2 * 13 * 29 * 67 * 1279 * 9283 * 98317 * 4199155867999
2843,10,x^10 + x^9 + 65,2^3 * 3^2 * 7^2 * 11 * 29 * 79 * 5941109264891 * 65306243965901
2843,11,x^11 + x^10 + 43,2 * 7^2 * 29 * 727 * 1607 * 57425567 * 514358360582367858811
2843,12,x^12 + x^11 + 65,2^4 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19 * 29 * 37 * 67 * 79 * 229 * 257 * 619 * 9283 * 961189 * 67967077
2843,13,x^13 + x^12 + 12,2 * 7^2 * 29 * 1261979825220231287 * 221015478693394584101423
2843,14,x^14 + x^13 + 5,2^3 * 3^2 * 7^3 * 29 * 79 * 16927 * 210421 * 21185895697 * 527847447484745748907
2843,15,x^15 + x^14 + 76,2 * 7^2 * 11 * 13 * 29 * 67 * 211 * 9283 * 5941109264891 * 20219929459257587248885291
2843,16,x^16 + x^15 + 99,2^6 * 3^2 * 5^2 * 7^2 * 17 * 29 * 37 * 41 * 79 * 113 * 257 * 593 * 7050422497 * 3598571934113264649933857
2843,17,x^17 + x^16 + 57,2 * 7^2 * 29 * 53381 * 154623384571 * 2207601398430888113869917263793718948151
2843,18,x^18 + x^17 + 152,2^3 * 3^4 * 7^2 * 13 * 19 * 29 * 67 * 73 * 79 * 229 * 619 * 1279 * 9283 * 98317 * 63514387 * 37961637031 * 4199155867999
2843,19,x^19 + x^18 + 43,2 * 7^2 * 29 * 419 * 319524258979 * 227697103295801 * 4831265399483555710876963100126293
2843,20,x^20 + x^19 + 187,2^4 * 3^2 * 5^3 * 7^2 * 11 * 17 * 29 * 37 * 61 * 79 * 257 * 457001 * 5941109264891 * 65306243965901 * 30619481629180953241
2843,21,x^21 + x^20 + 59,2 * 7^3 * 13 * 29 * 67 * 7561 * 9283 * 16927 * 210421 * 21185895697 * 36862967396470248001796740021319087809
2843,22,x^22 + x^21 + 71,2^3 * 3^2 * 7^2 * 23 * 29 * 79 * 397 * 727 * 1607 * 57425567 * 5796201946987 * 651559397936756431 * 514358360582367858811
2843,23,x^23 + x^22 + 4,2 * 7^2 * 29 * 139 * 1933 * 44532998232348355206382783 * 804109345410969277007724666920403564821769133
