p,r,n,poly,factorization
7717,1,2,x^2 + x + 2,2^3 * 3 * 17 * 227 * 643
7717,1,3,x^3 + x^2 + 13,2^2 * 3^2 * 409 * 643 * 48541
7717,1,4,x^4 + x^3 + 32,2^4 * 3 * 5 * 13 * 17 * 41 * 227 * 643 * 11173
7717,1,5,x^5 + x^4 + 28,2^2 * 3 * 643 * 18121 * 410491 * 476831
7717,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 17 * 227 * 409 * 643 * 48541 * 8506339
7717,1,7,x^7 + x^6 + 31,2^2 * 3 * 643 * 382873 * 551686734811065379
7717,1,8,x^8 + x^7 + 28,2^5 * 3 * 5 * 13 * 17 * 41 * 227 * 401 * 643 * 8017 * 11173 * 551579033
7717,1,9,x^9 + x^8 + 32,2^2 * 3^3 * 409 * 643 * 48541 * 749323 * 93950843497464007
7717,1,10,x^10 + x^9 + 113,2^3 * 3 * 11^2 * 17 * 31 * 227 * 643 * 911 * 18121 * 410491 * 476831 * 1037701121
7717,1,11,x^11 + x^10 + 20,2^2 * 3 * 23 * 643 * 308709882493 * 105502539954121386176625493
7717,1,12,x^12 + x^11 + 31,2^4 * 3^2 * 5 * 7 * 13 * 17 * 41 * 227 * 409 * 643 * 11173 * 48541 * 8506339 * 3546451244711833
7717,1,13,x^13 + x^12 + 19,2^2 * 3 * 521 * 643 * 5903 * 14505335484048773182214498710950154398067
7717,1,14,x^14 + x^13 + 18,2^3 * 3 * 17 * 227 * 643 * 382873 * 551686734811065379 * 211171219286967898540093
7717,1,15,x^15 + x^14 + 150,2^2 * 3^2 * 151 * 409 * 643 * 2791 * 18121 * 24841 * 47041 * 48541 * 410491 * 476831 * 19654711 * 1299219871
7717,1,16,x^16 + x^15 + 59,2^6 * 3 * 5 * 13 * 17 * 41 * 193 * 227 * 353 * 401 * 643 * 769 * 8017 * 11173 * 551579033 * 120032721272368487651921
7717,1,17,x^17 + x^16 + 31,2^2 * 3 * 643 * 3921388682030266239134448257 * 40345248450188644593204118326618673
7717,1,18,x^18 + x^17 + 31,2^3 * 3^3 * 7 * 17 * 19 * 37 * 227 * 409 * 643 * 48541 * 749323 * 8506339 * 93950843497464007 * 300424727887953825619
7717,1,19,x^19 + x^18 + 31,2^2 * 3 * 643 * 105983 * 6685590981143216843 * 13296987907563268274455789048177830837975754963
7717,1,20,x^20 + x^19 + 13,2^4 * 3 * 5^2 * 11^2 * 13 * 17 * 31 * 41 * 101 * 227 * 643 * 911 * 11173 * 18121 * 410491 * 476831 * 7755481 * 1037701121 * 3211351753622759502241
7717,2,2,x^4 + x^3 + 32,2^4 * 3 * 5 * 13 * 17 * 41 * 227 * 643 * 11173
7717,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 17 * 227 * 409 * 643 * 48541 * 8506339
7717,2,4,x^8 + x^7 + 28,2^5 * 3 * 5 * 13 * 17 * 41 * 227 * 401 * 643 * 8017 * 11173 * 551579033
7717,2,5,x^10 + x^9 + 113,2^3 * 3 * 11^2 * 17 * 31 * 227 * 643 * 911 * 18121 * 410491 * 476831 * 1037701121
7717,2,6,x^12 + x^11 + 31,2^4 * 3^2 * 5 * 7 * 13 * 17 * 41 * 227 * 409 * 643 * 11173 * 48541 * 8506339 * 3546451244711833
7717,2,7,x^14 + x^13 + 18,2^3 * 3 * 17 * 227 * 643 * 382873 * 551686734811065379 * 211171219286967898540093
7717,2,8,x^16 + x^15 + 59,2^6 * 3 * 5 * 13 * 17 * 41 * 193 * 227 * 353 * 401 * 643 * 769 * 8017 * 11173 * 551579033 * 120032721272368487651921
7717,2,9,x^18 + x^17 + 31,2^3 * 3^3 * 7 * 17 * 19 * 37 * 227 * 409 * 643 * 48541 * 749323 * 8506339 * 93950843497464007 * 300424727887953825619
7717,2,10,x^20 + x^19 + 13,2^4 * 3 * 5^2 * 11^2 * 13 * 17 * 31 * 41 * 101 * 227 * 643 * 911 * 11173 * 18121 * 410491 * 476831 * 7755481 * 1037701121 * 3211351753622759502241
7717,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 17 * 227 * 409 * 643 * 48541 * 8506339
7717,3,3,x^9 + x^8 + 32,2^2 * 3^3 * 409 * 643 * 48541 * 749323 * 93950843497464007
7717,3,4,x^12 + x^11 + 31,2^4 * 3^2 * 5 * 7 * 13 * 17 * 41 * 227 * 409 * 643 * 11173 * 48541 * 8506339 * 3546451244711833
7717,3,5,x^15 + x^14 + 150,2^2 * 3^2 * 151 * 409 * 643 * 2791 * 18121 * 24841 * 47041 * 48541 * 410491 * 476831 * 19654711 * 1299219871
7717,3,6,x^18 + x^17 + 31,2^3 * 3^3 * 7 * 17 * 19 * 37 * 227 * 409 * 643 * 48541 * 749323 * 8506339 * 93950843497464007 * 300424727887953825619
7717,4,2,x^8 + x^7 + 28,2^5 * 3 * 5 * 13 * 17 * 41 * 227 * 401 * 643 * 8017 * 11173 * 551579033
7717,4,3,x^12 + x^11 + 31,2^4 * 3^2 * 5 * 7 * 13 * 17 * 41 * 227 * 409 * 643 * 11173 * 48541 * 8506339 * 3546451244711833
7717,4,4,x^16 + x^15 + 59,2^6 * 3 * 5 * 13 * 17 * 41 * 193 * 227 * 353 * 401 * 643 * 769 * 8017 * 11173 * 551579033 * 120032721272368487651921
7717,4,5,x^20 + x^19 + 13,2^4 * 3 * 5^2 * 11^2 * 13 * 17 * 31 * 41 * 101 * 227 * 643 * 911 * 11173 * 18121 * 410491 * 476831 * 7755481 * 1037701121 * 3211351753622759502241
7717,5,2,x^10 + x^9 + 113,2^3 * 3 * 11^2 * 17 * 31 * 227 * 643 * 911 * 18121 * 410491 * 476831 * 1037701121
7717,5,3,x^15 + x^14 + 150,2^2 * 3^2 * 151 * 409 * 643 * 2791 * 18121 * 24841 * 47041 * 48541 * 410491 * 476831 * 19654711 * 1299219871
7717,5,4,x^20 + x^19 + 13,2^4 * 3 * 5^2 * 11^2 * 13 * 17 * 31 * 41 * 101 * 227 * 643 * 911 * 11173 * 18121 * 410491 * 476831 * 7755481 * 1037701121 * 3211351753622759502241
7717,6,2,x^12 + x^11 + 31,2^4 * 3^2 * 5 * 7 * 13 * 17 * 41 * 227 * 409 * 643 * 11173 * 48541 * 8506339 * 3546451244711833
7717,6,3,x^18 + x^17 + 31,2^3 * 3^3 * 7 * 17 * 19 * 37 * 227 * 409 * 643 * 48541 * 749323 * 8506339 * 93950843497464007 * 300424727887953825619
7717,7,2,x^14 + x^13 + 18,2^3 * 3 * 17 * 227 * 643 * 382873 * 551686734811065379 * 211171219286967898540093
7717,8,2,x^16 + x^15 + 59,2^6 * 3 * 5 * 13 * 17 * 41 * 193 * 227 * 353 * 401 * 643 * 769 * 8017 * 11173 * 551579033 * 120032721272368487651921
7717,9,2,x^18 + x^17 + 31,2^3 * 3^3 * 7 * 17 * 19 * 37 * 227 * 409 * 643 * 48541 * 749323 * 8506339 * 93950843497464007 * 300424727887953825619
7717,10,2,x^20 + x^19 + 13,2^4 * 3 * 5^2 * 11^2 * 13 * 17 * 31 * 41 * 101 * 227 * 643 * 911 * 11173 * 18121 * 410491 * 476831 * 7755481 * 1037701121 * 3211351753622759502241
